"layer","region_id","value"
"fishing.v1.eez",126,0.449293903978225
"fishing.v1.eez",127,0.525119387297044
"fishing.v1.eez",128,0.440683143691004
"fishing.v1.eez",129,0.461792933100742
"fishing.v1.eez",130,0.508563537552085
"fishing.v1.eez",131,0.538089314724687
"fishing.v1.eez",132,0.488590568382263
"fishing.v1.eez",133,0.407739494627855
"fishing.v1.eez",134,0.435505374018677
"fishing.v1.eez",135,0.398907481825299
"fishing.v1.eez",136,0.351927247040537
"fishing.v1.eez",137,0.318935465792919
"fishing.v1.eez",138,0.397434502783614
"fishing.v1.eez",139,0.484201099542252
"fishing.v1.eez",140,0.4905035560124
"fishing.v1.eez",141,0.455978840531879
"fishing.v1.eez",142,0.435671040228334
"fishing.v1.eez",143,0.337679673721333
"fishing.v1.eez",144,0.49136453823954
"fishing.v1.eez",145,0.381646992410854
"fishing.v1.eez",146,0.450695479931596
"fishing.v1.eez",147,0.306316104163278
"fishing.v1.eez",148,0.40391380738601
"fishing.v1.eez",149,0.356626082251056
"fishing.v1.eez",150,0.400119415049987
"fishing.v1.eez",151,0.384114257655949
"fishing.v1.eez",152,0.477176378087229
"fishing.v1.eez",153,0.48219724433418
"fishing.v1.eez",154,0.463840488215495
"fishing.v1.eez",155,0.379305722569606
"fishing.v1.eez",156,0.494633159597953
"fishing.v1.eez",157,0.471239077280732
"fishing.v1.eez",158,0.377459370146437
"fishing.v1.eez",159,0.551287902607139
"fishing.v1.eez",160,0.383412538900265
"fishing.v1.eez",161,0.373036859821781
"fishing.v1.eez",162,2.9345950387e-05
"fishing.v1.eez",163,0.528779659266168
"fishing.v1.eez",164,0.77829942947997
"fishing.v1.eez",165,0.440154781367998
"fishing.v1.eez",166,0.482519855700335
"fishing.v1.eez",167,0.477337094489899
"fishing.v1.eez",168,0.421595963598233
"fishing.v1.eez",169,0.532234382124769
"fishing.v1.eez",170,0.565547266791973
"fishing.v1.eez",171,0.303871998312791
"fishing.v1.eez",172,0.331861450742773
"fishing.v2",1,0.847722809237408
"fishing.v2",2,0.599485452046772
"fishing.v2",3,0.405381787022467
"fishing.v2",4,0.36576218472389
"fishing.v2",5,0.422266138568239
"fishing.v2",6,0.402652692600602
"fishing.v2",7,0.33498920254125
"fishing.v2",8,0.34139267175725
"fishing.v2",9,0.355425379789917
"fishing.v2",10,0.515440912771493
"fishing.v2",11,0.545237030723336
"fishing.v2",12,0.776390101333956
"fishing.v2",13,0.385987382084555
"fishing.v2",14,0.314713168500623
"fishing.v2",15,0.287014364878958
"fishing.v2",16,0.653200394231169
"fishing.v2",17,0.408056582691985
"fishing.v2",18,0.563061671067347
"fishing.v2",19,0.64245315140337
"fishing.v2",20,0.430983821348394
"fishing.v2",21,0.415916194156659
"fishing.v2",22,0.489213959176399
"fishing.v2",23,0.438502782847102
"fishing.v2",24,0.696965639819537
"fishing.v2",25,0.33555340107425
"fishing.v2",26,0.471604590735418
"fishing.v2",27,0.507876203127629
"fishing.v2",28,0.426243591559253
"fishing.v2",29,0.650874361656344
"fishing.v2",30,0.315735755371167
"fishing.v2",31,0.461857929493348
"fishing.v2",32,0.388576399017697
"fishing.v2",33,0.382514044211917
"fishing.v2",34,0.364974295833875
"fishing.v2",35,0.366192976390875
"fishing.v2",36,0.451240555893345
"fishing.v2",37,0.42854450757575
"fishing.v2",38,0.407811334499491
"fishing.v2",39,0.467404315977141
"fishing.v2",40,0.428016419151849
"fishing.v2",41,0.433049618205883
"fishing.v2",42,0.493070626903947
"fishing.v2",43,0.482561686901306
"fishing.v2",44,0.498650404848298
"fishing.v2",45,0.530189595364907
"fishing.v2",46,0.379193563082704
"fishing.v2",47,0.748284276294708
"fishing.v2",48,0.51532025613278
"fishing.v2",49,0.665817601138248
"fishing.v2",50,0.295372700216458
"fishing.v2",51,0.470971635194683
"fishing.v2",52,0.628262280538837
"fishing.v2",53,0.73595386904761
"fishing.v2",54,0.406208545578057
"fishing.v2",55,0.719430931337193
"fishing.v2",56,0.612046736311743
"fishing.v2",57,0.454276680495417
"fishing.v2",58,0.552848348221118
"fishing.v2",59,0.541472998837572
"fishing.v2",60,0.527323417708849
"fishing.v2",61,0.52064500661375
"fishing.v2",62,0.514103626448471
"fishing.v2",63,0.521425008737625
"fishing.v2",64,0.538979826749348
"fishing.v2",65,0.499612745394622
"fishing.v2",66,0.488446722542855
"fishing.v2",67,0.560718554318145
"fishing.v2",68,0.582941070835021
"fishing.v2",69,0.506688978074424
"fishing.v2",70,0.378996686744664
"fishing.v2",71,0.357021003687676
"fishing.v2",72,0.401676211519932
"fishing.v2",73,0.671877969853851
"fishing.v2",74,0.571739533102284
"fishing.v2",75,0.711989878709674
"fishing.v2",76,0.323518493466392
"fishing.v2",77,0.459587258693695
"fishing.v2",78,0.412539189596749
"fishing.v2",79,0.533951364955183
"fishing.v2",80,0.506304575935566
"fishing.v2",81,0.665384535861648
"fishing.v2",82,0.373836312674058
"fishing.v2",83,0.431685370570754
"fishing.v2",84,0.3771018565047
"fishing.v2",85,0.524726598224665
"fishing.v2",86,0.436282602813833
"fishing.v2",87,0.543944303840056
"fishing.v2",88,0.542041156522419
"fishing.v2",89,0.503118220899443
"fishing.v2",90,0.467504303952208
"fishing.v2",91,0.438812049062061
"fishing.v2",92,0.460750878812258
"fishing.v2",93,0.44437579665703
"fishing.v2",94,0.498547968231837
"fishing.v2",95,0.565131858439025
"fishing.v2",96,0.51942971542168
"fishing.v2",97,0.582164462044757
"fishing.v2",98,0.524679085276071
"fishing.v2",99,0.508402348113688
"fishing.v2",100,0.556454423343755
"fishing.v2",101,0.697460373126053
"fishing.v2",102,0.621260107199701
"fishing.v2",103,0.733135277906769
"fishing.v2",104,0.523224814301892
"fishing.v2",105,0.545149385006365
"fishing.v2",106,0.519389890013605
"fishing.v2",107,0.410871704557309
"fishing.v2",108,0.554470148717016
"fishing.v2",109,0.518493193361549
"fishing.v2",110,0.700353246684436
"fishing.v2",111,0.463717985891842
"fishing.v2",112,0.5877190055315
"fishing.v2",113,0.443547152100804
"fishing.v2",114,0.701620386452377
"fishing.v2",115,0.623809445628469
"fishing.v2",116,0.640479567237331
"fishing.v2",117,0.745269400692888
"fishing.v2",118,0.497620540806929
"fishing.v2",119,0.42617193261986
"fishing.v2",120,0.636901369849292
"fishing.v2",121,0.564125292750628
"fishing.v2",122,0.701348266508462
"fishing.v2",123,0.534774239330862
"fishing.v2",124,0.505873968984539
"fishing.v2",125,0.558895412666798
"fishing.v2",126,0.763064811747425
"fishing.v2",127,0.765761348605114
"fishing.v2",128,0.719111391694705
"fishing.v2",129,0.510577912306421
"fishing.v2",130,0.590655185348698
"fishing.v2",131,0.719130712359293
"fishing.v2",132,0.508508573387509
"fishing.v2",133,0.447848636582584
"fishing.v2",134,0.50026656743934
"fishing.v2",135,0.612149804963367
"fishing.v2",136,0.413903016916329
"fishing.v2",137,0.377259808995273
"fishing.v2",138,0.413939519910898
"fishing.v2",139,0.520570783630591
"fishing.v2",140,0.526741390670532
"fishing.v2",141,0.499164307636804
"fishing.v2",142,0.549660915072914
"fishing.v2",143,0.376240066261574
"fishing.v2",144,0.739523403679655
"fishing.v2",145,0.545256511669626
"fishing.v2",146,0.453896813484407
"fishing.v2",147,0.356816105478082
"fishing.v2",148,0.415932206484212
"fishing.v2",149,0.531776561173629
"fishing.v2",150,0.512926295981255
"fishing.v2",151,0.409351911036954
"fishing.v2",152,0.765881769079705
"fishing.v2",153,0.49411163678274
"fishing.v2",154,0.504856094316949
"fishing.v2",155,0.393160968137513
"fishing.v2",156,0.518428183414528
"fishing.v2",157,0.551590140856992
"fishing.v2",158,0.391920285780515
"fishing.v2",159,0.601641451766367
"fishing.v2",160,0.565339290234315
"fishing.v2",161,0.510377906221911
"fishing.v2",162,8.4342633515e-05
"fishing.v2",163,0.722009305376711
"fishing.v2",164,0.456704883080551
"fishing.v2",165,0.480806690782606
"fishing.v2",166,0.546982142708875
"fishing.v2",167,0.497502820867424
"fishing.v2",168,0.541619487548082
"fishing.v2",169,0.772528028561392
"fishing.v2",170,0.667394391490616
"fishing.v2",171,0.346465740325969
"fishing.v2",172,0.386954297707663
"fishing.v2.eez",1,0.597722809237408
"fishing.v2.eez",2,0.595840473005402
"fishing.v2.eez",3,0.400837936264231
"fishing.v2.eez",4,0.365336450038723
"fishing.v2.eez",5,0.422273703730894
"fishing.v2.eez",6,0.402697138003324
"fishing.v2.eez",7,0.334990363727177
"fishing.v2.eez",8,0.34139267175725
"fishing.v2.eez",9,0.355442004316569
"fishing.v2.eez",10,0.503592101547105
"fishing.v2.eez",11,0.488142366266021
"fishing.v2.eez",12,0.598211764662939
"fishing.v2.eez",13,0.368468694149372
"fishing.v2.eez",14,0.314674326860951
"fishing.v2.eez",15,0.287053979935225
"fishing.v2.eez",16,0.544964606381288
"fishing.v2.eez",17,0.408056582691985
"fishing.v2.eez",18,0.526543996512769
"fishing.v2.eez",19,0.517554163059666
"fishing.v2.eez",20,0.430983821348394
"fishing.v2.eez",21,0.415943823128898
"fishing.v2.eez",22,0.431571343394239
"fishing.v2.eez",23,0.421053352428293
"fishing.v2.eez",24,0.446965639819537
"fishing.v2.eez",25,0.335628009583787
"fishing.v2.eez",26,0.458056482483542
"fishing.v2.eez",27,0.423210127064269
"fishing.v2.eez",28,0.422004143618686
"fishing.v2.eez",29,0.522890276775708
"fishing.v2.eez",30,0.315735755371167
"fishing.v2.eez",31,0.461857929493348
"fishing.v2.eez",32,0.383747679611178
"fishing.v2.eez",33,0.382514044211917
"fishing.v2.eez",34,0.318088749599167
"fishing.v2.eez",35,0.366192976390875
"fishing.v2.eez",36,0.438200381794114
"fishing.v2.eez",37,0.42854450757575
"fishing.v2.eez",38,0.407811334499491
"fishing.v2.eez",39,0.445082887405765
"fishing.v2.eez",40,0.428016419151849
"fishing.v2.eez",41,0.43304998757023
"fishing.v2.eez",42,0.493070626903947
"fishing.v2.eez",43,0.483010817088869
"fishing.v2.eez",44,0.498345042688777
"fishing.v2.eez",45,0.521327095755985
"fishing.v2.eez",46,0.241797223713621
"fishing.v2.eez",47,0.498284276294708
"fishing.v2.eez",48,0.51532025613278
"fishing.v2.eez",49,0.46285864911668
"fishing.v2.eez",50,0.295372700216458
"fishing.v2.eez",51,0.445165587914791
"fishing.v2.eez",52,0.488086059002758
"fishing.v2.eez",53,0.48595386904761
"fishing.v2.eez",54,0.3907258497675
"fishing.v2.eez",55,0.469430931337193
"fishing.v2.eez",56,0.48071767394304
"fishing.v2.eez",57,0.454276680495417
"fishing.v2.eez",58,0.479510024582573
"fishing.v2.eez",59,0.543282611107738
"fishing.v2.eez",60,0.531347575119081
"fishing.v2.eez",61,0.52064500661375
"fishing.v2.eez",62,0.508562141551507
"fishing.v2.eez",63,0.498377668435743
"fishing.v2.eez",64,0.536787088653398
"fishing.v2.eez",65,0.489739994187932
"fishing.v2.eez",66,0.488399768745535
"fishing.v2.eez",67,0.560718554318145
"fishing.v2.eez",68,0.582193123886157
"fishing.v2.eez",69,0.506688978074424
"fishing.v2.eez",70,0.373893487279136
"fishing.v2.eez",71,0.357021003687676
"fishing.v2.eez",72,0.401676211519932
"fishing.v2.eez",73,0.421877969853851
"fishing.v2.eez",74,0.565711805555568
"fishing.v2.eez",75,0.552640939649348
"fishing.v2.eez",76,0.323518493466392
"fishing.v2.eez",77,0.362177153479229
"fishing.v2.eez",78,0.411218534551849
"fishing.v2.eez",79,0.533951364955183
"fishing.v2.eez",80,0.504948316651631
"fishing.v2.eez",81,0.591173378286684
"fishing.v2.eez",82,0.3602325036075
"fishing.v2.eez",83,0.434614490908875
"fishing.v2.eez",84,0.364965929383903
"fishing.v2.eez",85,0.488493449762002
"fishing.v2.eez",86,0.43778684946934
"fishing.v2.eez",87,0.482507630872216
"fishing.v2.eez",88,0.541022411616144
"fishing.v2.eez",89,0.503219732467976
"fishing.v2.eez",90,0.467504303952208
"fishing.v2.eez",91,0.438812049062061
"fishing.v2.eez",92,0.453235483464516
"fishing.v2.eez",93,0.445007352645241
"fishing.v2.eez",94,0.490462540358385
"fishing.v2.eez",95,0.474780696997953
"fishing.v2.eez",96,0.44860299823955
"fishing.v2.eez",97,0.385084170073733
"fishing.v2.eez",98,0.44323611111108
"fishing.v2.eez",99,0.47597427950097
"fishing.v2.eez",100,0.5044822848111
"fishing.v2.eez",101,0.449452795345692
"fishing.v2.eez",102,0.421291230759966
"fishing.v2.eez",103,0.483202759423928
"fishing.v2.eez",104,0.480289386924807
"fishing.v2.eez",105,0.374909571909542
"fishing.v2.eez",106,0.52293223262908
"fishing.v2.eez",107,0.406709570907496
"fishing.v2.eez",108,0.554470148717016
"fishing.v2.eez",109,0.518512645807325
"fishing.v2.eez",110,0.450353246684436
"fishing.v2.eez",111,0.42012146141014
"fishing.v2.eez",112,0.587783035679515
"fishing.v2.eez",113,0.442041581489542
"fishing.v2.eez",114,0.453144167612121
"fishing.v2.eez",115,0.583731358501009
"fishing.v2.eez",116,0.409703943045173
"fishing.v2.eez",117,0.564242484367542
"fishing.v2.eez",118,0.347205524299345
"fishing.v2.eez",119,0.42617193261986
"fishing.v2.eez",120,0.386901369849292
"fishing.v2.eez",121,0.447812621171521
"fishing.v2.eez",122,0.47328400789846
"fishing.v2.eez",123,0.521617050876833
"fishing.v2.eez",124,0.491175996249184
"fishing.v2.eez",125,0.502398430027754
"fishing.v2.eez",126,0.513118376636997
"fishing.v2.eez",127,0.533339540472783
"fishing.v2.eez",128,0.470012357768253
"fishing.v2.eez",129,0.504344699825556
"fishing.v2.eez",130,0.539422653164064
"fishing.v2.eez",131,0.561566986043516
"fishing.v2.eez",132,0.505942926286697
"fishing.v2.eez",133,0.445023330764561
"fishing.v2.eez",134,0.465982485572522
"fishing.v2.eez",135,0.438680611368974
"fishing.v2.eez",136,0.413903016916329
"fishing.v2.eez",137,0.377259808995273
"fishing.v2.eez",138,0.400575877087711
"fishing.v2.eez",139,0.501209034307272
"fishing.v2.eez",140,0.5258776670093
"fishing.v2.eez",141,0.499984130398909
"fishing.v2.eez",142,0.48475328017125
"fishing.v2.eez",143,0.376240066261574
"fishing.v2.eez",144,0.489523403679655
"fishing.v2.eez",145,0.38873524430814
"fishing.v2.eez",146,0.440521609948697
"fishing.v2.eez",147,0.350737078122458
"fishing.v2.eez",148,0.405435355539508
"fishing.v2.eez",149,0.406969561688292
"fishing.v2.eez",150,0.42108956128749
"fishing.v2.eez",151,0.405585693241962
"fishing.v2.eez",152,0.515882283565422
"fishing.v2.eez",153,0.464187074307907
"fishing.v2.eez",154,0.487380366161621
"fishing.v2.eez",155,0.386979291927205
"fishing.v2.eez",156,0.510474869698464
"fishing.v2.eez",157,0.471991049551925
"fishing.v2.eez",158,0.401656269201204
"fishing.v2.eez",159,0.589965926955354
"fishing.v2.eez",160,0.390059404175198
"fishing.v2.eez",161,0.40502854139974
"fishing.v2.eez",162,2.200946279e-05
"fishing.v2.eez",163,0.554584744449626
"fishing.v2.eez",164,0.706704883080551
"fishing.v2.eez",165,0.432616086025999
"fishing.v2.eez",166,0.519889891775251
"fishing.v2.eez",167,0.497502820867424
"fishing.v2.eez",168,0.437196972698674
"fishing.v2.eez",169,0.554135571725957
"fishing.v2.eez",170,0.58217304496824
"fishing.v2.eez",171,0.346465740325969
"fishing.v2.eez",172,0.386954297707663
"fishing.v3",1,0.901998500191288
"fishing.v3",2,0.573525138913115
"fishing.v3",3,0.366214449929789
"fishing.v3",4,0.364558915049575
"fishing.v3",5,0.454848484848485
"fishing.v3",6,0.43969696969697
"fishing.v3",7,0.303333333333333
"fishing.v3",8,0.303333333333333
"fishing.v3",9,0.328
"fishing.v3",10,0.516629683973213
"fishing.v3",11,0.565764674121447
"fishing.v3",12,0.806417461550886
"fishing.v3",13,0.351360100114684
"fishing.v3",14,0.303414655964608
"fishing.v3",15,0.303333333333333
"fishing.v3",16,0.652374989860447
"fishing.v3",17,0.394242424242424
"fishing.v3",18,0.562387202436407
"fishing.v3",19,0.65094045461016
"fishing.v3",20,0.43969696969697
"fishing.v3",21,0.410994906063806
"fishing.v3",22,0.531705305891365
"fishing.v3",23,0.46296890473358
"fishing.v3",24,0.762575659089161
"fishing.v3",25,0.303333333333333
"fishing.v3",26,0.488064144335835
"fishing.v3",27,0.552585071114783
"fishing.v3",28,0.44534956695106
"fishing.v3",29,0.689978779840848
"fishing.v3",30,0.303333333333333
"fishing.v3",31,0.428424242424242
"fishing.v3",32,0.430683501827485
"fishing.v3",33,0.352666666666667
"fishing.v3",34,0.365847394979611
"fishing.v3",35,0.328
"fishing.v3",36,0.47223538364746
"fishing.v3",37,0.377333333333333
"fishing.v3",38,0.330640414627432
"fishing.v3",39,0.458186147186077
"fishing.v3",40,0.403757575757576
"fishing.v3",41,0.424545454545455
"fishing.v3",42,0.504181818181818
"fishing.v3",43,0.435607642018797
"fishing.v3",44,0.468649573788452
"fishing.v3",45,0.53135572124221
"fishing.v3",46,0.372893639398605
"fishing.v3",47,0.828
"fishing.v3",48,0.504181818181818
"fishing.v3",49,0.721406426070053
"fishing.v3",50,0.303333333333333
"fishing.v3",51,0.462832844574689
"fishing.v3",52,0.660780416593561
"fishing.v3",53,0.801575757575758
"fishing.v3",54,0.373310261080743
"fishing.v3",55,0.776909090909091
"fishing.v3",56,0.628284737721407
"fishing.v3",57,0.377333333333333
"fishing.v3",58,0.544763305885379
"fishing.v3",59,0.528848484848485
"fishing.v3",60,0.498545454545455
"fishing.v3",61,0.519333333333333
"fishing.v3",62,0.476195975503044
"fishing.v3",63,0.519772787022944
"fishing.v3",64,0.531781036168131
"fishing.v3",65,0.466254577366496
"fishing.v3",66,0.453389153920089
"fishing.v3",67,0.537389228951849
"fishing.v3",68,0.538392561070623
"fishing.v3",69,0.473878787878788
"fishing.v3",70,0.37250414012644
"fishing.v3",71,0.348787878787879
"fishing.v3",72,0.379090909090909
"fishing.v3",73,0.749587092721635
"fishing.v3",74,0.525612727638045
"fishing.v3",75,0.741349944233259
"fishing.v3",76,0.303333333333333
"fishing.v3",77,0.433213473619288
"fishing.v3",78,0.426306327938654
"fishing.v3",79,0.464092490472644
"fishing.v3",80,0.471881029097366
"fishing.v3",81,0.652967787701198
"fishing.v3",82,0.346138412088744
"fishing.v3",83,0.413272727272727
"fishing.v3",84,0.32830560133181
"fishing.v3",85,0.511826956318967
"fishing.v3",86,0.377333333333333
"fishing.v3",87,0.555794351835908
"fishing.v3",88,0.515055296238669
"fishing.v3",89,0.468242424242424
"fishing.v3",90,0.494666666666667
"fishing.v3",91,0.464363636363636
"fishing.v3",92,0.453597806082455
"fishing.v3",93,0.479515151515152
"fishing.v3",94,0.441956432425677
"fishing.v3",95,0.615266165856312
"fishing.v3",96,0.576783111022406
"fishing.v3",97,0.651379783234092
"fishing.v3",98,0.554984571613928
"fishing.v3",99,0.539044874979417
"fishing.v3",100,0.552876814632007
"fishing.v3",101,0.810192123683876
"fishing.v3",102,0.715837289798434
"fishing.v3",103,0.821620938781596
"fishing.v3",104,0.51033814559369
"fishing.v3",105,0.604319750795764
"fishing.v3",106,0.481553610232418
"fishing.v3",107,0.358216178199751
"fishing.v3",108,0.520561521769288
"fishing.v3",109,0.499513964817517
"fishing.v3",110,0.664029096429026
"fishing.v3",111,0.359562686664362
"fishing.v3",112,0.55
"fishing.v3",113,0.379340760815017
"fishing.v3",114,0.664029096429026
"fishing.v3",115,0.622027107748415
"fishing.v3",116,0.649765338220094
"fishing.v3",117,0.785369221767129
"fishing.v3",118,0.529275045537461
"fishing.v3",119,0.418909090909091
"fishing.v3",120,0.686
"fishing.v3",121,0.601151177304393
"fishing.v3",122,0.783939844361811
"fishing.v3",123,0.520821353632982
"fishing.v3",124,0.48788931127283
"fishing.v3",125,0.570958640917675
"fishing.v3",126,0.810621507295347
"fishing.v3",127,0.837515151515152
"fishing.v3",128,0.792060606060606
"fishing.v3",129,0.495325724505395
"fishing.v3",130,0.59816489640207
"fishing.v3",131,0.767340244745112
"fishing.v3",132,0.507602680982901
"fishing.v3",133,0.433418715040797
"fishing.v3",134,0.519415813308175
"fishing.v3",135,0.664343044691656
"fishing.v3",136,0.366610108847901
"fishing.v3",137,0.268940975352131
"fishing.v3",138,0.431481916665975
"fishing.v3",139,0.519314035060399
"fishing.v3",140,0.537524408874321
"fishing.v3",141,0.500419166368572
"fishing.v3",142,0.540050265043996
"fishing.v3",143,0.330640414627432
"fishing.v3",144,0.812848484848485
"fishing.v3",145,0.587785932239557
"fishing.v3",146,0.472682089562765
"fishing.v3",147,0.336105369807498
"fishing.v3",148,0.438541255805061
"fishing.v3",149,0.519075999313783
