"country","comname","sciname","ico_trend","ico_gl","ico_category","iucn_sid","am_sid","popn_trend","iucn_category","spatial_source","parent_sid","subpop_sid","ico_rgn_id","rgn_id"
"Virgin Islands, U.S.","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,NA
"Wallis and Futuna","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,161
"Western Sahara","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,63
"Yemen","Whale Shark","Rhincodon typus","decreasing",TRUE,"VU",19488,"Fis-30583","Decreasing","VU","am",NA,NA,NA,47
"American Samoa","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,151
"Angola","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,200
"Anguilla","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,118
"Antigua and Barbuda","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,120
"Aruba","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,250
"Australia","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,16
"Barbados","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,124
"Belize","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,164
"Benin","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,99
"Bermuda","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,108
"Brazil","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,171
"Cameroon","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,197
"Cayman Islands","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,113
"Colombia","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,132
"Congo","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,NA
"Cook Islands","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,153
"Costa Rica","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,130
"C<aa>te d'Ivoire","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,NA
"Cuba","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,112
"Djibouti","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,46
"Dominica","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,123
"Dominican Republic","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,115
"Ecuador","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,137
"Egypt","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,214
"Equatorial Guinea","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,104
"Eritrea","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,45
"Fiji","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,18
"French Guiana","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,169
"French Polynesia","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,147
"Gabon","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,198
"Gambia","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,65
"Ghana","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,106
"Grenada","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,125
"Guadeloupe","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,NA
"Guam","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,NA
"Guatemala","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,136
"Guinea","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,194
"Guinea-Bissau","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,NA
"Guyana","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,167
"Haiti","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,114
"Honduras","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,133
"Iceland","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,143
"Indonesia","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,216
"Jamaica","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,166
"Kenya","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,43
"Kiribati","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,212
"Liberia","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,97
"Marshall Islands","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,11
"Martinique","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,NA
"Mauritania","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,64
"Mexico","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,135
"Micronesia, Federated States of","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,NA
"Montserrat","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,121
"Morocco","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,62
"Mozambique","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,41
"Nauru","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,10
"New Caledonia","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,5
"New Zealand","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,162
"Nicaragua","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,131
"Nigeria","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,196
"Niue","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,154
"Norfolk Island","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,3
"Northern Mariana Islands","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,NA
"Palau","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,8
"Panama","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,129
"Papua New Guinea","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,17
"Peru","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,138
"Pitcairn","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,146
"Puerto Rico","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,NA
"Saint Kitts and Nevis","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,119
"Saint Lucia","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,122
"Saint Vincent and the Grenadines","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,127
"Samoa","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,152
"Saudi Arabia","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,50
"Senegal","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,66
"Sierra Leone","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,96
"Solomon Islands","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,7
"Somalia","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,44
"South Africa","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,102
"Sudan","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,49
"Suriname","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,168
"Tanzania, United Republic of","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,NA
"Timor-Leste","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,NA
"Togo","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,98
"Tokelau","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,156
"Tonga","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,155
"Trinidad and Tobago","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,126
"Tuvalu","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,19
"United Kingdom","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,180
"United States","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,163
"United States Minor Outlying Islands","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,NA
"Uruguay","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,173
"Vanuatu","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,6
"Venezuela","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,139
"Virgin Islands, British","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,NA
"Virgin Islands, U.S.","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,NA
"Wallis and Futuna","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,161
"Western Sahara","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,63
"Yemen","Tiger Shark","Galeocerdo cuvier","unknown",TRUE,"NT",39378,"Fis-23129","Unknown","NT","am",NA,NA,NA,47
"Australia","Megamouth Shark","Megachasma pelagios","unknown",TRUE,"DD",NA,NA,NA,NA,NA,NA,NA,16,16
"Brazil","Megamouth Shark","Megachasma pelagios","unknown",TRUE,"DD",NA,NA,NA,NA,NA,NA,NA,171,171
"Indonesia","Megamouth Shark","Megachasma pelagios","unknown",TRUE,"DD",NA,NA,NA,NA,NA,NA,NA,216,216
"Japan","Megamouth Shark","Megachasma pelagios","unknown",TRUE,"DD",NA,NA,NA,NA,NA,NA,NA,210,210
"Philippines","Megamouth Shark","Megachasma pelagios","unknown",TRUE,"DD",NA,NA,NA,NA,NA,NA,NA,15,15
"Senegal","Megamouth Shark","Megachasma pelagios","unknown",TRUE,"DD",NA,NA,NA,NA,NA,NA,NA,66,66
"United States","Megamouth Shark","Megachasma pelagios","unknown",TRUE,"DD",NA,NA,NA,NA,NA,NA,NA,163,163
"Argentina","Porbeagle","Lamna nasus","decreasing",TRUE,"VU",39343,"Fis-22768","Decreasing","CR","am_subpop",11200,NA,NA,172
"Argentina","Porbeagle","Lamna nasus","decreasing",TRUE,"VU",11200,"Fis-22768","Decreasing","VU","am_parent",NA,61420,NA,172
"Argentina","Porbeagle","Lamna nasus","decreasing",TRUE,"VU",39344,"Fis-22768","Decreasing","EN","am_subpop",11200,NA,NA,172
"Argentina","Porbeagle","Lamna nasus","decreasing",TRUE,"VU",61420,"Fis-22768","Decreasing","CR","am_subpop",11200,NA,NA,172
"Australia","Porbeagle","Lamna nasus","decreasing",TRUE,"VU",39343,"Fis-22768","Decreasing","CR","am_subpop",11200,NA,NA,16
"Australia","Porbeagle","Lamna nasus","decreasing",TRUE,"VU",11200,"Fis-22768","Decreasing","VU","am_parent",NA,61420,NA,16
"Australia","Porbeagle","Lamna nasus","decreasing",TRUE,"VU",39344,"Fis-22768","Decreasing","EN","am_subpop",11200,NA,NA,16
"Australia","Porbeagle","Lamna nasus","decreasing",TRUE,"VU",61420,"Fis-22768","Decreasing","CR","am_subpop",11200,NA,NA,16
"Bermuda","Porbeagle","Lamna nasus","decreasing",TRUE,"VU",39343,"Fis-22768","Decreasing","CR","am_subpop",11200,NA,NA,108
"Bermuda","Porbeagle","Lamna nasus","decreasing",TRUE,"VU",11200,"Fis-22768","Decreasing","VU","am_parent",NA,61420,NA,108
"Bermuda","Porbeagle","Lamna nasus","decreasing",TRUE,"VU",39344,"Fis-22768","Decreasing","EN","am_subpop",11200,NA,NA,108
"Bermuda","Porbeagle","Lamna nasus","decreasing",TRUE,"VU",61420,"Fis-22768","Decreasing","CR","am_subpop",11200,NA,NA,108
"Brazil","Porbeagle","Lamna nasus","decreasing",TRUE,"VU",39343,"Fis-22768","Decreasing","CR","am_subpop",11200,NA,NA,171
"Brazil","Porbeagle","Lamna nasus","decreasing",TRUE,"VU",11200,"Fis-22768","Decreasing","VU","am_parent",NA,61420,NA,171
"Brazil","Porbeagle","Lamna nasus","decreasing",TRUE,"VU",39344,"Fis-22768","Decreasing","EN","am_subpop",11200,NA,NA,171
"Brazil","Porbeagle","Lamna nasus","decreasing",TRUE,"VU",61420,"Fis-22768","Decreasing","CR","am_subpop",11200,NA,NA,171
"Canada","Porbeagle","Lamna nasus","decreasing",TRUE,"VU",39343,"Fis-22768","Decreasing","CR","am_subpop",11200,NA,NA,218
"Canada","Porbeagle","Lamna nasus","decreasing",TRUE,"VU",11200,"Fis-22768","Decreasing","VU","am_parent",NA,61420,NA,218
"Canada","Porbeagle","Lamna nasus","decreasing",TRUE,"VU",39344,"Fis-22768","Decreasing","EN","am_subpop",11200,NA,NA,218
"Canada","Porbeagle","Lamna nasus","decreasing",TRUE,"VU",61420,"Fis-22768","Decreasing","CR","am_subpop",11200,NA,NA,218
"Chile","Porbeagle","Lamna nasus","decreasing",TRUE,"VU",39343,"Fis-22768","Decreasing","CR","am_subpop",11200,NA,NA,224
"Chile","Porbeagle","Lamna nasus","decreasing",TRUE,"VU",11200,"Fis-22768","Decreasing","VU","am_parent",NA,61420,NA,224
"Chile","Porbeagle","Lamna nasus","decreasing",TRUE,"VU",39344,"Fis-22768","Decreasing","EN","am_subpop",11200,NA,NA,224
"Chile","Porbeagle","Lamna nasus","decreasing",TRUE,"VU",61420,"Fis-22768","Decreasing","CR","am_subpop",11200,NA,NA,224
"Denmark","Porbeagle","Lamna nasus","decreasing",TRUE,"VU",39343,"Fis-22768","Decreasing","CR","am_subpop",11200,NA,NA,175
"Denmark","Porbeagle","Lamna nasus","decreasing",TRUE,"VU",11200,"Fis-22768","Decreasing","VU","am_parent",NA,61420,NA,175
"Denmark","Porbeagle","Lamna nasus","decreasing",TRUE,"VU",39344,"Fis-22768","Decreasing","EN","am_subpop",11200,NA,NA,175
"Denmark","Porbeagle","Lamna nasus","decreasing",TRUE,"VU",61420,"Fis-22768","Decreasing","CR","am_subpop",11200,NA,NA,175
"France","Porbeagle","Lamna nasus","decreasing",TRUE,"VU",39343,"Fis-22768","Decreasing","CR","am_subpop",11200,NA,NA,179
"France","Porbeagle","Lamna nasus","decreasing",TRUE,"VU",11200,"Fis-22768","Decreasing","VU","am_parent",NA,61420,NA,179
"France","Porbeagle","Lamna nasus","decreasing",TRUE,"VU",39344,"Fis-22768","Decreasing","EN","am_subpop",11200,NA,NA,179
"France","Porbeagle","Lamna nasus","decreasing",TRUE,"VU",61420,"Fis-22768","Decreasing","CR","am_subpop",11200,NA,NA,179
"Germany","Porbeagle","Lamna nasus","decreasing",TRUE,"VU",39343,"Fis-22768","Decreasing","CR","am_subpop",11200,NA,NA,176
"Germany","Porbeagle","Lamna nasus","decreasing",TRUE,"VU",11200,"Fis-22768","Decreasing","VU","am_parent",NA,61420,NA,176
"Germany","Porbeagle","Lamna nasus","decreasing",TRUE,"VU",39344,"Fis-22768","Decreasing","EN","am_subpop",11200,NA,NA,176
"Germany","Porbeagle","Lamna nasus","decreasing",TRUE,"VU",61420,"Fis-22768","Decreasing","CR","am_subpop",11200,NA,NA,176
"Gibraltar","Porbeagle","Lamna nasus","decreasing",TRUE,"VU",39343,"Fis-22768","Decreasing","CR","am_subpop",11200,NA,NA,60
"Gibraltar","Porbeagle","Lamna nasus","decreasing",TRUE,"VU",11200,"Fis-22768","Decreasing","VU","am_parent",NA,61420,NA,60
"Gibraltar","Porbeagle","Lamna nasus","decreasing",TRUE,"VU",39344,"Fis-22768","Decreasing","EN","am_subpop",11200,NA,NA,60
"Gibraltar","Porbeagle","Lamna nasus","decreasing",TRUE,"VU",61420,"Fis-22768","Decreasing","CR","am_subpop",11200,NA,NA,60
"Greenland","Porbeagle","Lamna nasus","decreasing",TRUE,"VU",39343,"Fis-22768","Decreasing","CR","am_subpop",11200,NA,NA,145
"Greenland","Porbeagle","Lamna nasus","decreasing",TRUE,"VU",11200,"Fis-22768","Decreasing","VU","am_parent",NA,61420,NA,145
"Greenland","Porbeagle","Lamna nasus","decreasing",TRUE,"VU",39344,"Fis-22768","Decreasing","EN","am_subpop",11200,NA,NA,145
"Greenland","Porbeagle","Lamna nasus","decreasing",TRUE,"VU",61420,"Fis-22768","Decreasing","CR","am_subpop",11200,NA,NA,145
"Guinea","Porbeagle","Lamna nasus","decreasing",TRUE,"VU",39343,"Fis-22768","Decreasing","CR","am_subpop",11200,NA,NA,194
"Guinea","Porbeagle","Lamna nasus","decreasing",TRUE,"VU",11200,"Fis-22768","Decreasing","VU","am_parent",NA,61420,NA,194
"Guinea","Porbeagle","Lamna nasus","decreasing",TRUE,"VU",39344,"Fis-22768","Decreasing","EN","am_subpop",11200,NA,NA,194
"Guinea","Porbeagle","Lamna nasus","decreasing",TRUE,"VU",61420,"Fis-22768","Decreasing","CR","am_subpop",11200,NA,NA,194
"Ireland","Porbeagle","Lamna nasus","decreasing",TRUE,"VU",39343,"Fis-22768","Decreasing","CR","am_subpop",11200,NA,NA,181
"Ireland","Porbeagle","Lamna nasus","decreasing",TRUE,"VU",11200,"Fis-22768","Decreasing","VU","am_parent",NA,61420,NA,181
"Ireland","Porbeagle","Lamna nasus","decreasing",TRUE,"VU",39344,"Fis-22768","Decreasing","EN","am_subpop",11200,NA,NA,181
"Ireland","Porbeagle","Lamna nasus","decreasing",TRUE,"VU",61420,"Fis-22768","Decreasing","CR","am_subpop",11200,NA,NA,181
"Morocco","Porbeagle","Lamna nasus","decreasing",TRUE,"VU",39343,"Fis-22768","Decreasing","CR","am_subpop",11200,NA,NA,62
"Morocco","Porbeagle","Lamna nasus","decreasing",TRUE,"VU",11200,"Fis-22768","Decreasing","VU","am_parent",NA,61420,NA,62
"Morocco","Porbeagle","Lamna nasus","decreasing",TRUE,"VU",39344,"Fis-22768","Decreasing","EN","am_subpop",11200,NA,NA,62
"Morocco","Porbeagle","Lamna nasus","decreasing",TRUE,"VU",61420,"Fis-22768","Decreasing","CR","am_subpop",11200,NA,NA,62
"Namibia","Porbeagle","Lamna nasus","decreasing",TRUE,"VU",39343,"Fis-22768","Decreasing","CR","am_subpop",11200,NA,NA,101
"Namibia","Porbeagle","Lamna nasus","decreasing",TRUE,"VU",11200,"Fis-22768","Decreasing","VU","am_parent",NA,61420,NA,101
"Namibia","Porbeagle","Lamna nasus","decreasing",TRUE,"VU",39344,"Fis-22768","Decreasing","EN","am_subpop",11200,NA,NA,101
"Namibia","Porbeagle","Lamna nasus","decreasing",TRUE,"VU",61420,"Fis-22768","Decreasing","CR","am_subpop",11200,NA,NA,101
"Portugal","Porbeagle","Lamna nasus","decreasing",TRUE,"VU",39343,"Fis-22768","Decreasing","CR","am_subpop",11200,NA,NA,183
"Portugal","Porbeagle","Lamna nasus","decreasing",TRUE,"VU",11200,"Fis-22768","Decreasing","VU","am_parent",NA,61420,NA,183
"Portugal","Porbeagle","Lamna nasus","decreasing",TRUE,"VU",39344,"Fis-22768","Decreasing","EN","am_subpop",11200,NA,NA,183
"Portugal","Porbeagle","Lamna nasus","decreasing",TRUE,"VU",61420,"Fis-22768","Decreasing","CR","am_subpop",11200,NA,NA,183
"South Africa","Porbeagle","Lamna nasus","decreasing",TRUE,"VU",39343,"Fis-22768","Decreasing","CR","am_subpop",11200,NA,NA,102
