"rgn_id","am_sid","comname","sciname","ico_trend","ico_category","iucn_sid","popn_trend","iucn_category","spatial_source","parent_sid","subpop_sid"
64,"Fis-23899","Thresher Shark","Alopias vulpinus","decreasing","VU",39339,"Decreasing","VU","am",NA,NA
64,"Fis-29423","Longfin Mako","Isurus paucus","decreasing","VU",60225,"Decreasing","VU","am",NA,NA
64,"Fis-30583","Whale Shark","Rhincodon typus","decreasing","VU",19488,"Decreasing","VU","am",NA,NA
64,"Rep-1408","Loggerhead Turtle","Caretta caretta","needs updating","EN",3897,NA,"EN","am",NA,NA
64,"Rep-1599","Green Turtle","Chelonia mydas","decreasing","EN",4615,"Decreasing","EN","am_parent",NA,16285718
64,"Rep-1599","Green Turtle","Chelonia mydas","decreasing","EN",16285718,"Increasing","LC","am_subpop",4615,NA
64,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967827,"Increasing","LC","am_subpop",6494,NA
64,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",6494,"Decreasing","VU","am_parent",NA,46967807
64,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967807,"Decreasing","CR","am_subpop",6494,NA
64,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967838,"Increasing","CR","am_subpop",6494,NA
64,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967817,"Decreasing","CR","am_subpop",6494,NA
64,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967863,"Decreasing","CR","am_subpop",6494,NA
64,"Rep-2852","Hawksbill Turtle","Eretmochelys imbricata","decreasing","CR",8005,"Decreasing","CR","am",NA,NA
64,"Rep-3849","Kemp's Ridley Turtle","Lepidochelys kempii","needs updating","CR",11533,NA,"CR","am",NA,NA
65,"Fis-22747","Basking Shark","Cetorhinus maximus","decreasing","VU",39340,"Decreasing","EN","am_subpop",4292,NA
65,"Fis-22747","Basking Shark","Cetorhinus maximus","decreasing","VU",4292,"Decreasing","VU","am_parent",NA,39340
65,"Fis-22747","Basking Shark","Cetorhinus maximus","decreasing","VU",39545,"Decreasing","EN","am_subpop",4292,NA
65,"Fis-23071","Great White Shark","Carcharodon carcharias","unknown","VU",3855,"Unknown","VU","am",NA,NA
65,"Fis-23129","Tiger Shark","Galeocerdo cuvier","unknown","NT",39378,"Unknown","NT","am",NA,NA
65,"Fis-23222","Blue Shark","Prionace glauca","unknown","NT",39381,"Unknown","NT","am",NA,NA
65,"Fis-23899","Thresher Shark","Alopias vulpinus","decreasing","VU",39339,"Decreasing","VU","am",NA,NA
65,"Fis-29423","Longfin Mako","Isurus paucus","decreasing","VU",60225,"Decreasing","VU","am",NA,NA
65,"Fis-30583","Whale Shark","Rhincodon typus","decreasing","VU",19488,"Decreasing","VU","am",NA,NA
65,"Fis-58485","Shortfin Mako","Isurus oxyrinchus","decreasing","VU",161750,"Decreasing","VU","am_subpop",39341,NA
65,"Fis-58485","Shortfin Mako","Isurus oxyrinchus","decreasing","VU",39341,"Decreasing","VU","am_parent",NA,161749
65,"Fis-58485","Shortfin Mako","Isurus oxyrinchus","decreasing","VU",161749,"Decreasing","VU","am_subpop",39341,NA
65,"Fis-58485","Shortfin Mako","Isurus oxyrinchus","decreasing","VU",161751,"Decreasing","NT","am_subpop",39341,NA
65,"Rep-1408","Loggerhead Turtle","Caretta caretta","needs updating","EN",3897,NA,"EN","am",NA,NA
65,"Rep-1599","Green Turtle","Chelonia mydas","decreasing","EN",4615,"Decreasing","EN","am_parent",NA,16285718
65,"Rep-1599","Green Turtle","Chelonia mydas","decreasing","EN",16285718,"Increasing","LC","am_subpop",4615,NA
65,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967827,"Increasing","LC","am_subpop",6494,NA
65,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",6494,"Decreasing","VU","am_parent",NA,46967807
65,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967807,"Decreasing","CR","am_subpop",6494,NA
65,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967838,"Increasing","CR","am_subpop",6494,NA
65,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967817,"Decreasing","CR","am_subpop",6494,NA
65,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967863,"Decreasing","CR","am_subpop",6494,NA
65,"Rep-2852","Hawksbill Turtle","Eretmochelys imbricata","decreasing","CR",8005,"Decreasing","CR","am",NA,NA
65,"Rep-3849","Kemp's Ridley Turtle","Lepidochelys kempii","needs updating","CR",11533,NA,"CR","am",NA,NA
65,"Rep-3850","Olive Ridley Turtle","Lepidochelys olivacea","decreasing","VU",11534,"Decreasing","VU","am",NA,NA
66,"Fis-22747","Basking Shark","Cetorhinus maximus","decreasing","VU",39340,"Decreasing","EN","am_subpop",4292,NA
66,"Fis-22747","Basking Shark","Cetorhinus maximus","decreasing","VU",4292,"Decreasing","VU","am_parent",NA,39340
66,"Fis-22747","Basking Shark","Cetorhinus maximus","decreasing","VU",39545,"Decreasing","EN","am_subpop",4292,NA
66,"Fis-23071","Great White Shark","Carcharodon carcharias","unknown","VU",3855,"Unknown","VU","am",NA,NA
66,"Fis-23129","Tiger Shark","Galeocerdo cuvier","unknown","NT",39378,"Unknown","NT","am",NA,NA
66,"Fis-23222","Blue Shark","Prionace glauca","unknown","NT",39381,"Unknown","NT","am",NA,NA
66,"Fis-23899","Thresher Shark","Alopias vulpinus","decreasing","VU",39339,"Decreasing","VU","am",NA,NA
66,"Fis-29423","Longfin Mako","Isurus paucus","decreasing","VU",60225,"Decreasing","VU","am",NA,NA
66,"Fis-30583","Whale Shark","Rhincodon typus","decreasing","VU",19488,"Decreasing","VU","am",NA,NA
66,"Fis-58485","Shortfin Mako","Isurus oxyrinchus","decreasing","VU",161750,"Decreasing","VU","am_subpop",39341,NA
66,"Fis-58485","Shortfin Mako","Isurus oxyrinchus","decreasing","VU",39341,"Decreasing","VU","am_parent",NA,161749
66,"Fis-58485","Shortfin Mako","Isurus oxyrinchus","decreasing","VU",161749,"Decreasing","VU","am_subpop",39341,NA
66,"Fis-58485","Shortfin Mako","Isurus oxyrinchus","decreasing","VU",161751,"Decreasing","NT","am_subpop",39341,NA
66,"Rep-1408","Loggerhead Turtle","Caretta caretta","needs updating","EN",3897,NA,"EN","am",NA,NA
66,"Rep-1599","Green Turtle","Chelonia mydas","decreasing","EN",4615,"Decreasing","EN","am_parent",NA,16285718
66,"Rep-1599","Green Turtle","Chelonia mydas","decreasing","EN",16285718,"Increasing","LC","am_subpop",4615,NA
66,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967827,"Increasing","LC","am_subpop",6494,NA
66,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",6494,"Decreasing","VU","am_parent",NA,46967807
66,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967807,"Decreasing","CR","am_subpop",6494,NA
66,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967838,"Increasing","CR","am_subpop",6494,NA
66,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967817,"Decreasing","CR","am_subpop",6494,NA
66,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967863,"Decreasing","CR","am_subpop",6494,NA
66,"Rep-2852","Hawksbill Turtle","Eretmochelys imbricata","decreasing","CR",8005,"Decreasing","CR","am",NA,NA
66,"Rep-3849","Kemp's Ridley Turtle","Lepidochelys kempii","needs updating","CR",11533,NA,"CR","am",NA,NA
66,"Rep-3850","Olive Ridley Turtle","Lepidochelys olivacea","decreasing","VU",11534,"Decreasing","VU","am",NA,NA
67,"Fis-22747","Basking Shark","Cetorhinus maximus","decreasing","VU",39340,"Decreasing","EN","am_subpop",4292,NA
67,"Fis-22747","Basking Shark","Cetorhinus maximus","decreasing","VU",4292,"Decreasing","VU","am_parent",NA,39340
67,"Fis-22747","Basking Shark","Cetorhinus maximus","decreasing","VU",39545,"Decreasing","EN","am_subpop",4292,NA
67,"Fis-22768","Porbeagle","Lamna nasus","decreasing","VU",39343,"Decreasing","CR","am_subpop",11200,NA
67,"Fis-22768","Porbeagle","Lamna nasus","decreasing","VU",11200,"Decreasing","VU","am_parent",NA,61420
67,"Fis-22768","Porbeagle","Lamna nasus","decreasing","VU",39344,"Decreasing","EN","am_subpop",11200,NA
67,"Fis-22768","Porbeagle","Lamna nasus","decreasing","VU",61420,"Decreasing","CR","am_subpop",11200,NA
67,"Fis-23063","Blacktip reef shark","Carcharhinus melanopterus","decreasing","NT",39375,"Decreasing","NT","am",NA,NA
67,"Fis-23071","Great White Shark","Carcharodon carcharias","unknown","VU",3855,"Unknown","VU","am",NA,NA
67,"Fis-23222","Blue Shark","Prionace glauca","unknown","NT",39381,"Unknown","NT","am",NA,NA
67,"Rep-1408","Loggerhead Turtle","Caretta caretta","needs updating","EN",3897,NA,"EN","am",NA,NA
67,"Rep-1599","Green Turtle","Chelonia mydas","decreasing","EN",4615,"Decreasing","EN","am_parent",NA,16285718
67,"Rep-1599","Green Turtle","Chelonia mydas","decreasing","EN",16285718,"Increasing","LC","am_subpop",4615,NA
67,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967827,"Increasing","LC","am_subpop",6494,NA
67,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",6494,"Decreasing","VU","am_parent",NA,46967807
67,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967807,"Decreasing","CR","am_subpop",6494,NA
67,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967838,"Increasing","CR","am_subpop",6494,NA
67,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967817,"Decreasing","CR","am_subpop",6494,NA
67,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967863,"Decreasing","CR","am_subpop",6494,NA
67,"Rep-3849","Kemp's Ridley Turtle","Lepidochelys kempii","needs updating","CR",11533,NA,"CR","am",NA,NA
68,"Fis-22747","Basking Shark","Cetorhinus maximus","decreasing","VU",39340,"Decreasing","EN","am_subpop",4292,NA
68,"Fis-22747","Basking Shark","Cetorhinus maximus","decreasing","VU",4292,"Decreasing","VU","am_parent",NA,39340
68,"Fis-22747","Basking Shark","Cetorhinus maximus","decreasing","VU",39545,"Decreasing","EN","am_subpop",4292,NA
68,"Fis-22768","Porbeagle","Lamna nasus","decreasing","VU",39343,"Decreasing","CR","am_subpop",11200,NA
68,"Fis-22768","Porbeagle","Lamna nasus","decreasing","VU",11200,"Decreasing","VU","am_parent",NA,61420
68,"Fis-22768","Porbeagle","Lamna nasus","decreasing","VU",39344,"Decreasing","EN","am_subpop",11200,NA
68,"Fis-22768","Porbeagle","Lamna nasus","decreasing","VU",61420,"Decreasing","CR","am_subpop",11200,NA
68,"Fis-23063","Blacktip reef shark","Carcharhinus melanopterus","decreasing","NT",39375,"Decreasing","NT","am",NA,NA
68,"Fis-23071","Great White Shark","Carcharodon carcharias","unknown","VU",3855,"Unknown","VU","am",NA,NA
68,"Fis-23222","Blue Shark","Prionace glauca","unknown","NT",39381,"Unknown","NT","am",NA,NA
68,"Rep-1408","Loggerhead Turtle","Caretta caretta","needs updating","EN",3897,NA,"EN","am",NA,NA
68,"Rep-1599","Green Turtle","Chelonia mydas","decreasing","EN",4615,"Decreasing","EN","am_parent",NA,16285718
68,"Rep-1599","Green Turtle","Chelonia mydas","decreasing","EN",16285718,"Increasing","LC","am_subpop",4615,NA
71,"Fis-23222","Blue Shark","Prionace glauca","unknown","NT",39381,"Unknown","NT","am",NA,NA
72,"Fis-23222","Blue Shark","Prionace glauca","unknown","NT",39381,"Unknown","NT","am",NA,NA
73,"Fis-22747","Basking Shark","Cetorhinus maximus","decreasing","VU",39340,"Decreasing","EN","am_subpop",4292,NA
73,"Fis-22747","Basking Shark","Cetorhinus maximus","decreasing","VU",4292,"Decreasing","VU","am_parent",NA,39340
73,"Fis-22747","Basking Shark","Cetorhinus maximus","decreasing","VU",39545,"Decreasing","EN","am_subpop",4292,NA
73,"Fis-23071","Great White Shark","Carcharodon carcharias","unknown","VU",3855,"Unknown","VU","am",NA,NA
73,"Fis-23222","Blue Shark","Prionace glauca","unknown","NT",39381,"Unknown","NT","am",NA,NA
73,"Fis-23899","Thresher Shark","Alopias vulpinus","decreasing","VU",39339,"Decreasing","VU","am",NA,NA
73,"Fis-29423","Longfin Mako","Isurus paucus","decreasing","VU",60225,"Decreasing","VU","am",NA,NA
73,"Fis-58485","Shortfin Mako","Isurus oxyrinchus","decreasing","VU",161750,"Decreasing","VU","am_subpop",39341,NA
73,"Fis-58485","Shortfin Mako","Isurus oxyrinchus","decreasing","VU",39341,"Decreasing","VU","am_parent",NA,161749
73,"Fis-58485","Shortfin Mako","Isurus oxyrinchus","decreasing","VU",161749,"Decreasing","VU","am_subpop",39341,NA
73,"Fis-58485","Shortfin Mako","Isurus oxyrinchus","decreasing","VU",161751,"Decreasing","NT","am_subpop",39341,NA
73,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967827,"Increasing","LC","am_subpop",6494,NA
73,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",6494,"Decreasing","VU","am_parent",NA,46967807
73,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967807,"Decreasing","CR","am_subpop",6494,NA
73,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967838,"Increasing","CR","am_subpop",6494,NA
73,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967817,"Decreasing","CR","am_subpop",6494,NA
73,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967863,"Decreasing","CR","am_subpop",6494,NA
74,"Fis-23222","Blue Shark","Prionace glauca","unknown","NT",39381,"Unknown","NT","am",NA,NA
75,"Fis-23222","Blue Shark","Prionace glauca","unknown","NT",39381,"Unknown","NT","am",NA,NA
76,"Fis-22747","Basking Shark","Cetorhinus maximus","decreasing","VU",39340,"Decreasing","EN","am_subpop",4292,NA
76,"Fis-22747","Basking Shark","Cetorhinus maximus","decreasing","VU",4292,"Decreasing","VU","am_parent",NA,39340
76,"Fis-22747","Basking Shark","Cetorhinus maximus","decreasing","VU",39545,"Decreasing","EN","am_subpop",4292,NA
76,"Fis-22768","Porbeagle","Lamna nasus","decreasing","VU",39343,"Decreasing","CR","am_subpop",11200,NA
76,"Fis-22768","Porbeagle","Lamna nasus","decreasing","VU",11200,"Decreasing","VU","am_parent",NA,61420
76,"Fis-22768","Porbeagle","Lamna nasus","decreasing","VU",39344,"Decreasing","EN","am_subpop",11200,NA
76,"Fis-22768","Porbeagle","Lamna nasus","decreasing","VU",61420,"Decreasing","CR","am_subpop",11200,NA
76,"Fis-23071","Great White Shark","Carcharodon carcharias","unknown","VU",3855,"Unknown","VU","am",NA,NA
76,"Fis-23222","Blue Shark","Prionace glauca","unknown","NT",39381,"Unknown","NT","am",NA,NA
76,"Rep-1408","Loggerhead Turtle","Caretta caretta","needs updating","EN",3897,NA,"EN","am",NA,NA
76,"Rep-1599","Green Turtle","Chelonia mydas","decreasing","EN",4615,"Decreasing","EN","am_parent",NA,16285718
76,"Rep-1599","Green Turtle","Chelonia mydas","decreasing","EN",16285718,"Increasing","LC","am_subpop",4615,NA
76,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967827,"Increasing","LC","am_subpop",6494,NA
76,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",6494,"Decreasing","VU","am_parent",NA,46967807
76,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967807,"Decreasing","CR","am_subpop",6494,NA
76,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967838,"Increasing","CR","am_subpop",6494,NA
76,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967817,"Decreasing","CR","am_subpop",6494,NA
76,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967863,"Decreasing","CR","am_subpop",6494,NA
79,"Rep-1408","Loggerhead Turtle","Caretta caretta","needs updating","EN",3897,NA,"EN","am",NA,NA
80,"Fis-22747","Basking Shark","Cetorhinus maximus","decreasing","VU",39340,"Decreasing","EN","am_subpop",4292,NA
80,"Fis-22747","Basking Shark","Cetorhinus maximus","decreasing","VU",4292,"Decreasing","VU","am_parent",NA,39340
80,"Fis-22747","Basking Shark","Cetorhinus maximus","decreasing","VU",39545,"Decreasing","EN","am_subpop",4292,NA
80,"Fis-22768","Porbeagle","Lamna nasus","decreasing","VU",39343,"Decreasing","CR","am_subpop",11200,NA
80,"Fis-22768","Porbeagle","Lamna nasus","decreasing","VU",11200,"Decreasing","VU","am_parent",NA,61420
80,"Fis-22768","Porbeagle","Lamna nasus","decreasing","VU",39344,"Decreasing","EN","am_subpop",11200,NA
80,"Fis-22768","Porbeagle","Lamna nasus","decreasing","VU",61420,"Decreasing","CR","am_subpop",11200,NA
80,"Fis-23071","Great White Shark","Carcharodon carcharias","unknown","VU",3855,"Unknown","VU","am",NA,NA
80,"Fis-23222","Blue Shark","Prionace glauca","unknown","NT",39381,"Unknown","NT","am",NA,NA
80,"Rep-1408","Loggerhead Turtle","Caretta caretta","needs updating","EN",3897,NA,"EN","am",NA,NA
80,"Rep-1599","Green Turtle","Chelonia mydas","decreasing","EN",4615,"Decreasing","EN","am_parent",NA,16285718
80,"Rep-1599","Green Turtle","Chelonia mydas","decreasing","EN",16285718,"Increasing","LC","am_subpop",4615,NA
80,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967827,"Increasing","LC","am_subpop",6494,NA
80,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",6494,"Decreasing","VU","am_parent",NA,46967807
80,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967807,"Decreasing","CR","am_subpop",6494,NA
80,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967838,"Increasing","CR","am_subpop",6494,NA
80,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967817,"Decreasing","CR","am_subpop",6494,NA
80,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967863,"Decreasing","CR","am_subpop",6494,NA
82,"Fis-22747","Basking Shark","Cetorhinus maximus","decreasing","VU",39340,"Decreasing","EN","am_subpop",4292,NA
82,"Fis-22747","Basking Shark","Cetorhinus maximus","decreasing","VU",4292,"Decreasing","VU","am_parent",NA,39340
82,"Fis-22747","Basking Shark","Cetorhinus maximus","decreasing","VU",39545,"Decreasing","EN","am_subpop",4292,NA
82,"Fis-22768","Porbeagle","Lamna nasus","decreasing","VU",39343,"Decreasing","CR","am_subpop",11200,NA
82,"Fis-22768","Porbeagle","Lamna nasus","decreasing","VU",11200,"Decreasing","VU","am_parent",NA,61420
82,"Fis-22768","Porbeagle","Lamna nasus","decreasing","VU",39344,"Decreasing","EN","am_subpop",11200,NA
82,"Fis-22768","Porbeagle","Lamna nasus","decreasing","VU",61420,"Decreasing","CR","am_subpop",11200,NA
82,"Fis-23071","Great White Shark","Carcharodon carcharias","unknown","VU",3855,"Unknown","VU","am",NA,NA
82,"Rep-1408","Loggerhead Turtle","Caretta caretta","needs updating","EN",3897,NA,"EN","am",NA,NA
84,"Fis-22747","Basking Shark","Cetorhinus maximus","decreasing","VU",39340,"Decreasing","EN","am_subpop",4292,NA
84,"Fis-22747","Basking Shark","Cetorhinus maximus","decreasing","VU",4292,"Decreasing","VU","am_parent",NA,39340
84,"Fis-22747","Basking Shark","Cetorhinus maximus","decreasing","VU",39545,"Decreasing","EN","am_subpop",4292,NA
84,"Fis-22768","Porbeagle","Lamna nasus","decreasing","VU",39343,"Decreasing","CR","am_subpop",11200,NA
84,"Fis-22768","Porbeagle","Lamna nasus","decreasing","VU",11200,"Decreasing","VU","am_parent",NA,61420
84,"Fis-22768","Porbeagle","Lamna nasus","decreasing","VU",39344,"Decreasing","EN","am_subpop",11200,NA
84,"Fis-22768","Porbeagle","Lamna nasus","decreasing","VU",61420,"Decreasing","CR","am_subpop",11200,NA
84,"Fis-23071","Great White Shark","Carcharodon carcharias","unknown","VU",3855,"Unknown","VU","am",NA,NA
84,"Fis-23222","Blue Shark","Prionace glauca","unknown","NT",39381,"Unknown","NT","am",NA,NA
84,"Fis-29423","Longfin Mako","Isurus paucus","decreasing","VU",60225,"Decreasing","VU","am",NA,NA
84,"Rep-1408","Loggerhead Turtle","Caretta caretta","needs updating","EN",3897,NA,"EN","am",NA,NA
84,"Rep-1599","Green Turtle","Chelonia mydas","decreasing","EN",4615,"Decreasing","EN","am_parent",NA,16285718
