"rgn_id","commodity","product","value_ext","rgn_name","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011"
210,"Agar agar nei","seaweeds",FALSE,"Japan",5053,5357,6079,6739,12954,9939,10016,10139,11764,11570,8620,7225,4897,6801,,,,,2708,3900,2483,3234,2075,1767,1710,1364,1047,1194,2137,1630,2544,1811,1782,1570,1880,1680
210,"Cod liver oil","fish_oil",FALSE,"Japan",603,527,667,778,629,655,822,781,536,571,645,819,1899,1526,1672,1670,991,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,"Coral and the like","corals",FALSE,"Japan",1883,2288,1325,889,823,834,1050,2125,2171,1549,2718,,,,10384,8323,8437,9832,24742,10316,11162,8310,4828,4540,6438,5642,8958,10365,10037,10758,23954,16786,14157,17459,39142,50297
210,"Fish body oils, nei","fish_oil",FALSE,"Japan",24791,43523,82881,70193,59037,61483,50942,74027,96550,60386,40168,33257,97506,30620,42218,28887,17165,11142,6856,6111,7633,7214,4983,8305,7889,7114,6514,8352,11067,10799,12075,6636,12416,7684,6031,4255
210,"Fish liver oils, nei","fish_oil",FALSE,"Japan",564,1050,1245,1460,1411,875,679,698,456,534,910,820,909,673,804,809,1097,2437,2933,3305,2504,2407,1298,1784,1114,1099,1774,1050,1284,1225,869,1389,1755,1130,2229,2373
210,"Laver, nei","seaweeds",FALSE,"Japan",230,267,1559,2222,3118,4780,9705,5865,7527,7622,,9728,11482,10347,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,"Natural sponges raw","sponges",FALSE,"Japan",102,74,93,261,122,176,131,344,99,52,126,0,0,0,443,302,379,467,229,374,226,164,105,146,126,208,255,221,237,131,96,,0,0,0,0
210,"Ornamental fish nei","ornamentals",FALSE,"Japan",,,,,,,,,,,,,3546,4138,5495,5838,6198,6380,7251,8414,9493,8903,7306,6832,8109,7149,7918,12170,18408,16669,16504,20777,22245,23891,31964,31856
210,"Other red algae","seaweeds",FALSE,"Japan",,,,,,,,,,,,,,,,,,,10052,10344,6695,5218,4199,8495,4705,4730,4900,3911,5399,6882,5955,6317,5075,8448,9243,8370
210,"Other seaweeds and aquatic plants and products thereof","seaweeds",FALSE,"Japan",4397,5948,7287,9395,10053,13734,15488,11439,10241,10624,14804,13209,30369,23832,34781,32281,48290,28204,38437,12716,10759,10444,7693,7680,10855,9206,10858,11147,14668,15511,11831,13824,21511,15885,14742,13784
210,"Shells nei","shells",FALSE,"Japan",1320,1496,2270,4131,4624,4288,3398,4267,3604,2951,3116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,"Z_TOTAL","corals",FALSE,"Japan",1883,2288,1325,889,823,834,1050,2125,2171,1549,2718,,,,10384,8323,8437,9832,24742,10316,11162,8310,4828,4540,6438,5642,8958,10365,10037,10758,23954,16786,14157,17459,39142,50297
210,"Z_TOTAL","fish_oil",FALSE,"Japan",25958,45100,84793,72431,61077,63013,52443,75506,97542,61491,41723,34896,100314,32819,44694,31366,19253,14152,9789,9416,10137,9621,6281,10089,9003,8213,8288,9402,12351,12024,12944,8025,14171,8814,8260,6628
210,"Z_TOTAL","ornamentals",FALSE,"Japan",,,,,,,,,,,,,3546,4138,5495,5838,6198,6380,7251,8414,9493,8903,7306,6832,8109,7149,7918,12170,18408,16669,16504,20777,22245,23891,31964,31856
210,"Z_TOTAL","seaweeds",FALSE,"Japan",9680,11572,14925,18356,26125,28453,35209,27443,29532,29816,23424,30162,46748,40980,34781,32281,48290,28204,51197,26960,19937,18896,13967,17942,17270,15300,16805,16252,22204,24023,20330,21952,28368,25903,25865,23834
210,"Z_TOTAL","shells",FALSE,"Japan",1320,1496,2270,4131,4624,4288,3398,4267,3604,2951,3116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,"Z_TOTAL","sponges",FALSE,"Japan",102,74,93,261,122,176,131,344,99,52,126,0,0,0,443,302,379,467,229,374,226,164,105,146,126,208,255,221,237,131,96,,0,0,0,0
212,"Ornamental fish nei","ornamentals",FALSE,"Kiribati",,,,,,,,,,,,,,,,262,190,362,403,606,280,519,584,1143,763,875,584,902,837,,577,94,0,695,0,0
212,"Ornamental saltwater fish","ornamentals",FALSE,"Kiribati",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,0,0,0,0,0
212,"Other seaweeds and aquatic plants and products thereof","seaweeds",FALSE,"Kiribati",,,,,,,,,,,,39,12,67,565,527,482,148,204,130,586,278,,,,,,,53,55,,30,137,281,43,4
212,"Shells nei","shells",FALSE,"Kiribati",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,0,0,0,0
212,"Z_TOTAL","ornamentals",FALSE,"Kiribati",,,,,,,,,,,,,,,,262,190,362,403,606,280,519,584,1143,763,875,584,902,837,0,627,94,0,695,0,0
212,"Z_TOTAL","seaweeds",FALSE,"Kiribati",,,,,,,,,,,,39,12,67,565,527,482,148,204,130,586,278,,,,,,,53,55,,30,137,281,43,4
212,"Z_TOTAL","shells",FALSE,"Kiribati",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,0,0,0,0
214,"Coral and the like","corals",FALSE,"Egypt",,,,,,,,,,,,,,,,,,,6,3,,24,28,15,8,22,6,0,0,,7,,0,6,0,3
214,"Fish body oils, nei","fish_oil",FALSE,"Egypt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,91,32,26
214,"Fish liver oils, nei","fish_oil",FALSE,"Egypt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51
214,"Miscellaneous corals and shells","shells",FALSE,"Egypt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,0,0
214,"Natural sponges raw","sponges",FALSE,"Egypt",,,,,,,,,,,,,,,,,,,,255,0,134,0,14,0,0,0,0,0,63,17,18,2,0,4,1
214,"Ornamental fish nei","ornamentals",FALSE,"Egypt",,,,,,,,,,,,,,,,,,,238,163,0,113,96,58,97,87,56,41,28,,1,2,4,7,22,10
214,"Other seaweeds and aquatic plants and products thereof","seaweeds",FALSE,"Egypt",,,,,,,,,,,,,,,,,,,70,1,,80,90,72,23,42,12,26,13,,,22,28,77,232,240
214,"Z_TOTAL","corals",FALSE,"Egypt",,,,,,,,,,,,,,,,,,,6,3,,24,28,15,8,22,6,0,0,,7,,0,6,0,3
214,"Z_TOTAL","fish_oil",FALSE,"Egypt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,91,32,77
214,"Z_TOTAL","ornamentals",FALSE,"Egypt",,,,,,,,,,,,,,,,,,,238,163,0,113,96,58,97,87,56,41,28,,1,2,4,7,22,10
214,"Z_TOTAL","seaweeds",FALSE,"Egypt",,,,,,,,,,,,,,,,,,,70,1,,80,90,72,23,42,12,26,13,,,22,28,77,232,240
214,"Z_TOTAL","shells",FALSE,"Egypt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,0,0
214,"Z_TOTAL","sponges",FALSE,"Egypt",,,,,,,,,,,,,,,,,,,,255,0,134,0,14,0,0,0,0,0,63,17,18,2,0,4,1
215,"Ornamental fish nei","ornamentals",FALSE,"Jordan",,,,,,,,,,,,,,,,,,,,,,,,0,4,0,0,0,0,0,0,0,0,0,0,0
215,"Z_TOTAL","ornamentals",FALSE,"Jordan",,,,,,,,,,,,,,,,,,,,,,,,0,4,0,0,0,0,0,0,0,0,0,0,0
216,"Agar agar nei","seaweeds",FALSE,"Indonesia",,,,,,,,,,,,,,,,,,,3158,2942,4974,3327,3880,5721,7684,6333,7056,6433,6270,8805,9741,9437,14206,10310,10693,12627
216,"Cod liver oil","fish_oil",FALSE,"Indonesia",,,,58,76,22,4,0,11,69,455,772,668,1197,1660,3076,4046,1463,754,233,157,28,22,338,226,78,449,586,228,188,47,418,2408,787,352,205
216,"Coral and the like","corals",FALSE,"Indonesia",,,,,,,,,,,,,,,10760,5508,6300,5108,11899,5772,3328,2830,1870,1862,1930,2820,1972,1530,1411,2589,2698,2522,2446,150,1358,2622
216,"Fish body oils, nei","fish_oil",FALSE,"Indonesia",,,,,1,73,145,283,156,822,2730,1184,620,97,299,246,388,2,45,21,,,3291,23,6,15,157,282,307,599,805,1149,5326,1844,351,318
216,"Fish liver oils, nei","fish_oil",FALSE,"Indonesia",12,151,257,83,56,42,44,19,114,650,4222,1434,1543,2242,4643,7521,3985,1642,931,720,671,268,119,70,180,53,112,1159,103,0,0,0,0,0,29,66
216,"Miscellaneous corals and shells","shells",FALSE,"Indonesia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2841,6745,5049
216,"Natural sponges raw","sponges",FALSE,"Indonesia",,,,,,,,,,,,,,,,,,,,,9,25,0,10,1,60,11,29,11,12,11,,,,,
216,"Ornamental saltwater fish","ornamentals",FALSE,"Indonesia",,,,,,61,30,40,71,319,1045,1406,3966,3384,2489,3559,4269,5489,4852,5264,5260,2041,906,5606,8924,7886,8024,8728,6798,6378,5619,5388,5430,4375,4268,4211
216,"Other seaweeds and aquatic plants and products thereof","seaweeds",FALSE,"Indonesia",,,,,,,,,,,,,,,7865,5676,5438,8480,18058,16262,18962,10521,5936,16284,15671,17230,15786,20511,25296,35555,49586,57522,110153,87773,135940,157587
216,"Shells nei","shells",FALSE,"Indonesia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325,900,893
216,"Z_TOTAL","corals",FALSE,"Indonesia",,,,,,,,,,,,,,,10760,5508,6300,5108,11899,5772,3328,2830,1870,1862,1930,2820,1972,1530,1411,2589,2698,2522,2446,150,1358,2622
216,"Z_TOTAL","fish_oil",FALSE,"Indonesia",12,151,257,141,133,137,193,302,281,1541,7407,3390,2831,3536,6602,10843,8419,3107,1730,974,828,296,3432,431,412,146,718,2027,638,787,852,1567,7734,2631,732,589
216,"Z_TOTAL","ornamentals",FALSE,"Indonesia",,,,,,61,30,40,71,319,1045,1406,3966,3384,2489,3559,4269,5489,4852,5264,5260,2041,906,5606,8924,7886,8024,8728,6798,6378,5619,5388,5430,4375,4268,4211
216,"Z_TOTAL","seaweeds",FALSE,"Indonesia",,,,,,,,,,,,,,,7865,5676,5438,8480,21216,19204,23936,13848,9816,22005,23355,23563,22842,26944,31566,44360,59327,66959,124359,98083,146633,170214
216,"Z_TOTAL","shells",FALSE,"Indonesia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3166,7645,5942
216,"Z_TOTAL","sponges",FALSE,"Indonesia",,,,,,,,,,,,,,,,,,,,,9,25,0,10,1,60,11,29,11,12,11,,,,,
218,"Agar agar nei","seaweeds",FALSE,"Canada",,,,,,,,,,,,,,,,,,,3,,,19,151,18,71,146,78,83,108,175,510,324,95,29,71,108
218,"Cod liver oil","fish_oil",FALSE,"Canada",467,391,694,527,467,606,212,359,100,75,92,160,0,0,0,0,0,26,117,124,84,4,220,18,112,234,71,57,11,214,168,757,127,134,553,646
218,"Coral and the like","corals",FALSE,"Canada",,,,,,,,,,,,,,,470,443,210,555,468,750,647,630,609,729,1124,1373,729,601,1215,486,501,514,576,290,600,3409
218,"Fish body oils, nei","fish_oil",FALSE,"Canada",1056,1946,1790,1771,1004,1441,1185,1022,1061,909,872,886,1878,1734,2645,2455,3522,973,798,724,632,1514,2601,962,1107,1624,2300,2252,5796,11074,20692,16786,21788,17288,34348,47402
218,"Fish liver oils, nei","fish_oil",FALSE,"Canada",,,,,,,,,,,,,827,280,19,178,103,383,49,192,20,71,466,26,377,3,77,350,1300,1028,692,2533,3328,970,1653,901
218,"Herring oil","fish_oil",FALSE,"Canada",1509,1361,1565,1465,2430,1581,846,1465,1356,1571,1106,1305,0,0,0,0,0,1852,1159,1601,2721,1936,2359,1018,1133,659,1069,1143,1457,795,2370,2266,3274,1216,798,1207
218,"Natural sponges raw","sponges",FALSE,"Canada",,,,,,,,,,,,,,,139,197,186,242,45,12,5,3,24,213,11,14,10,17,360,438,374,153,80,119,15,30
218,"Ornamental fish nei","ornamentals",FALSE,"Canada",,,,,,,,,,,,,7,0,9,36,9,23,4,28,9,11,24,26,24,10,13,4,49,87,72,301,36,15,50,10
218,"Other seaweeds and aquatic plants and products thereof","seaweeds",FALSE,"Canada",,,,,,,,,,,,,,,6943,4419,3584,6329,21573,5438,6895,3136,4871,6132,6727,5211,5985,6867,7315,8119,9547,9538,11776,12023,12085,12404
218,"Z_TOTAL","corals",FALSE,"Canada",,,,,,,,,,,,,,,470,443,210,555,468,750,647,630,609,729,1124,1373,729,601,1215,486,501,514,576,290,600,3409
218,"Z_TOTAL","fish_oil",FALSE,"Canada",3032,3698,4049,3763,3901,3628,2243,2846,2517,2555,2070,2351,2705,2014,2664,2633,3625,3234,2123,2641,3457,3525,5646,2024,2729,2520,3517,3802,8564,13111,23922,22342,28517,19608,37352,50156
218,"Z_TOTAL","ornamentals",FALSE,"Canada",,,,,,,,,,,,,7,0,9,36,9,23,4,28,9,11,24,26,24,10,13,4,49,87,72,301,36,15,50,10
218,"Z_TOTAL","seaweeds",FALSE,"Canada",,,,,,,,,,,,,,,6943,4419,3584,6329,21576,5438,6895,3155,5022,6150,6798,5357,6063,6950,7423,8294,10057,9862,11871,12052,12156,12512
218,"Z_TOTAL","sponges",FALSE,"Canada",,,,,,,,,,,,,,,139,197,186,242,45,12,5,3,24,213,11,14,10,17,360,438,374,153,80,119,15,30
219,"Ornamental fish nei","ornamentals",FALSE,"Saint Pierre and Miquelon",,,,,,,,,,,,,,,,,,,,,,,,,,8,0,0,0,0,0,0,0,0,0,0
219,"Other seaweeds and aquatic plants and products thereof","seaweeds",FALSE,"Saint Pierre and Miquelon",,,,,,,,,,,,,,,,,,,,,,,,,23,10,0,5,0,0,0,0,0,0,0,0
219,"Z_TOTAL","ornamentals",FALSE,"Saint Pierre and Miquelon",,,,,,,,,,,,,,,,,,,,,,,,,,8,0,0,0,0,0,0,0,0,0,0
219,"Z_TOTAL","seaweeds",FALSE,"Saint Pierre and Miquelon",,,,,,,,,,,,,,,,,,,,,,,,,23,10,0,5,0,0,0,0,0,0,0,0
220,"Coral and the like","corals",FALSE,"Sint Maarten",,,,,,,,,,,,,,,,,,,,,,,,,0.25,1,1.75,1.25,,0,0,0,,,,0
220,"Fish body oils, nei","fish_oil",FALSE,"Sint Maarten",,,,,,,,,,,,,,,,,,,,,,,,,,,7.75,85.5,,0,0,0,0,0,0,0
220,"Fish liver oils, nei","fish_oil",FALSE,"Sint Maarten",,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,0,0,0,,,,0
220,"Miscellaneous corals and shells","shells",FALSE,"Sint Maarten",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
220,"Natural sponges nei","sponges",FALSE,"Sint Maarten",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
220,"Ornamental fish nei","ornamentals",FALSE,"Sint Maarten",,,,,,,,,,,,,,,,,,,,,12,18.25,13.75,14,12.5,9.5,9.5,10.5,1.75,10.5,18,17.25,14.5,15,0.25,0
220,"Ornamental saltwater fish","ornamentals",FALSE,"Sint Maarten",,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.75,0,0,0,0.25,0,0,0
220,"Other seaweeds and aquatic plants and products thereof","seaweeds",FALSE,"Sint Maarten",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0,0,0,0,0,0,0,0
220,"Z_TOTAL","corals",FALSE,"Sint Maarten",,,,,,,,,,,,,,,,,,,,,,,,,0.25,1,1.75,1.25,,0,0,0,,,,0
220,"Z_TOTAL","fish_oil",FALSE,"Sint Maarten",,,,,,,,,,,,,,,,,,,,,,,,,,,7.75,85.5,210,0,0,0,0,0,0,0
220,"Z_TOTAL","ornamentals",FALSE,"Sint Maarten",,,,,,,,,,,,,,,,,,,,,12,18.25,13.75,14,12.5,9.5,9.5,10.5,18.5,10.5,18,17.25,14.75,15,0.25,0
220,"Z_TOTAL","seaweeds",FALSE,"Sint Maarten",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0,0,0,0,0,0,0,0
220,"Z_TOTAL","shells",FALSE,"Sint Maarten",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
220,"Z_TOTAL","sponges",FALSE,"Sint Maarten",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
222,"Agar agar nei","seaweeds",FALSE,"Sweden",,,,,,,,,,,,,,,,,,,354,11,80,88,75,50,50,60,64,42,91,54,15,75,49,1,4,17
222,"Fish body oils, nei","fish_oil",FALSE,"Sweden",1557,1178,926,1405,1737,1385,1393,958,1274,700,500,656,1449,765,1273,2195,2453,2957,4055,4149,4536,5815,8038,9817,6818,5225,5334,7152,10358,10917,9501,14179,13618,16518,10634,13752
222,"Fish liver oils, nei","fish_oil",FALSE,"Sweden",,,8,41,120,92,80,274,17,2,6,11,238,389,178,160,47,191,155,745,1201,2276,2344,1966,2174,2301,2799,2656,5085,2689,2822,3724,8674,5067,3366,2578
222,"Halibuts, liver oils","fish_oil",FALSE,"Sweden",,,,,,,,,,,,,,,,,,,,16,0,0,0,11,1,4,0,,36,1,74,0,0,163,276,0
222,"Miscellaneous corals and shells","shells",FALSE,"Sweden",,,,,,,,,,,,,,,,,,,10,1,,10,1,20,14,54,106,114,24,103,50,114,215,120,49,10
222,"Natural sponges nei","sponges",FALSE,"Sweden",,,,,,,,,,,,,,,,,,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,"Natural sponges other than raw","sponges",FALSE,"Sweden",,,,,,,,,,,,,,,,,,,,,4,10,4,10,5,19,3,6,5,10,19,4,25,6,84,54
222,"Natural sponges raw","sponges",FALSE,"Sweden",,,,,,,,,,,,,,,,,,,,2,22,19,7,16,4,,3,1,2,4,1,,,92,54,32
222,"Ornamental fish nei","ornamentals",FALSE,"Sweden",86,77,72,99,190,245,191,349,545,511,694,621,557,656,675,596,626,433,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,"Ornamental saltwater fish","ornamentals",FALSE,"Sweden",,,,,,,,,,,,,,,,,,,,1,1,1,4,1,18,4,623,143,0,0,10,110,18,11,70,31
222,"Other seaweeds and aquatic plants and products thereof","seaweeds",FALSE,"Sweden",,,,,,,,,,,,,,,,,,,99,12,166,109,425,672,711,1248,177,146,34,131,118,149,181,350,654,593
222,"Z_TOTAL","fish_oil",FALSE,"Sweden",1557,1178,934,1446,1857,1477,1473,1232,1291,702,506,667,1687,1154,1451,2355,2500,3148,4210,4910,5737,8091,10382,11794,8993,7530,8133,9808,15479,13607,12397,17903,22292,21748,14276,16330
222,"Z_TOTAL","ornamentals",FALSE,"Sweden",86,77,72,99,190,245,191,349,545,511,694,621,557,656,675,596,626,433,706,1,1,1,4,1,18,4,623,143,0,0,10,110,18,11,70,31
222,"Z_TOTAL","seaweeds",FALSE,"Sweden",,,,,,,,,,,,,,,,,,,453,23,246,197,500,722,761,1308,241,188,125,185,133,224,230,351,658,610
222,"Z_TOTAL","shells",FALSE,"Sweden",,,,,,,,,,,,,,,,,,,10,1,,10,1,20,14,54,106,114,24,103,50,114,215,120,49,10
222,"Z_TOTAL","sponges",FALSE,"Sweden",,,,,,,,,,,,,,,,,,,38,2,26,29,11,26,9,19,6,7,7,14,20,4,25,98,138,86
223,"Agar agar nei","seaweeds",FALSE,"Norway",,,,,,,,,,,,,,,,,,,1,8,1,,3,2,1,7,2,106,134,66,,3,0,0,0,
223,"Agar agar nei","seaweeds",TRUE,"Norway",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
223,"Cod liver oil","fish_oil",FALSE,"Norway",760,1101,1640,2164,2928,2814,1986,2276,1395,1825,2267,3526,4197,3009,3085,3769,3808,3105,4912,5196,5433,5136,5277,3991,3714,5779,4536,3594,5989,6025,7573,6298,6262,5501,8206,10811
223,"Coral and the like","corals",FALSE,"Norway",,,,,,,,,,,,,,,,,,,,3,32,155,97,108,107,168,214,288,307,585,327,642,503,121,16,20
223,"Fish body oils, nei","fish_oil",FALSE,"Norway",43845,49720,27807,33787,36561,42174,35666,38858,27197,35152,13721,18300,16777,10274,10923,18161,19813,21919,22433,300,558,2392,2694,1789,1420,1144,4088,5175,5895,7844,12022,14415,14917,8746,13272,18380
223,"Fish liver oils, nei","fish_oil",FALSE,"Norway",7151,10118,11167,10792,10009,6171,4462,4487,4983,4505,3796,5395,3363,4646,3376,3435,3831,3035,4149,3470,3944,2234,3141,2081,1583,3048,2460,6069,5155,6138,6053,13690,16514,9503,11456,7822
223,"Herring oil","fish_oil",FALSE,"Norway",,,,,,,,,,,,,,,,,,,,33273,34100,34446,29631,26362,29196,20899,25993,35046,32976,33428,44893,68849,112426,81060,85799,109205
223,"Natural sponges raw","sponges",FALSE,"Norway",,,,,,,,,,,,,,,,,,,32,8,2,19,15,4,1,,2,,0,2,0,0,0,0,0,0
223,"Ornamental fish nei","ornamentals",FALSE,"Norway",,,,,1,1,2,0,0,4,8,18,6,2,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
223,"Other seaweeds and aquatic plants and products thereof","seaweeds",FALSE,"Norway",,,,,,,,,,,,,,,2498,2325,2347,2353,2845,2955,3196,3176,2846,3270,3010,2497,2857,2103,2463,2926,3160,3184,2504,1616,2424,1572
223,"Shark oil","fish_oil",FALSE,"Norway",,,,,,,,,,,,,51,29,90,2,29,,42,909,648,1217,527,338,285,286,312,348,526,496,392,270,320,322,331,79
223,"Z_TOTAL","corals",FALSE,"Norway",,,,,,,,,,,,,,,,,,,,3,32,155,97,108,107,168,214,288,307,585,327,642,503,121,16,20
223,"Z_TOTAL","fish_oil",FALSE,"Norway",51756,60939,40614,46743,49498,51159,42114,45621,33575,41482,19784,27221,24388,17958,17474,25367,27481,28059,31536,43148,44683,45425,41270,34561,36198,31156,37389,50232,50541,53931,70933,103522,150439,105132,119064,146297
223,"Z_TOTAL","ornamentals",FALSE,"Norway",,,,,1,1,2,0,0,4,8,18,6,2,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
223,"Z_TOTAL","seaweeds",FALSE,"Norway",,,,,,,,,,,,,,,2498,2325,2347,2353,2846,2963,3197,3176,2849,3272,3011,2504,2859,2209,2597,2992,3160,3187,2504,1616,2424,
223,"Z_TOTAL","seaweeds",TRUE,"Norway",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1572
223,"Z_TOTAL","sponges",FALSE,"Norway",,,,,,,,,,,,,,,,,,,32,8,2,19,15,4,1,,2,,0,2,0,0,0,0,0,0
224,"Agar agar nei","seaweeds",FALSE,"Chile",,,,,,,,,,,,,,,,,,,33428,40354,44581,42483,24025,32372,39044,40325,32575,31904,32793,39168,46099,46208,39282,32991,36470,43639
224,"Coral and the like","corals",FALSE,"Chile",,,,,,,,,,,,,,,,,,,699,645,363,268,372,179,210,341,180,151,100,61,112,0,0,0,0,0
224,"Fish body oils, nei","fish_oil",FALSE,"Chile",10482,11218,22168,21467,34608,27048,26879,6738,28549,35671,18481,16698,23521,22690,14360,26492,15060,18978,43776,49180,41712,13222,3262,13409,3121,2013,12192,10332,17629,26077,43551,52666,102764,56319,50122,86922
224,"Fish liver oils, nei","fish_oil",FALSE,"Chile",,,,,,,,,,,,,,,,,14,45,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,"Miscellaneous corals and shells","shells",FALSE,"Chile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,106,150,73,156
224,"Natural sponges raw","sponges",FALSE,"Chile",,,,,,,,,,,,,,,45,23,199,701,699,8,0,0,0,0,13,0,0,0,0,,0,0,0,0,0,0
224,"Ornamental fish nei","ornamentals",FALSE,"Chile",,,,,,,,,,,,,,,,,,19,0,0,0,5,30,2,2,2,2,,1,2,2,0,0,0,0,0
224,"Other seaweeds and aquatic plants and products thereof","seaweeds",FALSE,"Chile",,,,,,,,,,,,,,,18574,17586,13168,12682,39459,25043,25212,26862,28161,28403,24145,26012,22354,28028,30393,35604,33604,41500,54603,60811,71211,81161
224,"Z_TOTAL","corals",FALSE,"Chile",,,,,,,,,,,,,,,,,,,699,645,363,268,372,179,210,341,180,151,100,61,112,0,0,0,0,0
224,"Z_TOTAL","fish_oil",FALSE,"Chile",10482,11218,22168,21467,34608,27048,26879,6738,28549,35671,18481,16698,23521,22690,14360,26492,15074,19023,43819,49180,41712,13222,3262,13409,3121,2013,12192,10332,17629,26077,43551,52666,102764,56319,50122,86922
224,"Z_TOTAL","ornamentals",FALSE,"Chile",,,,,,,,,,,,,,,,,,19,0,0,0,5,30,2,2,2,2,,1,2,2,0,0,0,0,0
224,"Z_TOTAL","seaweeds",FALSE,"Chile",,,,,,,,,,,,,,,18574,17586,13168,12682,72887,65397,69793,69345,52186,60775,63189,66337,54929,59932,63186,74772,79703,87708,93885,93802,107681,124800
224,"Z_TOTAL","shells",FALSE,"Chile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,106,150,73,156
224,"Z_TOTAL","sponges",FALSE,"Chile",,,,,,,,,,,,,,,45,23,199,701,699,8,0,0,0,0,13,0,0,0,0,,0,0,0,0,0,0
231,"Miscellaneous corals and shells","shells",FALSE,"East Timor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
231,"Ornamental fish nei","ornamentals",FALSE,"East Timor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0
231,"Other seaweeds and aquatic plants and products thereof","seaweeds",FALSE,"East Timor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,
231,"Z_TOTAL","ornamentals",FALSE,"East Timor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0
231,"Z_TOTAL","seaweeds",FALSE,"East Timor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,
231,"Z_TOTAL","shells",FALSE,"East Timor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
232,"Agar agar nei","seaweeds",FALSE,"Bosnia and Herzegovina",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,6,0,0,0,0,0,0
232,"Coral and the like","corals",FALSE,"Bosnia and Herzegovina",,,,,,,,,,,,,,,,,,,,,,,,,,33,59,0,0,0,0,0,0,0,0,0
232,"Fish body oils, nei","fish_oil",FALSE,"Bosnia and Herzegovina",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0
232,"Miscellaneous corals and shells","shells",FALSE,"Bosnia and Herzegovina",,,,,,,,,,,,,,,,,,,,,,,,,,,,,402,404,448,267,515,377,29,310
232,"Other seaweeds and aquatic plants and products thereof","seaweeds",FALSE,"Bosnia and Herzegovina",,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0,0
232,"Z_TOTAL","corals",FALSE,"Bosnia and Herzegovina",,,,,,,,,,,,,,,,,,,,,,,,,,33,59,0,0,0,0,0,0,0,0,0
232,"Z_TOTAL","fish_oil",FALSE,"Bosnia and Herzegovina",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0
232,"Z_TOTAL","seaweeds",FALSE,"Bosnia and Herzegovina",,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,6,0,0,0,0,0,0
232,"Z_TOTAL","shells",FALSE,"Bosnia and Herzegovina",,,,,,,,,,,,,,,,,,,,,,,,,,,,,402,404,448,267,515,377,29,310
244,"Fish liver oils, nei","fish_oil",FALSE,"Curacao",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62
