SBID,SpeciesCode,CatchWeight,season year,calendar month nr,ASD,TargetSpeciesCode,GearCode,FishingCode
4024,TOP,72197,2006,6,483,TOT,LLS,C
4025,ANT,269,2006,7,483,TOT,LLS,C
4025,CWX,810,2006,7,483,TOT,LLS,C
4025,TOP,181686,2006,7,483,TOT,LLS,C
4026,ANT,203,2006,8,483,TOT,LLS,C
4026,CWX,1374,2006,8,483,TOT,LLS,C
4026,TOP,149531,2006,8,483,TOT,LLS,C
4027,ANT,74,2006,9,483,TOT,LLS,C
4027,CWX,407,2006,9,483,TOT,LLS,C
4027,TOP,36558,2006,9,483,TOT,LLS,C
4028,DAH,24.3,2006,1,5841,TOT,LLS,C
4028,GRV,178,2006,1,5841,TOT,LLS,C
4028,ICX,34.5,2006,1,5841,TOT,LLS,C
4028,TOA,13851,2006,1,5841,TOT,LLS,C
4029,CEP,0.5,2006,2,5841,TOT,LLS,C
4029,GRV,280,2006,2,5841,TOT,LLS,C
4029,ICX,3.5,2006,2,5841,TOT,LLS,C
4029,INV,5.1,2006,2,5841,TOT,LLS,C
4029,OWP,0.77,2006,2,5841,TOT,LLS,C
4029,TOA,23712,2006,2,5841,TOT,LLS,C
4029,URX,0.16,2006,2,5841,TOT,LLS,C
4030,BHY,8,2006,3,5841,TOT,LLS,C
4030,GRV,245.6,2006,3,5841,TOT,LLS,C
4030,ICX,2.1,2006,3,5841,TOT,LLS,C
4030,INV,6.2,2006,3,5841,TOT,LLS,C
4030,MRL,8.8,2006,3,5841,TOT,LLS,C
4030,OWP,0.4,2006,3,5841,TOT,LLS,C
4030,STF,3.7,2006,3,5841,TOT,LLS,C
4030,TOA,6835,2006,3,5841,TOT,LLS,C
4031,CEP,1.5,2006,1,5842,TOT,LLS,C
4031,GRV,29.9,2006,1,5842,TOT,LLS,C
4031,ICX,0.5,2006,1,5842,TOT,LLS,C
4031,INV,4,2006,1,5842,TOT,LLS,C
4031,TOA,1888,2006,1,5842,TOT,LLS,C
4032,CNI,0.5,2006,2,5842,TOT,LLS,C
4032,CWD,1.2,2006,2,5842,TOT,LLS,C
4032,ECH,2.5,2006,2,5842,TOT,LLS,C
4032,GRV,79.1,2006,2,5842,TOT,LLS,C
4032,ICX,42,2006,2,5842,TOT,LLS,C
4032,INV,30.16,2006,2,5842,TOT,LLS,C
4032,LAI,25,2006,2,5842,TOT,LLS,C
4032,MRL,17.6,2006,2,5842,TOT,LLS,C
4032,OCT,4.5,2006,2,5842,TOT,LLS,C
4032,OWP,0.12,2006,2,5842,TOT,LLS,C
4032,STF,2.3,2006,2,5842,TOT,LLS,C
4032,TOA,17260,2006,2,5842,TOT,LLS,C
4033,CEP,6,2006,3,5842,TOT,LLS,C
4033,GRV,277.4,2006,3,5842,TOT,LLS,C
4033,ICX,7.6,2006,3,5842,TOT,LLS,C
4033,INV,5.86,2006,3,5842,TOT,LLS,C
4033,MRL,11.7,2006,3,5842,TOT,LLS,C
4033,NOX,2.1,2006,3,5842,TOT,LLS,C
4033,STF,1.95,2006,3,5842,TOT,LLS,C
4033,TOA,7208,2006,3,5842,TOT,LLS,C
4034,GRV,29.9,2006,1,5843b,TOT,LLS,C
4034,RAJ,24,2006,1,5843b,TOT,LLS,C
4034,TOA,629,2006,1,5843b,TOT,LLS,C
4035,ANT,3,2006,2,5843b,TOT,LLS,C
4035,BMU,109.5,2006,2,5843b,TOT,LLS,C
4035,GRV,67.5,2006,2,5843b,TOT,LLS,C
4035,KCX,1,2006,2,5843b,TOT,LLS,C
4035,STF,0.35,2006,2,5843b,TOT,LLS,C
4035,TOA,1752,2006,2,5843b,TOT,LLS,C
4036,ANT,96,2006,6,483,TOT,LLS,C
4036,GRV,785,2006,6,483,TOT,LLS,C
4036,KCX,236,2006,6,483,TOT,LLS,C
4036,SRX,8,2006,6,483,TOT,LLS,C
4036,TOP,129581,2006,6,483,TOT,LLS,C
4037,ANT,293,2006,7,483,TOT,LLS,C
4037,GRV,1212,2006,7,483,TOT,LLS,C
4037,TOP,66806,2006,7,483,TOT,LLS,C
4038,ANT,30,2006,8,483,TOT,LLS,C
4038,GRV,775,2006,8,483,TOT,LLS,C
4038,TOP,117075,2006,8,483,TOT,LLS,C
4039,ANT,276,2006,9,483,TOT,LLS,C
4039,GRV,981,2006,9,483,TOT,LLS,C
4039,TOP,59155,2006,9,483,TOT,LLS,C
4040,ANT,4.5,2006,2,5841,TOT,LLS,C
4040,GRV,2387,2006,2,5841,TOT,LLS,C
4040,ICX,44.3,2006,2,5841,TOT,LLS,C
4040,TOA,108205,2006,2,5841,TOT,LLS,C
4041,ANT,1.5,2006,3,5841,TOT,LLS,C
4041,GRV,542.3,2006,3,5841,TOT,LLS,C
4041,ICX,24.5,2006,3,5841,TOT,LLS,C
4041,TOA,112961,2006,3,5841,TOT,LLS,C
4042,TOA,504.7,2006,1,5842,TOT,LLS,C
4042,TOP,16.5,2006,1,5842,TOT,LLS,C
4043,GRV,233,2006,3,5842,TOT,LLS,C
4043,ICX,10,2006,3,5842,TOT,LLS,C
4043,TOA,10185.9,2006,3,5842,TOT,LLS,C
4044,ANT,37.5,2006,1,5843a,TOT,LLS,C
4044,GRV,14.5,2006,1,5843a,TOT,LLS,C
4044,SRX,73.2,2006,1,5843a,TOT,LLS,C
4044,TOA,335.5,2006,1,5843a,TOT,LLS,C
4044,TOP,10457.42,2006,1,5843a,TOT,LLS,C
4045,ANT,381.9,2006,5,5843a,TOT,LLS,C
4045,GRV,181.4,2006,5,5843a,TOT,LLS,C
4045,SRX,2526.3,2006,5,5843a,TOT,LLS,C
4045,TOA,31.54,2006,5,5843a,TOT,LLS,C
4045,TOP,25577.83,2006,5,5843a,TOT,LLS,C
4046,ANT,326,2006,6,5843a,TOT,LLS,C
4046,GRV,252,2006,6,5843a,TOT,LLS,C
4046,SRX,1935,2006,6,5843a,TOT,LLS,C
4046,TOA,35,2006,6,5843a,TOT,LLS,C
4046,TOP,23400,2006,6,5843a,TOT,LLS,C
4047,ANT,365,2006,7,5843a,TOT,LLS,C
4047,GRV,243,2006,7,5843a,TOT,LLS,C
4047,SRX,1756,2006,7,5843a,TOT,LLS,C
4047,TOA,100,2006,7,5843a,TOT,LLS,C
4047,TOP,21844,2006,7,5843a,TOT,LLS,C
4048,ANT,78,2006,8,5843a,TOT,LLS,C
4048,GRV,56,2006,8,5843a,TOT,LLS,C
4048,SRX,854,2006,8,5843a,TOT,LLS,C
4048,TOA,96,2006,8,5843a,TOT,LLS,C
4048,TOP,6807,2006,8,5843a,TOT,LLS,C
4049,ANT,10.5,2006,1,5843b,TOT,LLS,C
4049,GRV,1338.4,2006,1,5843b,TOT,LLS,C
4049,SRR,0.8,2006,1,5843b,TOT,LLS,C
4049,SRX,86.4,2006,1,5843b,TOT,LLS,C
4049,TOA,123850.1,2006,1,5843b,TOT,LLS,C
4049,TOP,111.5,2006,1,5843b,TOT,LLS,C
4050,GRV,792,2006,2,5843b,TOT,LLS,C
4050,ICX,1.7,2006,2,5843b,TOT,LLS,C
4050,SRX,200.4,2006,2,5843b,TOT,LLS,C
4050,TOA,91274.5,2006,2,5843b,TOT,LLS,C
4050,TOP,29.5,2006,2,5843b,TOT,LLS,C
4051,ANT,15.5,2006,3,5843b,TOT,LLS,C
4051,GRV,1463.25,2006,3,5843b,TOT,LLS,C
4051,SRX,135,2006,3,5843b,TOT,LLS,C
4051,TOA,46752.1,2006,3,5843b,TOT,LLS,C
4052,ANT,2.5,2006,4,5843b,TOT,LLS,C
4052,GRV,910,2006,4,5843b,TOT,LLS,C
4052,SRX,153,2006,4,5843b,TOT,LLS,C
4052,TOA,49117,2006,4,5843b,TOT,LLS,C
4053,KRI,4267826,2006,4,481,KRI,OTM,C
4054,KRI,9998097,2006,5,481,KRI,OTM,C
4055,KRI,13827446,2006,6,481,KRI,OTM,C
4056,KRI,11298627,2006,7,481,KRI,OTM,C
4057,KRI,2994218,2006,8,481,KRI,OTM,C
4058,KRI,644970,2006,4,482,KRI,OTM,C
4059,ANI,407868,2006,2,483,ANI,OTM,C
4059,SGI,3696,2006,2,483,ANI,OTM,C
4059,SSI,12,2006,2,483,ANI,OTM,C
4060,ANI,237972,2006,3,483,ANI,OTM,C
4060,SGI,420,2006,3,483,ANI,OTM,C
4061,ANT,3.5,2006,6,483,TOT,LLS,C
4061,GRV,731,2006,6,483,TOT,LLS,C
4061,KCX,2.5,2006,6,483,TOT,LLS,C
4061,TOP,131948,2006,6,483,TOT,LLS,C
4062,ANT,10,2006,7,483,TOT,LLS,C
4062,GRV,498,2006,7,483,TOT,LLS,C
4062,TOP,93052,2006,7,483,TOT,LLS,C
4063,ART,23.1,2006,2,5841,TOT,LLS,C
4063,GRV,7903.6,2006,2,5841,TOT,LLS,C
4063,LIZ,1,2006,2,5841,TOT,LLS,C
4063,MRL,94.7,2006,2,5841,TOT,LLS,C
4063,SRX,7.4,2006,2,5841,TOT,LLS,C
4063,SSI,193.6,2006,2,5841,TOT,LLS,C
4063,TOA,132080,2006,2,5841,TOT,LLS,C
4064,ART,2,2006,3,5841,TOT,LLS,C
4064,GRV,2677,2006,3,5841,TOT,LLS,C
4064,MRL,6.4,2006,3,5841,TOT,LLS,C
4064,SSI,65.8,2006,3,5841,TOT,LLS,C
4064,TOA,20995,2006,3,5841,TOT,LLS,C
4065,ART,26.2,2006,3,5842,TOT,LLS,C
4065,GRV,2963,2006,3,5842,TOT,LLS,C
4065,MRL,240.9,2006,3,5842,TOT,LLS,C
4065,SSI,233.7,2006,3,5842,TOT,LLS,C
4065,TOA,94911,2006,3,5842,TOT,LLS,C
4066,ART,25.1,2006,4,5842,TOT,LLS,C
4066,GRV,908.5,2006,4,5842,TOT,LLS,C
4066,MRL,76.8,2006,4,5842,TOT,LLS,C
4066,SRX,8.5,2006,4,5842,TOT,LLS,C
4066,SSI,58.6,2006,4,5842,TOT,LLS,C
4066,TOA,31529,2006,4,5842,TOT,LLS,C
4067,KRI,952300,2006,4,481,KRI,OTM,C
4068,KRI,128500,2006,4,482,KRI,OTM,C
4069,KRI,580300,2006,5,481,KRI,OTM,C
4070,KRI,1054720,2006,6,481,KRI,OTM,C
4071,KRI,1536420,2006,7,481,KRI,OTM,C
4072,KRI,1181220,2006,8,481,KRI,OTM,C
4073,KRI,191180,2006,9,481,KRI,OTM,C
4074,KRI,236100,2006,9,483,KRI,OTM,C
4075,KRI,552190,2006,10,483,KRI,OTM,C
4076,GRV,2137,2006,6,483,TOT,LLS,C
4076,KCX,60,2006,6,483,TOT,LLS,C
4076,TOP,114421.1,2006,6,483,TOT,LLS,C
4077,ANT,44,2006,7,483,TOT,LLS,C
4077,GRV,2265,2006,7,483,TOT,LLS,C
4077,KCX,324,2006,7,483,TOT,LLS,C
4077,TOP,127434.2,2006,7,483,TOT,LLS,C
4078,ANT,188,2006,8,483,TOT,LLS,C
4078,GRV,1266,2006,8,483,TOT,LLS,C
4078,KCX,4,2006,8,483,TOT,LLS,C
4078,TOP,62268.8,2006,8,483,TOT,LLS,C
4080,ANT,93,2006,3,586,TOT,LLS,C
4080,GRV,275,2006,3,586,TOT,LLS,C
4081,ANT,48,2006,4,586,TOT,LLS,C
4081,GRV,170,2006,4,586,TOT,LLS,C
4082,ANT,117,2006,9,586,TOT,LLS,C
4082,GRV,243,2006,9,586,TOT,LLS,C
4082,TOP,6312.1,2006,9,586,TOT,LLS,C
4083,ANT,66,2006,10,586,TOT,LLS,C
4083,GRV,371,2006,10,586,TOT,LLS,C
4083,TOP,5356.9,2006,10,586,TOT,LLS,C
4084,GRV,465,2006,11,586,TOT,LLS,C
4084,TOP,14963.5,2006,11,586,TOT,LLS,C
4085,ANT,96,2006,3,587,TOT,LLS,C
4085,GRV,2180,2006,3,587,TOT,LLS,C
4085,TOP,14386.4,2006,3,587,TOT,LLS,C
4086,ANT,216,2006,4,587,TOT,LLS,C
4086,GRV,1860,2006,4,587,TOT,LLS,C
4086,TOP,14684.2,2006,4,587,TOT,LLS,C
4087,ANT,33,2006,10,587,TOT,LLS,C
4087,GRV,2343,2006,10,587,TOT,LLS,C
4087,TOP,57771.9,2006,10,587,TOT,LLS,C
4088,ANT,60,2006,11,587,TOT,LLS,C
4088,GRV,1808,2006,11,587,TOT,LLS,C
4088,TOP,36860.4,2006,11,587,TOT,LLS,C
4089,ANT,102.88,2007,2,881,TOT,LLS,C
4089,GRV,19413.85,2007,2,881,TOT,LLS,C
4089,ICX,2492.33,2007,2,881,TOT,LLS,C
4089,MRL,2260.62,2007,2,881,TOT,LLS,C
4089,RAJ,21797.32,2007,2,881,TOT,LLS,C
4089,TOA,138290.6,2007,2,881,TOT,LLS,C
4090,ANT,236.52,2007,3,881,TOT,LLS,C
4090,GRV,2844.4,2007,3,881,TOT,LLS,C
4090,ICX,168.84,2007,3,881,TOT,LLS,C
4090,MRL,693.12,2007,3,881,TOT,LLS,C
4090,RAJ,918.59,2007,3,881,TOT,LLS,C
4090,TOA,13524,2007,3,881,TOT,LLS,C
4091,ANT,711.02,2007,3,882,TOT,LLS,C
4091,GRV,5293.64,2007,3,882,TOT,LLS,C
4091,ICX,604.17,2007,3,882,TOT,LLS,C
4091,MRL,79.8,2007,3,882,TOT,LLS,C
4091,RAJ,104.17,2007,3,882,TOT,LLS,C
4091,TOA,28391.3,2007,3,882,TOT,LLS,C
4092,ANT,586.92,2007,1,882,TOT,LLS,C
4092,GRV,7396.8,2007,1,882,TOT,LLS,C
4092,ICX,738.15,2007,1,882,TOT,LLS,C
4092,MRL,160.74,2007,1,882,TOT,LLS,C
4092,TOA,13332.6,2007,1,882,TOT,LLS,C
4093,ANI,50,2007,3,5852,ANI,OTB,C
4093,LIC,366.76,2007,3,5852,ANI,OTB,C
4093,NOS,0.75,2007,3,5852,ANI,OTB,C
4094,ANI,740.28,2007,8,5852,ANI,OTB,C
4094,BYR,2.76,2007,8,5852,ANI,OTB,C
4094,JEL,15.1,2007,8,5852,ANI,OTB,C
4094,LIC,2839.35,2007,8,5852,ANI,OTB,C
4094,NOS,2.2,2007,8,5852,ANI,OTB,C
4094,PFR,51.76,2007,8,5852,ANI,OTB,C
4094,STF,9.21,2007,8,5852,ANI,OTB,C
4094,TOP,304.92,2007,8,5852,ANI,OTB,C
4095,NOS,10.6,2007,7,5852,MZZ,OTB,C
4095,PFR,4.57,2007,7,5852,MZZ,OTB,C
4095,STF,2.12,2007,7,5852,MZZ,OTB,C
4096,BYR,9.4,2007,8,5852,MZZ,OTB,C
4097,ANT,21.4,2007,5,5852,TOT,LLS,C
4097,GRV,626.4,2007,5,5852,TOT,LLS,C
4097,MRL,0.6,2007,5,5852,TOT,LLS,C
4097,SRX,276.68,2007,5,5852,TOT,LLS,C
4097,STF,59.96,2007,5,5852,TOT,LLS,C
4097,TOP,12640.43,2007,5,5852,TOT,LLS,C
4098,ANT,32.24,2007,6,5852,TOT,LLS,C
4098,ATX,0.13,2007,6,5852,TOT,LLS,C
4098,ETM,22.06,2007,6,5852,TOT,LLS,C
4098,GRV,7542.04,2007,6,5852,TOT,LLS,C
4098,MRL,2.25,2007,6,5852,TOT,LLS,C
4098,NOX,36.3,2007,6,5852,TOT,LLS,C
4098,OCT,4.5,2007,6,5852,TOT,LLS,C
4098,SRX,932.75,2007,6,5852,TOT,LLS,C
4098,STF,74.57,2007,6,5852,TOT,LLS,C
4098,TOP,178926.86,2007,6,5852,TOT,LLS,C
4098,URX,0.96,2007,6,5852,TOT,LLS,C
4099,ANT,82.29,2007,7,5852,TOT,LLS,C
4099,ETM,3.66,2007,7,5852,TOT,LLS,C
4099,GRV,9527.5,2007,7,5852,TOT,LLS,C
4099,MOL,0.25,2007,7,5852,TOT,LLS,C
4099,MRL,1.4,2007,7,5852,TOT,LLS,C
4099,OCT,1,2007,7,5852,TOT,LLS,C
4099,SRX,252.96,2007,7,5852,TOT,LLS,C
4099,STF,170.8,2007,7,5852,TOT,LLS,C
4099,TOP,105698.58,2007,7,5852,TOT,LLS,C
4100,ANT,36.07,2007,8,5852,TOT,LLS,C
4100,ATX,2.52,2007,8,5852,TOT,LLS,C
4100,ETM,38.15,2007,8,5852,TOT,LLS,C
4100,GRV,12734.24,2007,8,5852,TOT,LLS,C
4100,SRX,1454.85,2007,8,5852,TOT,LLS,C
4100,STF,23.34,2007,8,5852,TOT,LLS,C
4100,TOP,88192,2007,8,5852,TOT,LLS,C
4101,ANT,83.26,2007,9,5852,TOT,LLS,C
4101,ATX,1.53,2007,9,5852,TOT,LLS,C
4101,GAS,0.01,2007,9,5852,TOT,LLS,C
4101,GRV,30289.34,2007,9,5852,TOT,LLS,C
4101,MRL,0.11,2007,9,5852,TOT,LLS,C
4101,OCT,1.42,2007,9,5852,TOT,LLS,C
4101,SRR,4520.57,2007,9,5852,TOT,LLS,C
4101,SRX,87.52,2007,9,5852,TOT,LLS,C
4101,STF,197.19,2007,9,5852,TOT,LLS,C
4101,TOP,215147.8,2007,9,5852,TOT,LLS,C
4102,ANT,3.45,2007,10,5852,TOT,LLS,C
4102,ETM,7.55,2007,10,5852,TOT,LLS,C
4102,GRV,343.94,2007,10,5852,TOT,LLS,C
4102,NOS,23.07,2007,10,5852,TOT,LLS,C
4102,SRX,620.38,2007,10,5852,TOT,LLS,C
4102,STF,9.8,2007,10,5852,TOT,LLS,C
4103,BEA,1583.340001,2007,3,5852,TOT,OTB,C
4103,BMU,136.5299997,2007,3,5852,TOT,OTB,C
4103,BYR,89.90999985,2007,3,5852,TOT,OTB,C
4103,LEF,3.200000048,2007,3,5852,TOT,OTB,C
4103,LIC,58.18,2007,3,5852,TOT,OTB,C
4103,NOS,794.119998,2007,3,5852,TOT,OTB,C
4103,OCT,33.85000011,2007,3,5852,TOT,OTB,C
4103,SON,542,2007,3,5852,TOT,OTB,C
4103,TOP,255085.14,2007,3,5852,TOT,OTB,C
4103,WGR,1209.349999,2007,3,5852,TOT,OTB,C
4104,BEA,7.319999814,2007,4,5852,TOT,OTB,C
4104,BMU,10.91000009,2007,4,5852,TOT,OTB,C
4104,LIC,0.340000004,2007,4,5852,TOT,OTB,C
4104,NOS,49.95999989,2007,4,5852,TOT,OTB,C
4104,OCT,9.539999872,2007,4,5852,TOT,OTB,C
4104,TOP,31139.7,2007,4,5852,TOT,OTB,C
4104,WGR,103.49,2007,4,5852,TOT,OTB,C
4105,BEA,585.25,2007,5,5852,TOT,OTB,C
4105,BMU,27.43,2007,5,5852,TOT,OTB,C
4105,BYR,97.28,2007,5,5852,TOT,OTB,C
4105,JEL,74.05,2007,5,5852,TOT,OTB,C
4105,NOS,17.38,2007,5,5852,TOT,OTB,C
4105,PFR,2.66,2007,5,5852,TOT,OTB,C
4105,STF,38.88,2007,5,5852,TOT,OTB,C
4105,TOP,153447.16,2007,5,5852,TOT,OTB,C
4105,WGR,148.33,2007,5,5852,TOT,OTB,C
4106,BEA,340.5,2007,6,5852,TOT,OTB,C
4106,BMU,22.1,2007,6,5852,TOT,OTB,C
4106,BYR,51.4,2007,6,5852,TOT,OTB,C
4106,JEL,94.34,2007,6,5852,TOT,OTB,C
4106,LIC,0.68,2007,6,5852,TOT,OTB,C
4106,NOS,55.72,2007,6,5852,TOT,OTB,C
4106,PFR,1.65,2007,6,5852,TOT,OTB,C
4106,STF,48,2007,6,5852,TOT,OTB,C
4106,TOP,174803.8,2007,6,5852,TOT,OTB,C
4106,WGR,1555.19,2007,6,5852,TOT,OTB,C
4107,BEA,832.15,2007,7,5852,TOT,OTB,C
4107,BMU,73.74,2007,7,5852,TOT,OTB,C
4107,BYR,185.31,2007,7,5852,TOT,OTB,C
4107,GRV,213.77,2007,7,5852,TOT,OTB,C
4107,JEL,180.22,2007,7,5852,TOT,OTB,C
4107,LIC,16.17,2007,7,5852,TOT,OTB,C
4107,NOS,4650.81,2007,7,5852,TOT,OTB,C
4107,PFR,113.95,2007,7,5852,TOT,OTB,C
4107,STF,139.52,2007,7,5852,TOT,OTB,C
4107,TOP,173192.65,2007,7,5852,TOT,OTB,C
4108,ANI,47.11,2007,8,5852,TOT,OTB,C
4108,BEA,305.48,2007,8,5852,TOT,OTB,C
4108,BMU,25.7,2007,8,5852,TOT,OTB,C
4108,BYR,128.59,2007,8,5852,TOT,OTB,C
4108,GRV,1050.82,2007,8,5852,TOT,OTB,C
4108,JEL,261.71,2007,8,5852,TOT,OTB,C
4108,LIC,240.83,2007,8,5852,TOT,OTB,C
4108,NOS,836.1,2007,8,5852,TOT,OTB,C
4108,PFR,105.25,2007,8,5852,TOT,OTB,C
4108,STF,75.68,2007,8,5852,TOT,OTB,C
4108,TOP,272341.8,2007,8,5852,TOT,OTB,C
4109,BEA,75.74,2007,9,5852,TOT,OTB,C
4109,BMU,4.15,2007,9,5852,TOT,OTB,C
4109,GRV,11.1,2007,9,5852,TOT,OTB,C
4109,JEL,81,2007,9,5852,TOT,OTB,C
4109,LIC,53.4,2007,9,5852,TOT,OTB,C
4109,NOS,1021.73,2007,9,5852,TOT,OTB,C
4109,PFR,15.49,2007,9,5852,TOT,OTB,C
4109,STF,83.22,2007,9,5852,TOT,OTB,C
4109,TOP,117386.94,2007,9,5852,TOT,OTB,C
4110,ATX,5.7,2007,10,5852,TOT,OTB,C
4110,BEA,1242.89,2007,10,5852,TOT,OTB,C
4110,BMU,167.57,2007,10,5852,TOT,OTB,C
4110,BYR,527.04,2007,10,5852,TOT,OTB,C
4110,JEL,28.4,2007,10,5852,TOT,OTB,C
4110,LIC,6752.81,2007,10,5852,TOT,OTB,C
4110,NOS,865.57,2007,10,5852,TOT,OTB,C
4110,OCT,7.6,2007,10,5852,TOT,OTB,C
4110,SON,650,2007,10,5852,TOT,OTB,C
4110,STF,38.78,2007,10,5852,TOT,OTB,C
4110,TOP,199943.78,2007,10,5852,TOT,OTB,C
4110,WGR,101.5,2007,10,5852,TOT,OTB,C
4111,ATX,11.68,2007,11,5852,TOT,OTB,C
4111,BEA,2429.86,2007,11,5852,TOT,OTB,C
4111,BMU,467.81,2007,11,5852,TOT,OTB,C
4111,BYR,935.87,2007,11,5852,TOT,OTB,C
4111,JEL,122.46,2007,11,5852,TOT,OTB,C
4111,LIC,5010.5,2007,11,5852,TOT,OTB,C
4111,NOS,1432.3,2007,11,5852,TOT,OTB,C
4111,OCT,7,2007,11,5852,TOT,OTB,C
4111,SON,650,2007,11,5852,TOT,OTB,C
4111,STF,136.88,2007,11,5852,TOT,OTB,C
4111,TOP,387460.68,2007,11,5852,TOT,OTB,C
4111,WGR,122.2,2007,11,5852,TOT,OTB,C
4112,BEA,5.6,2007,12,5852,TOT,OTB,C
4112,LIC,1.4,2007,12,5852,TOT,OTB,C
4112,NOS,18.6,2007,12,5852,TOT,OTB,C
4112,OCT,0.5,2007,12,5852,TOT,OTB,C
4112,STF,8.3,2007,12,5852,TOT,OTB,C
4112,TOP,21694.1,2007,12,5852,TOT,OTB,C
4113,ANI,51065,2007,5,483,ANI,OTM,C
4114,ANI,527781.1,2007,6,483,ANI,OTM,C
4114,POR,100,2007,6,483,ANI,OTM,C
4115,ANI,141288,2007,7,483,ANI,OTM,C
4116,ANI,28458,2007,8,483,ANI,OTM,C
4117,ANI,210930,2007,9,483,ANI,OTM,C
4118,ANI,146088,2007,10,483,ANI,OTM,C
4119,ANI,395970,2007,11,483,ANI,OTM,C
4120,ANT,168,2007,7,483,TOT,LLS,C
4120,GRV,789,2007,7,483,TOT,LLS,C
4120,TOP,72393,2007,7,483,TOT,LLS,C
4121,ANT,172,2007,8,483,TOT,LLS,C
4121,GRV,1229,2007,8,483,TOT,LLS,C
4121,TOP,172034,2007,8,483,TOT,LLS,C
4122,ANT,172,2007,9,483,TOT,LLS,C
4122,GRV,956,2007,9,483,TOT,LLS,C
4122,TOP,100223,2007,9,483,TOT,LLS,C
4123,ANT,190,2007,6,483,TOT,LLS,C
4123,GRV,2191,2007,6,483,TOT,LLS,C
4123,KCX,7,2007,6,483,TOT,LLS,C
4123,TOP,132422,2007,6,483,TOT,LLS,C
4124,ANT,129,2007,7,483,TOT,LLS,C
4124,GRV,710,2007,7,483,TOT,LLS,C
4124,KCX,35,2007,7,483,TOT,LLS,C
4124,TOP,65869,2007,7,483,TOT,LLS,C
4125,ANT,286,2007,8,483,TOT,LLS,C
4125,GRV,1107,2007,8,483,TOT,LLS,C
4125,KCX,7,2007,8,483,TOT,LLS,C
4125,TOP,82461,2007,8,483,TOT,LLS,C
4126,ANT,202,2007,9,483,TOT,LLS,C
4126,GRV,1243,2007,9,483,TOT,LLS,C
4126,TOP,88299,2007,9,483,TOT,LLS,C
4127,ANT,8.5,2007,2,5841,TOT,LLS,C
4127,GRV,4633.5,2007,2,5841,TOT,LLS,C
4127,ICX,111,2007,2,5841,TOT,LLS,C
4127,MRL,28,2007,2,5841,TOT,LLS,C
4127,NOX,133,2007,2,5841,TOT,LLS,C
4127,OCT,4.5,2007,2,5841,TOT,LLS,C
4127,PGR,19.5,2007,2,5841,TOT,LLS,C
4127,SRX,5.5,2007,2,5841,TOT,LLS,C
4127,TOA,85953.098,2007,2,5841,TOT,LLS,C
4128,ANT,8.5,2007,3,5841,TOT,LLS,C
4128,GRV,3430.7,2007,3,5841,TOT,LLS,C
4128,ICX,80,2007,3,5841,TOT,LLS,C
4128,MRL,4,2007,3,5841,TOT,LLS,C
4128,OCT,4,2007,3,5841,TOT,LLS,C
4128,PGR,8,2007,3,5841,TOT,LLS,C
4128,TOA,35452.22,2007,3,5841,TOT,LLS,C
4129,GRV,955.5,2007,4,5841,TOT,LLS,C
4129,ICX,45.5,2007,4,5841,TOT,LLS,C
4129,MRL,11.5,2007,4,5841,TOT,LLS,C
4129,OCT,4.5,2007,4,5841,TOT,LLS,C
4129,PGR,3,2007,4,5841,TOT,LLS,C
4129,TOA,78070.94,2007,4,5841,TOT,LLS,C
4130,ANT,11.5,2007,1,5841,TOT,LLS,C
4130,GRV,1214.5,2007,1,5841,TOT,LLS,C
4130,ICX,83.5,2007,1,5841,TOT,LLS,C
4130,OCT,1,2007,1,5841,TOT,LLS,C
4130,PGR,1,2007,1,5841,TOT,LLS,C
4130,TOA,33646.56,2007,1,5841,TOT,LLS,C
4131,ANT,552.5,2007,4,5843a,TOT,LLS,C
4131,GRV,144.6,2007,4,5843a,TOT,LLS,C
4131,KCX,32,2007,4,5843a,TOT,LLS,C
4131,SRX,11,2007,4,5843a,TOT,LLS,C
4131,TOA,1154.02,2007,4,5843a,TOT,LLS,C
4131,TOP,1086.01,2007,4,5843a,TOT,LLS,C
4132,ANT,23,2007,3,5843b,TOT,LLS,C
4132,GRV,130,2007,3,5843b,TOT,LLS,C
4132,KCX,1.5,2007,3,5843b,TOT,LLS,C
4132,SRX,26.5,2007,3,5843b,TOT,LLS,C
4132,TOA,38756.3,2007,3,5843b,TOT,LLS,C
4133,ANT,1,2007,4,5843b,TOT,LLS,C
4133,GRV,19.5,2007,4,5843b,TOT,LLS,C
4133,KCX,1.5,2007,4,5843b,TOT,LLS,C
4133,TOA,10984,2007,4,5843b,TOT,LLS,C
4134,ANT,20.6,2007,1,5843b,TOT,LLS,C
4134,GRV,1390.4,2007,1,5843b,TOT,LLS,C
4134,KCX,16.6,2007,1,5843b,TOT,LLS,C
4134,MRL,1.5,2007,1,5843b,TOT,LLS,C
4134,SRX,123.2,2007,1,5843b,TOT,LLS,C
4134,TOA,30902.55,2007,1,5843b,TOT,LLS,C
4135,ANI,1589057,2007,2,483,ANI,OTM,C
4135,NOG,40,2007,2,483,ANI,OTM,C
4136,KCF,245.8,2007,7,483,KCX,FPO,S
4137,KCF,22.43,2007,9,483,KCX,FPO,S
4137,KCV,23.03,2007,9,483,KCX,FPO,S
4138,ANT,4302.44,2007,6,483,TOT,LLS,C
4138,GRV,22491.32,2007,6,483,TOT,LLS,C
