"rgn_id","rgn_nam","year","units","layer","value"
19,"Tuvalu","1973","usd","gdp",
19,"Tuvalu","1974","usd","gdp",
19,"Tuvalu","1975","usd","gdp",
19,"Tuvalu","1976","usd","gdp",
19,"Tuvalu","1977","usd","gdp",
19,"Tuvalu","1978","usd","gdp",
19,"Tuvalu","1979","usd","gdp",
19,"Tuvalu","1980","usd","gdp",
19,"Tuvalu","1981","usd","gdp",
19,"Tuvalu","1982","usd","gdp",
19,"Tuvalu","1983","usd","gdp",
19,"Tuvalu","1984","usd","gdp",
19,"Tuvalu","1985","usd","gdp",
19,"Tuvalu","1986","usd","gdp",
19,"Tuvalu","1987","usd","gdp",
19,"Tuvalu","1988","usd","gdp",
19,"Tuvalu","1989","usd","gdp",
19,"Tuvalu","1990","usd","gdp",8824746.23813152
19,"Tuvalu","1991","usd","gdp",9365488.11527636
19,"Tuvalu","1992","usd","gdp",9742603.63358628
19,"Tuvalu","1993","usd","gdp",9631024.91567838
19,"Tuvalu","1994","usd","gdp",10887216.9090252
19,"Tuvalu","1995","usd","gdp",11025679.5147634
19,"Tuvalu","1996","usd","gdp",12335200.1648586
19,"Tuvalu","1997","usd","gdp",12701093.9749737
19,"Tuvalu","1998","usd","gdp",12757405.7922913
19,"Tuvalu","1999","usd","gdp",13686699.5709539
19,"Tuvalu","2000","usd","gdp",13741846.5182024
19,"Tuvalu","2001","usd","gdp",13196230.2126276
19,"Tuvalu","2002","usd","gdp",15451294.0406177
19,"Tuvalu","2003","usd","gdp",18230893.0263027
19,"Tuvalu","2004","usd","gdp",21535706.6386182
19,"Tuvalu","2005","usd","gdp",21839580.5663688
19,"Tuvalu","2006","usd","gdp",22903319.50355
19,"Tuvalu","2007","usd","gdp",27030996.0274377
19,"Tuvalu","2008","usd","gdp",30290770.2566871
19,"Tuvalu","2009","usd","gdp",27101312.7916078
19,"Tuvalu","2010","usd","gdp",31824701.2783331
19,"Tuvalu","2011","usd","gdp",39313508.6934276
19,"Tuvalu","2012","usd","gdp",39875708.119439
19,"Tuvalu","1960","count","tlf",
19,"Tuvalu","1961","count","tlf",
19,"Tuvalu","1962","count","tlf",
19,"Tuvalu","1963","count","tlf",
19,"Tuvalu","1964","count","tlf",
19,"Tuvalu","1965","count","tlf",
19,"Tuvalu","1966","count","tlf",
19,"Tuvalu","1967","count","tlf",
19,"Tuvalu","1968","count","tlf",
19,"Tuvalu","1969","count","tlf",
19,"Tuvalu","1970","count","tlf",
19,"Tuvalu","1971","count","tlf",
19,"Tuvalu","1972","count","tlf",
19,"Tuvalu","1973","count","tlf",
19,"Tuvalu","1974","count","tlf",
19,"Tuvalu","1975","count","tlf",
19,"Tuvalu","1976","count","tlf",
19,"Tuvalu","1977","count","tlf",
19,"Tuvalu","1978","count","tlf",
19,"Tuvalu","1979","count","tlf",
19,"Tuvalu","1980","count","tlf",
19,"Tuvalu","1981","count","tlf",
19,"Tuvalu","1982","count","tlf",
19,"Tuvalu","1983","count","tlf",
19,"Tuvalu","1984","count","tlf",
19,"Tuvalu","1985","count","tlf",
19,"Tuvalu","1986","count","tlf",
19,"Tuvalu","1987","count","tlf",
19,"Tuvalu","1988","count","tlf",
19,"Tuvalu","1989","count","tlf",
19,"Tuvalu","1990","count","tlf",
19,"Tuvalu","1991","count","tlf",
19,"Tuvalu","1992","count","tlf",
19,"Tuvalu","1993","count","tlf",
19,"Tuvalu","1994","count","tlf",
19,"Tuvalu","1995","count","tlf",
19,"Tuvalu","1996","count","tlf",
19,"Tuvalu","1997","count","tlf",
19,"Tuvalu","1998","count","tlf",
19,"Tuvalu","1999","count","tlf",
19,"Tuvalu","2000","count","tlf",
19,"Tuvalu","2001","count","tlf",
19,"Tuvalu","2002","count","tlf",
19,"Tuvalu","2003","count","tlf",
19,"Tuvalu","2004","count","tlf",
19,"Tuvalu","2005","count","tlf",
19,"Tuvalu","2006","count","tlf",
19,"Tuvalu","2007","count","tlf",
19,"Tuvalu","2008","count","tlf",
19,"Tuvalu","2009","count","tlf",
19,"Tuvalu","2010","count","tlf",
19,"Tuvalu","2011","count","tlf",
19,"Tuvalu","2012","count","tlf",
19,"Tuvalu","1960","perc","uem",
19,"Tuvalu","1961","perc","uem",
19,"Tuvalu","1962","perc","uem",
19,"Tuvalu","1963","perc","uem",
19,"Tuvalu","1964","perc","uem",
19,"Tuvalu","1965","perc","uem",
19,"Tuvalu","1966","perc","uem",
19,"Tuvalu","1967","perc","uem",
19,"Tuvalu","1968","perc","uem",
19,"Tuvalu","1969","perc","uem",
19,"Tuvalu","1970","perc","uem",
19,"Tuvalu","1971","perc","uem",
19,"Tuvalu","1972","perc","uem",
19,"Tuvalu","1973","perc","uem",
19,"Tuvalu","1974","perc","uem",
19,"Tuvalu","1975","perc","uem",
19,"Tuvalu","1976","perc","uem",
19,"Tuvalu","1977","perc","uem",
19,"Tuvalu","1978","perc","uem",
19,"Tuvalu","1979","perc","uem",
19,"Tuvalu","1980","perc","uem",
19,"Tuvalu","1981","perc","uem",
19,"Tuvalu","1982","perc","uem",
19,"Tuvalu","1983","perc","uem",
19,"Tuvalu","1984","perc","uem",
19,"Tuvalu","1985","perc","uem",
19,"Tuvalu","1986","perc","uem",
19,"Tuvalu","1987","perc","uem",
19,"Tuvalu","1988","perc","uem",
19,"Tuvalu","1989","perc","uem",
19,"Tuvalu","1990","perc","uem",
19,"Tuvalu","1991","perc","uem",
19,"Tuvalu","1992","perc","uem",
19,"Tuvalu","1993","perc","uem",
19,"Tuvalu","1994","perc","uem",
19,"Tuvalu","1995","perc","uem",
19,"Tuvalu","1996","perc","uem",
19,"Tuvalu","1997","perc","uem",
19,"Tuvalu","1998","perc","uem",
19,"Tuvalu","1999","perc","uem",
19,"Tuvalu","2000","perc","uem",
19,"Tuvalu","2001","perc","uem",
19,"Tuvalu","2002","perc","uem",6.5
19,"Tuvalu","2003","perc","uem",
19,"Tuvalu","2004","perc","uem",
19,"Tuvalu","2005","perc","uem",6.5
19,"Tuvalu","2006","perc","uem",
19,"Tuvalu","2007","perc","uem",
19,"Tuvalu","2008","perc","uem",
19,"Tuvalu","2009","perc","uem",
19,"Tuvalu","2010","perc","uem",
19,"Tuvalu","2011","perc","uem",
19,"Tuvalu","2012","perc","uem",
20,"Korea, Rep.","1960","usd","gdp",3891849047.98427
20,"Korea, Rep.","1961","usd","gdp",2357059044.85007
20,"Korea, Rep.","1962","usd","gdp",2745939978.76158
20,"Korea, Rep.","1963","usd","gdp",3863726949.3648
20,"Korea, Rep.","1964","usd","gdp",3358134142.76323
20,"Korea, Rep.","1965","usd","gdp",3017614366.4651
20,"Korea, Rep.","1966","usd","gdp",3806043708.69916
20,"Korea, Rep.","1967","usd","gdp",4702747059.38001
20,"Korea, Rep.","1968","usd","gdp",5955336766.30649
20,"Korea, Rep.","1969","usd","gdp",7475692343.91841
20,"Korea, Rep.","1970","usd","gdp",8899729520.86553
20,"Korea, Rep.","1971","usd","gdp",9851361083.10529
20,"Korea, Rep.","1972","usd","gdp",10735574842.8313
20,"Korea, Rep.","1973","usd","gdp",13691504318.1362
20,"Korea, Rep.","1974","usd","gdp",19229361880.98
20,"Korea, Rep.","1975","usd","gdp",21458884297.5207
20,"Korea, Rep.","1976","usd","gdp",29554752066.1157
20,"Korea, Rep.","1977","usd","gdp",37926239669.4215
20,"Korea, Rep.","1978","usd","gdp",51125206611.5703
20,"Korea, Rep.","1979","usd","gdp",65561776859.5041
20,"Korea, Rep.","1980","usd","gdp",63834351283.2754
20,"Korea, Rep.","1981","usd","gdp",71469245114.0185
20,"Korea, Rep.","1982","usd","gdp",76218197734.858
20,"Korea, Rep.","1983","usd","gdp",84510602642.6039
20,"Korea, Rep.","1984","usd","gdp",93210997791.5085
20,"Korea, Rep.","1985","usd","gdp",96619732879.7039
20,"Korea, Rep.","1986","usd","gdp",111305576039.48
20,"Korea, Rep.","1987","usd","gdp",140005592229.233
20,"Korea, Rep.","1988","usd","gdp",187446511818.667
20,"Korea, Rep.","1989","usd","gdp",230473148065.41
20,"Korea, Rep.","1990","usd","gdp",263776986549.113
20,"Korea, Rep.","1991","usd","gdp",308185041249.062
20,"Korea, Rep.","1992","usd","gdp",329885864343.816
20,"Korea, Rep.","1993","usd","gdp",362135746944.573
20,"Korea, Rep.","1994","usd","gdp",423434190055.386
20,"Korea, Rep.","1995","usd","gdp",517118129837.8
20,"Korea, Rep.","1996","usd","gdp",557643607433.65
20,"Korea, Rep.","1997","usd","gdp",516282942110.187
20,"Korea, Rep.","1998","usd","gdp",345432412375.842
20,"Korea, Rep.","1999","usd","gdp",445399303511.045
20,"Korea, Rep.","2000","usd","gdp",533384027728.655
20,"Korea, Rep.","2001","usd","gdp",504585783003.741
20,"Korea, Rep.","2002","usd","gdp",575928909990.488
20,"Korea, Rep.","2003","usd","gdp",643762388701.001
20,"Korea, Rep.","2004","usd","gdp",721975255823.7
20,"Korea, Rep.","2005","usd","gdp",844863004335.43
20,"Korea, Rep.","2006","usd","gdp",951773478984.908
20,"Korea, Rep.","2007","usd","gdp",1049235951186.97
20,"Korea, Rep.","2008","usd","gdp",931402204981.625
20,"Korea, Rep.","2009","usd","gdp",834060441840.978
20,"Korea, Rep.","2010","usd","gdp",1014890141871.14
20,"Korea, Rep.","2011","usd","gdp",1114471962886.14
20,"Korea, Rep.","2012","usd","gdp",1129598273324.48
20,"Korea, Rep.","1960","count","tlf",
20,"Korea, Rep.","1961","count","tlf",
20,"Korea, Rep.","1962","count","tlf",
20,"Korea, Rep.","1963","count","tlf",
20,"Korea, Rep.","1964","count","tlf",
20,"Korea, Rep.","1965","count","tlf",
20,"Korea, Rep.","1966","count","tlf",
20,"Korea, Rep.","1967","count","tlf",
20,"Korea, Rep.","1968","count","tlf",
20,"Korea, Rep.","1969","count","tlf",
20,"Korea, Rep.","1970","count","tlf",
20,"Korea, Rep.","1971","count","tlf",
20,"Korea, Rep.","1972","count","tlf",
20,"Korea, Rep.","1973","count","tlf",
20,"Korea, Rep.","1974","count","tlf",
20,"Korea, Rep.","1975","count","tlf",
20,"Korea, Rep.","1976","count","tlf",
20,"Korea, Rep.","1977","count","tlf",
20,"Korea, Rep.","1978","count","tlf",
20,"Korea, Rep.","1979","count","tlf",
20,"Korea, Rep.","1980","count","tlf",
20,"Korea, Rep.","1981","count","tlf",
20,"Korea, Rep.","1982","count","tlf",
20,"Korea, Rep.","1983","count","tlf",
20,"Korea, Rep.","1984","count","tlf",
20,"Korea, Rep.","1985","count","tlf",
20,"Korea, Rep.","1986","count","tlf",
20,"Korea, Rep.","1987","count","tlf",
20,"Korea, Rep.","1988","count","tlf",
20,"Korea, Rep.","1989","count","tlf",
20,"Korea, Rep.","1990","count","tlf",19160573.0626466
20,"Korea, Rep.","1991","count","tlf",19610816.6617405
20,"Korea, Rep.","1992","count","tlf",20008110.1670967
20,"Korea, Rep.","1993","count","tlf",20289369.4905142
20,"Korea, Rep.","1994","count","tlf",20869182.9069989
20,"Korea, Rep.","1995","count","tlf",21431688.9296579
20,"Korea, Rep.","1996","count","tlf",21900115.5891989
20,"Korea, Rep.","1997","count","tlf",22369410.0441813
20,"Korea, Rep.","1998","count","tlf",21996143.1477964
20,"Korea, Rep.","1999","count","tlf",22225328.0877448
20,"Korea, Rep.","2000","count","tlf",22664873.0370529
20,"Korea, Rep.","2001","count","tlf",22970426.5602944
20,"Korea, Rep.","2002","count","tlf",23385355.1677197
20,"Korea, Rep.","2003","count","tlf",23373210.2213862
20,"Korea, Rep.","2004","count","tlf",23806662.1575241
20,"Korea, Rep.","2005","count","tlf",23950717.19768
20,"Korea, Rep.","2006","count","tlf",24182951.4437365
20,"Korea, Rep.","2007","count","tlf",24468116.2412662
20,"Korea, Rep.","2008","count","tlf",24624459.8843957
20,"Korea, Rep.","2009","count","tlf",24633579.9057981
20,"Korea, Rep.","2010","count","tlf",24955045.8445232
20,"Korea, Rep.","2011","count","tlf",25379945.7109248
20,"Korea, Rep.","2012","count","tlf",25765233.8872797
20,"Korea, Rep.","1960","perc","uem",
20,"Korea, Rep.","1961","perc","uem",
20,"Korea, Rep.","1962","perc","uem",
20,"Korea, Rep.","1963","perc","uem",
20,"Korea, Rep.","1964","perc","uem",
20,"Korea, Rep.","1965","perc","uem",
20,"Korea, Rep.","1966","perc","uem",
20,"Korea, Rep.","1967","perc","uem",
20,"Korea, Rep.","1968","perc","uem",
20,"Korea, Rep.","1969","perc","uem",
20,"Korea, Rep.","1970","perc","uem",
20,"Korea, Rep.","1971","perc","uem",
20,"Korea, Rep.","1972","perc","uem",
20,"Korea, Rep.","1973","perc","uem",
20,"Korea, Rep.","1974","perc","uem",
20,"Korea, Rep.","1975","perc","uem",
20,"Korea, Rep.","1976","perc","uem",
20,"Korea, Rep.","1977","perc","uem",
20,"Korea, Rep.","1978","perc","uem",
20,"Korea, Rep.","1979","perc","uem",
20,"Korea, Rep.","1980","perc","uem",5.19999980926514
20,"Korea, Rep.","1981","perc","uem",4.5
20,"Korea, Rep.","1982","perc","uem",4.40000009536743
20,"Korea, Rep.","1983","perc","uem",4.09999990463257
20,"Korea, Rep.","1984","perc","uem",3.79999995231628
20,"Korea, Rep.","1985","perc","uem",4
20,"Korea, Rep.","1986","perc","uem",3.79999995231628
20,"Korea, Rep.","1987","perc","uem",3.09999990463257
20,"Korea, Rep.","1988","perc","uem",2.5
20,"Korea, Rep.","1989","perc","uem",2.59999990463257
20,"Korea, Rep.","1990","perc","uem",2.5
20,"Korea, Rep.","1991","perc","uem",2.40000009536743
20,"Korea, Rep.","1992","perc","uem",2.5
20,"Korea, Rep.","1993","perc","uem",2.90000009536743
20,"Korea, Rep.","1994","perc","uem",2.5
20,"Korea, Rep.","1995","perc","uem",2.09999990463257
20,"Korea, Rep.","1996","perc","uem",2
20,"Korea, Rep.","1997","perc","uem",2.59999990463257
20,"Korea, Rep.","1998","perc","uem",7
20,"Korea, Rep.","1999","perc","uem",6.30000019073486
20,"Korea, Rep.","2000","perc","uem",4.40000009536743
20,"Korea, Rep.","2001","perc","uem",4
20,"Korea, Rep.","2002","perc","uem",3.29999995231628
20,"Korea, Rep.","2003","perc","uem",3.59999990463257
20,"Korea, Rep.","2004","perc","uem",3.70000004768372
20,"Korea, Rep.","2005","perc","uem",3.70000004768372
20,"Korea, Rep.","2006","perc","uem",3.40000009536743
20,"Korea, Rep.","2007","perc","uem",3.20000004768372
20,"Korea, Rep.","2008","perc","uem",3.20000004768372
20,"Korea, Rep.","2009","perc","uem",3.59999990463257
20,"Korea, Rep.","2010","perc","uem",3.70000004768372
20,"Korea, Rep.","2011","perc","uem",3.40000009536743
20,"Korea, Rep.","2012","perc","uem",3.20000004768372
21,"Korea, Dem. Rep.","1960","usd","gdp",
21,"Korea, Dem. Rep.","1961","usd","gdp",
21,"Korea, Dem. Rep.","1962","usd","gdp",
21,"Korea, Dem. Rep.","1963","usd","gdp",
21,"Korea, Dem. Rep.","1964","usd","gdp",
21,"Korea, Dem. Rep.","1965","usd","gdp",
21,"Korea, Dem. Rep.","1966","usd","gdp",
21,"Korea, Dem. Rep.","1967","usd","gdp",
21,"Korea, Dem. Rep.","1968","usd","gdp",
21,"Korea, Dem. Rep.","1969","usd","gdp",
21,"Korea, Dem. Rep.","1970","usd","gdp",
21,"Korea, Dem. Rep.","1971","usd","gdp",
21,"Korea, Dem. Rep.","1972","usd","gdp",
21,"Korea, Dem. Rep.","1973","usd","gdp",
21,"Korea, Dem. Rep.","1974","usd","gdp",
21,"Korea, Dem. Rep.","1975","usd","gdp",
21,"Korea, Dem. Rep.","1976","usd","gdp",
21,"Korea, Dem. Rep.","1977","usd","gdp",
21,"Korea, Dem. Rep.","1978","usd","gdp",
21,"Korea, Dem. Rep.","1979","usd","gdp",
21,"Korea, Dem. Rep.","1980","usd","gdp",
21,"Korea, Dem. Rep.","1981","usd","gdp",
21,"Korea, Dem. Rep.","1982","usd","gdp",
21,"Korea, Dem. Rep.","1983","usd","gdp",
21,"Korea, Dem. Rep.","1984","usd","gdp",
21,"Korea, Dem. Rep.","1985","usd","gdp",
21,"Korea, Dem. Rep.","1986","usd","gdp",
21,"Korea, Dem. Rep.","1987","usd","gdp",
21,"Korea, Dem. Rep.","1988","usd","gdp",
21,"Korea, Dem. Rep.","1989","usd","gdp",
21,"Korea, Dem. Rep.","1990","usd","gdp",
21,"Korea, Dem. Rep.","1991","usd","gdp",
21,"Korea, Dem. Rep.","1992","usd","gdp",
21,"Korea, Dem. Rep.","1993","usd","gdp",
21,"Korea, Dem. Rep.","1994","usd","gdp",
21,"Korea, Dem. Rep.","1995","usd","gdp",
21,"Korea, Dem. Rep.","1996","usd","gdp",
21,"Korea, Dem. Rep.","1997","usd","gdp",
21,"Korea, Dem. Rep.","1998","usd","gdp",
21,"Korea, Dem. Rep.","1999","usd","gdp",
21,"Korea, Dem. Rep.","2000","usd","gdp",
21,"Korea, Dem. Rep.","2001","usd","gdp",
21,"Korea, Dem. Rep.","2002","usd","gdp",
21,"Korea, Dem. Rep.","2003","usd","gdp",
21,"Korea, Dem. Rep.","2004","usd","gdp",
21,"Korea, Dem. Rep.","2005","usd","gdp",
21,"Korea, Dem. Rep.","2006","usd","gdp",
21,"Korea, Dem. Rep.","2007","usd","gdp",
21,"Korea, Dem. Rep.","2008","usd","gdp",
21,"Korea, Dem. Rep.","2009","usd","gdp",
21,"Korea, Dem. Rep.","2010","usd","gdp",
21,"Korea, Dem. Rep.","2011","usd","gdp",
21,"Korea, Dem. Rep.","2012","usd","gdp",
21,"Korea, Dem. Rep.","1960","count","tlf",
21,"Korea, Dem. Rep.","1961","count","tlf",
21,"Korea, Dem. Rep.","1962","count","tlf",
21,"Korea, Dem. Rep.","1963","count","tlf",
21,"Korea, Dem. Rep.","1964","count","tlf",
21,"Korea, Dem. Rep.","1965","count","tlf",
21,"Korea, Dem. Rep.","1966","count","tlf",
21,"Korea, Dem. Rep.","1967","count","tlf",
21,"Korea, Dem. Rep.","1968","count","tlf",
21,"Korea, Dem. Rep.","1969","count","tlf",
21,"Korea, Dem. Rep.","1970","count","tlf",
21,"Korea, Dem. Rep.","1971","count","tlf",
21,"Korea, Dem. Rep.","1972","count","tlf",
21,"Korea, Dem. Rep.","1973","count","tlf",
21,"Korea, Dem. Rep.","1974","count","tlf",
21,"Korea, Dem. Rep.","1975","count","tlf",
21,"Korea, Dem. Rep.","1976","count","tlf",
21,"Korea, Dem. Rep.","1977","count","tlf",
21,"Korea, Dem. Rep.","1978","count","tlf",
21,"Korea, Dem. Rep.","1979","count","tlf",
21,"Korea, Dem. Rep.","1980","count","tlf",
21,"Korea, Dem. Rep.","1981","count","tlf",
21,"Korea, Dem. Rep.","1982","count","tlf",
21,"Korea, Dem. Rep.","1983","count","tlf",
21,"Korea, Dem. Rep.","1984","count","tlf",
21,"Korea, Dem. Rep.","1985","count","tlf",
21,"Korea, Dem. Rep.","1986","count","tlf",
21,"Korea, Dem. Rep.","1987","count","tlf",
21,"Korea, Dem. Rep.","1988","count","tlf",
21,"Korea, Dem. Rep.","1989","count","tlf",
21,"Korea, Dem. Rep.","1990","count","tlf",12126415.9810042
21,"Korea, Dem. Rep.","1991","count","tlf",12346325.4270424
21,"Korea, Dem. Rep.","1992","count","tlf",12534073.2714471
21,"Korea, Dem. Rep.","1993","count","tlf",12683790.4692791
21,"Korea, Dem. Rep.","1994","count","tlf",12840389.8217656
21,"Korea, Dem. Rep.","1995","count","tlf",12983286.6512101
21,"Korea, Dem. Rep.","1996","count","tlf",13131021.366564
21,"Korea, Dem. Rep.","1997","count","tlf",13281535.5077164
21,"Korea, Dem. Rep.","1998","count","tlf",13434142.8826835
21,"Korea, Dem. Rep.","1999","count","tlf",13569911.4356883
21,"Korea, Dem. Rep.","2000","count","tlf",13686643.3283869
21,"Korea, Dem. Rep.","2001","count","tlf",13818332.3295164
