"Source","CalendarYear","SpeciesCode","FlagState","ExportState","ExportedProductWeightTonne","UnladingState","Reexport"
"eCDS",2007,"TOP","CHL","USA",11.02,"CHL","yes"
"eCDS",2007,"TOP","GBR","URY",115.42,"HKG","no"
"eCDS",2007,"TOP","CHL","CHL",59.95,"VNM","no"
"eCDS",2007,"TOP","CHL","CHN",42.18,"JPN","yes"
"eCDS",2007,"TOP","CHL","CHN",5.99,"KOR","yes"
"eCDS",2007,"TOP","CHL","CHN",3.57,"USA","yes"
"eCDS",2007,"TOP","CHL","JPN",24.91,"CHN","yes"
"eCDS",2007,"TOP","CHL","JPN",23.30,"USA","yes"
"eCDS",2007,"TOP","CHL","SGP",24.91,"JPN","yes"
"eCDS",2007,"TOP","FRA","FRA",74.52,"KOR","no"
"eCDS",2007,"TOP","CHL","USA",4.59,"CAN","yes"
"eCDS",2007,"TOP","FRA","FRA",97.61,"JPN","no"
"eCDS",2007,"TOP","ESP","CHL",22.93,"USA","yes"
"eCDS",2007,"TOP","ESP","ESP",14.53,"USA","no"
"eCDS",2007,"TOP","ESP","URY",39.20,"CHL","no"
"eCDS",2007,"TOP","ESP","URY",30.73,"KOR","no"
"eCDS",2007,"TOP","ESP","URY",22.26,"SGP","no"
"eCDS",2007,"TOP","ESP","URY",155.02,"USA","no"
"eCDS",2007,"TOP","ESP","USA",0.37,"CAN","yes"
"eCDS",2007,"TOP","FRA","FRA",276.31,"CHN","no"
"eCDS",2007,"TOP","CHL","CHL",46.80,"SGP","no"
"eCDS",2007,"TOP","CHL","USA",0.38,"ARE","yes"
"eCDS",2013,"TOP","AUS","NZL",5.21e-03,"CHN","no"
"eCDS",2013,"TOP","AUS","USA",0.81,"GBR","yes"
"eCDS",2013,"TOP","AUS","USA",1.93,"CAN","yes"
"eCDS",2013,"TOP","AUS","NZL",51.19,"USA","no"
"eCDS",2013,"TOP","AUS","NZL",5.98,"UKR","no"
"eCDS",2013,"TOP","AUS","NZL",139.45,"SGP","no"
"eCDS",2013,"TOP","ARG","ARG",16.72,"DNK","no"
"eCDS",2013,"TOP","AUS","NZL",43.80,"HKG","no"
"eCDS",2013,"TOP","CHL","CAN",0.56,"USA","yes"
"eCDS",2013,"TOP","AUS","NZL",0.02,"AUS","no"
"eCDS",2013,"TOP","AUS","MUS",293.31,"VNM","no"
"eCDS",2013,"TOP","AUS","MUS",349.36,"USA","no"
"eCDS",2013,"TOP","AUS","MUS",332.06,"SGP","no"
"eCDS",2013,"TOP","AUS","MUS",13.31,"MYS","no"
"eCDS",2013,"TOP","AUS","MUS",308.98,"JPN","no"
"eCDS",2013,"TOP","AUS","NZL",16.05,"JPN","no"
"eCDS",2013,"TOP","CHL","CHL",135.55,"CHN","no"
"eCDS",2013,"TOP","CHL","CHL",145.37,"KOR","no"
"eCDS",2013,"TOP","CHL","CHL",397.29,"JPN","no"
"eCDS",2013,"TOP","CHL","CHL",1.82,"JAM","no"
"eCDS",2013,"TOP","CHL","CHL",0.21,"ITA","no"
"eCDS",2013,"TOP","CHL","CHL",0.26,"IND","no"
"eCDS",2013,"TOP","CHL","CHL",540.71,"HKG","no"
"eCDS",2013,"TOP","CHL","CAN",0.17,"CHL","no"
"eCDS",2013,"TOP","CHL","CHL",8.69,"COL","no"
"eCDS",2013,"TOP","CHL","CAN",5.24,"CHL","yes"
"eCDS",2013,"TOP","CHL","CHL",28.25,"CAN","no"
"eCDS",2013,"TOP","CHL","CHL",11.10,"BRA","no"
"eCDS",2013,"TOP","CHL","CHL",14.49,"BEL","no"
"eCDS",2013,"TOP","CHL","CHL",10.70,"AUS","no"
"eCDS",2013,"TOP","CHL","CHL",15.29,"ARE","no"
"eCDS",2013,"TOP","AUS","MUS",8.23,"CAN","no"
"eCDS",2013,"TOP","CHL","CHL",2.84,"FRA","no"
"eCDS",2013,"TOP","ARG","ARG",53.07,"SGP","no"
"eCDS",2013,"TOP","AUS","MUS",242.00,"HKG","no"
"eCDS",2013,"TOP","ARG","CHL",79.80,"USA","yes"
"eCDS",2013,"TOP","ARG","CHL",1.77,"USA","no"
"eCDS",2013,"TOP","ARG","CHL",1.37,"BEL","yes"
"eCDS",2013,"TOP","ARG","ARG",103.88,"VNM","no"
"eCDS",2013,"TOP","ARG","ARG",1264.25,"USA","no"
"eCDS",2013,"TOP","ARG","CHN",91.97,"JPN","yes"
"eCDS",2013,"TOP","ARG","ARG",19.76,"T++","no"
"eCDS",2013,"TOP","ARG","CHN",30.67,"THA","yes"
"eCDS",2013,"TOP","ARG","ARG",155.80,"RUS","no"
"eCDS",2013,"TOP","ARG","ARG",14.94,"MYS","no"
"eCDS",2013,"TOP","ARG","ARG",68.55,"KOR","no"
"eCDS",2013,"TOP","ARG","ARG",190.25,"JPN","no"
"eCDS",2013,"TOP","ARG","ARG",193.26,"HKG","no"
"eCDS",2013,"TOP","GBR","USA",15.63,"CAN","yes"
"eCDS",2013,"TOP","ARG","ARG",0.55,"UKR","no"
"eCDS",2013,"TOP","AUS","AUS",9.13,"HKG","no"
"eCDS",2013,"TOP","CHL","CHL",3.03,"NLD","no"
"eCDS",2013,"TOP","AUS","MUS",97.18,"AUS","no"
"eCDS",2013,"TOP","AUS","CHN",128.45,"JPN","yes"
"eCDS",2013,"TOP","AUS","AUS",0.91,"USA","yes"
"eCDS",2013,"TOP","AUS","AUS",1.16,"USA","no"
"eCDS",2013,"TOP","AUS","AUS",0.22,"SGP","no"
"eCDS",2013,"TOP","ARG","CHN",12.13,"AUS","yes"
"eCDS",2013,"TOP","AUS","AUS",3.03,"HKG","yes"
"eCDS",2013,"TOP","AUS","MUS",188.23,"CHN","no"
"eCDS",2013,"TOP","AUS","AUS",0.29,"ARE","no"
"eCDS",2013,"TOP","ARG","USA",59.75,"CAN","yes"
"eCDS",2013,"TOP","ARG","USA",1.44,"BHS","yes"
"eCDS",2013,"TOP","ARG","KOR",14.32,"USA","yes"
"eCDS",2013,"TOP","ARG","ESP",6.39,"JPN","yes"
"eCDS",2013,"TOP","ARG","CHN",103.34,"VNM","yes"
"eCDS",2013,"TOP","AUS","AUS",0.46,"NZL","no"
"eCDS",2013,"TOP","FRA","USA",0.21,"ANT","yes"
"eCDS",2013,"TOP","FRA","FRA",415.34,"SGP","no"
"eCDS",2013,"TOP","GBR","GBR",104.31,"MYS","no"
"eCDS",2013,"TOP","GBR","GBR",34.11,"KOR","no"
"eCDS",2013,"TOP","GBR","GBR",135.79,"JPN","no"
"eCDS",2013,"TOP","GBR","CHN",64.44,"USA","yes"
"eCDS",2013,"TOP","GBR","CAN",4.62,"USA","yes"
"eCDS",2013,"TOP","GBR","GBR",469.74,"SGP","no"
"eCDS",2013,"TOP","FRA","USA",26.19,"CAN","yes"
"eCDS",2013,"TOP","GBR","GBR",48.59,"THA","no"
"eCDS",2013,"TOP","FRA","NOR",3.13,"GBR","yes"
"eCDS",2013,"TOP","FRA","MUS",46.04,"FRA","yes"
"eCDS",2013,"TOP","FRA","FRA",1907.36,"VNM","no"
"eCDS",2013,"TOP","FRA","FRA",751.09,"USA","no"
"eCDS",2013,"TOP","FRA","FRA",324.52,"THA","no"
"eCDS",2013,"TOP","CHL","CHL",47.64,"MEX","no"
"eCDS",2013,"TOP","FRA","USA",9.03,"NLD","yes"
"eCDS",2013,"TOP","GBR","URY",10.81,"JPN","no"
"eCDS",2009,"TOP","UKR","CHN",100.73,"USA","yes"
"eCDS",2013,"TOP","GBR","URY",38.33,"VNM","no"
"eCDS",2013,"TOP","GBR","URY",207.89,"USA","no"
"eCDS",2013,"TOP","GBR","URY",20.05,"THA","no"
"eCDS",2013,"TOP","GBR","URY",16.54,"SGP","no"
"eCDS",2013,"TOP","GBR","URY",34.70,"MYS","no"
"eCDS",2013,"TOP","GBR","GBR",19.94,"NLD","no"
"eCDS",2013,"TOP","GBR","URY",23.19,"JPN","yes"
"eCDS",2013,"TOP","FRA","FRA",25.50,"MYS","no"
"eCDS",2013,"TOP","GBR","URY",24.81,"HKG","no"
"eCDS",2013,"TOP","GBR","URY",10.06,"GBR","no"
"eCDS",2013,"TOP","GBR","NLD",23.56,"MYS","yes"
"eCDS",2013,"TOP","GBR","NLD",18.59,"JPN","no"
"eCDS",2013,"TOP","GBR","GBR",20.80,"VNM","no"
"eCDS",2013,"TOP","GBR","GBR",503.25,"USA","no"
"eCDS",2013,"TOP","GBR","URY",33.22,"KOR","no"
"eCDS",2013,"TOP","CHL","CHL",1463.16,"USA","no"
"eCDS",2013,"TOP","FRA","FRA",193.66,"T++","no"
"eCDS",2013,"TOP","CHL","USA",31.31,"CAN","yes"
"eCDS",2013,"TOP","CHL","USA",1.08,"BHS","yes"
"eCDS",2013,"TOP","CHL","USA",1.05,"ANT","yes"
"eCDS",2013,"TOP","CHL","KOR",0.42,"CAN","yes"
"eCDS",2013,"TOP","CHL","CHN",172.75,"USA","yes"
"eCDS",2013,"TOP","CHL","USA",9.0e-03,"FRA","yes"
"eCDS",2013,"TOP","CHL","CHL",435.31,"VNM","no"
"eCDS",2013,"TOP","CHL","USA",1.82,"GBR","yes"
"eCDS",2013,"TOP","CHL","CHL",2.00,"URY","no"
"eCDS",2013,"TOP","CHL","CHL",41.95,"THA","no"
"eCDS",2013,"TOP","CHL","CHL",81.32,"T++","no"
"eCDS",2013,"TOP","CHL","CHL",12.53,"SGP","no"
"eCDS",2013,"TOP","CHL","CHL",15.60,"RUS","no"
"eCDS",2013,"TOP","ARG","ARG",246.15,"CHN","no"
"eCDS",2013,"TOP","CHL","CHN",1.44,"JPN","yes"
"eCDS",2013,"TOP","FRA","FRA",14.51,"BEL","no"
"eCDS",2013,"TOP","FRA","FRA",45.00,"MUS","no"
"eCDS",2013,"TOP","FRA","FRA",241.40,"KOR","no"
"eCDS",2013,"TOP","FRA","FRA",57.46,"JPN","no"
"eCDS",2013,"TOP","FRA","FRA",538.11,"HKG","no"
"eCDS",2013,"TOP","FRA","FRA",9.25,"GBR","no"
"eCDS",2013,"TOP","FRA","FRA",30.41,"FRA","no"
"eCDS",2013,"TOP","CHL","USA",1.31,"DOM","yes"
"eCDS",2013,"TOP","FRA","FRA",41.63,"CAN","no"
"eCDS",2013,"TOP","CHL","CHL",76.80,"MYS","no"
"eCDS",2013,"TOP","ESP","URY",0.09,"VNM","no"
"eCDS",2013,"TOP","ESP","ESP",4.97,"VNM","no"
"eCDS",2013,"TOP","ESP","ESP",3.23,"SGP","no"
"eCDS",2013,"TOP","ESP","ESP",92.48,"JPN","no"
"eCDS",2013,"TOP","ESP","ESP",2.02,"DOM","no"
"eCDS",2013,"TOP","CHL","USA",0.56,"TTO","yes"
"eCDS",2013,"TOP","FRA","FRA",30.01,"DEU","no"
"eCDS",2012,"TOP","GBR","URY",34.03,"KOR","no"
"eCDS",2012,"TOP","GBR","URY",131.87,"USA","no"
"eCDS",2012,"TOP","GBR","URY",9.98,"THA","no"
"eCDS",2012,"TOP","GBR","URY",24.32,"T++","yes"
"eCDS",2012,"TOP","GBR","URY",27.05,"SGP","no"
"eCDS",2012,"TOP","GBR","URY",23.82,"NLD","yes"
"eCDS",2013,"TOP","ARG","ARG",2.17,"ESP","no"
"eCDS",2012,"TOP","GBR","URY",27.96,"MYS","no"
"eCDS",2012,"TOP","GBR","USA",0.21,"ANT","yes"
"eCDS",2012,"TOP","GBR","URY",42.12,"HKG","no"
"eCDS",2012,"TOP","GBR","URY",0.05,"CHN","yes"
"eCDS",2012,"TOP","GBR","GBR",669.25,"USA","no"
"eCDS",2012,"TOP","GBR","GBR",172.64,"URY","no"
"eCDS",2012,"TOP","GBR","GBR",160.38,"SGP","no"
"eCDS",2012,"TOP","GBR","GBR",24.54,"MYS","no"
"eCDS",2012,"TOP","GBR","URY",38.52,"MYS","yes"
"eCDS",2012,"TOP","JPN","ZAF",10.20,"SGP","no"
"eCDS",2012,"TOP","KOR","CHN",7.00,"ARE","yes"
"eCDS",2012,"TOP","KOR","CHL",40.99,"USA","yes"
"eCDS",2012,"TOP","KOR","CHL",21.32,"USA","no"
"eCDS",2012,"TOP","KOR","CHL",0.20,"MEX","yes"
"eCDS",2012,"TOP","KOR","CHL",11.44,"KOR","no"
"eCDS",2012,"TOP","KOR","CHL",0.34,"CAN","yes"
"eCDS",2012,"TOP","GBR","URY",26.64,"USA","yes"
"eCDS",2012,"TOP","JPN","ZAF",35.94,"USA","no"
"eCDS",2012,"TOP","GBR","USA",7.0e-03,"ANG","yes"
"eCDS",2012,"TOP","JPN","ZAF",31.69,"JPN","no"
"eCDS",2012,"TOP","GBR","USA",20.31,"VNM","yes"
"eCDS",2012,"TOP","GBR","USA",18.33,"SGP","yes"
"eCDS",2012,"TOP","GBR","USA",0.03,"FRA","yes"
"eCDS",2012,"TOP","GBR","USA",30.06,"CAN","yes"
"eCDS",2012,"TOP","GBR","GBR",10.08,"GBR","no"
"eCDS",2012,"TOP","KOR","CAN",0.13,"USA","yes"
"eCDS",2012,"TOP","FRA","FRA",224.38,"CHN","no"
"eCDS",2012,"TOP","GBR","GBR",35.39,"KOR","no"
"eCDS",2012,"TOP","FRA","FRA",208.80,"KOR","no"
"eCDS",2012,"TOP","FRA","FRA",256.43,"JPN","no"
"eCDS",2012,"TOP","FRA","FRA",518.23,"HKG","no"
"eCDS",2012,"TOP","FRA","FRA",22.78,"GBR","no"
"eCDS",2012,"TOP","FRA","FRA",15.73,"FRA","no"
"eCDS",2012,"TOP","FRA","FRA",30.99,"MYS","no"
"eCDS",2012,"TOP","FRA","FRA",20.00,"DEU","no"
"eCDS",2012,"TOP","FRA","FRA",10.30,"NOR","no"
"eCDS",2012,"TOP","FRA","FRA",5.53,"BEL","no"
"eCDS",2012,"TOP","FRA","CHN",32.84,"USA","yes"
"eCDS",2012,"TOP","FRA","CHN",33.85,"JPN","yes"
"eCDS",2012,"TOP","FRA","CAN",7.35,"USA","yes"
"eCDS",2012,"TOP","ESP","URY",0.97,"RUS","no"
"eCDS",2012,"TOP","ESP","URY",0.38,"ESP","no"
"eCDS",2012,"TOP","FRA","FRA",5.99,"ESP","no"
"eCDS",2012,"TOP","FRA","MUS",37.24,"FRA","yes"
"eCDS",2012,"TOP","KOR","KOR",11.74,"HKG","yes"
"eCDS",2012,"TOP","GBR","GBR",100.84,"CHN","no"
"eCDS",2012,"TOP","GBR","ESP",6.13,"CHN","no"
"eCDS",2012,"TOP","GBR","CHN",224.69,"USA","yes"
"eCDS",2012,"TOP","FRA","USA",17.96,"SGP","yes"
"eCDS",2012,"TOP","FRA","USA",7.36,"CAN","yes"
"eCDS",2012,"TOP","FRA","FRA",46.48,"MUS","no"
"eCDS",2012,"TOP","FRA","NOR",0.20,"BEL","yes"
"eCDS",2012,"TOP","GBR","GBR",73.89,"JPN","no"
"eCDS",2012,"TOP","FRA","FRA",1503.33,"VNM","no"
"eCDS",2012,"TOP","FRA","FRA",480.29,"USA","no"
"eCDS",2012,"TOP","FRA","FRA",179.67,"THA","no"
"eCDS",2012,"TOP","FRA","FRA",46.63,"T++","no"
"eCDS",2012,"TOP","FRA","FRA",404.57,"SGP","no"
"eCDS",2012,"TOP","FRA","FRA",9.17,"PHL","no"
"eCDS",2012,"TOP","FRA","USA",0.71,"BHS","yes"
"eCDS",2012,"TOP","UKR","URY",15.31,"MYS","no"
"eCDS",2012,"TOP","UKR","CHL",59.80,"HKG","no"
"eCDS",2012,"TOP","URY","CHL",1.25,"MYS","yes"
"eCDS",2012,"TOP","URY","CHL",1.27,"JPN","yes"
"eCDS",2012,"TOP","URY","CHL",0.14,"HKG","yes"
"eCDS",2012,"TOP","URY","CAN",1.27,"USA","yes"
"eCDS",2012,"TOP","UKR","USA",0.45,"CAN","yes"
"eCDS",2012,"TOP","URY","CHN",2.06,"JPN","yes"
"eCDS",2012,"TOP","UKR","URY",21.59,"T++","no"
"eCDS",2012,"TOP","URY","URY",20.77,"HKG","no"
"eCDS",2012,"TOP","UKR","URY",27.83,"JPN","no"
"eCDS",2012,"TOP","UKR","CHL",3.66,"USA","yes"
"eCDS",2012,"TOP","UKR","CHL",36.35,"USA","no"
"eCDS",2012,"TOP","UKR","CHL",17.23,"T++","no"
"eCDS",2012,"TOP","UKR","CHL",18.47,"MYS","no"
"eCDS",2012,"TOP","KOR","CHN",7.22,"RUS","yes"
"eCDS",2012,"TOP","UKR","URY",45.10,"USA","no"
"eCDS",2012,"TOP","ZAF","USA",20.33,"HKG","yes"
"eCDS",2013,"TOP","ARG","ARG",161.72,"CHL","no"
"eCDS",2012,"TOP","ZAF","ZAF",151.65,"USA","no"
"eCDS",2012,"TOP","ZAF","ZAF",63.52,"SGP","no"
"eCDS",2012,"TOP","ZAF","ZAF",21.82,"MYS","no"
"eCDS",2012,"TOP","ZAF","ZAF",47.50,"KOR","no"
"eCDS",2012,"TOP","ZAF","ZAF",19.19,"JPN","no"
"eCDS",2012,"TOP","URY","CHL",7.22,"USA","yes"
"eCDS",2012,"TOP","ZAF","ZAF",5.68,"ARE","no"
"eCDS",2012,"TOP","UKR","CHL",0.98,"CHL","no"
"eCDS",2012,"TOP","ZAF","CAN",20.34,"USA","yes"
"eCDS",2012,"TOP","URY","URY",82.83,"USA","no"
"eCDS",2012,"TOP","URY","URY",8.90,"T++","no"
"eCDS",2012,"TOP","URY","URY",26.39,"MYS","no"
"eCDS",2012,"TOP","URY","URY",3.98,"KOR","no"
"eCDS",2012,"TOP","URY","URY",20.56,"JPN","no"
"eCDS",2012,"TOP","ZAF","ZAF",11.93,"HKG","no"
"eCDS",2012,"TOP","KOR","URY",33.03,"HKG","no"
"eCDS",2012,"TOP","UKR","CHL",10.47,"JPN","no"
"eCDS",2012,"TOP","KOR","URY",25.60,"VNM","no"
"eCDS",2012,"TOP","KOR","URY",778.89,"USA","no"
"eCDS",2012,"TOP","KOR","URY",162.98,"THA","no"
"eCDS",2012,"TOP","KOR","URY",46.11,"T++","no"
"eCDS",2012,"TOP","KOR","URY",38.70,"MYS","no"
"eCDS",2012,"TOP","KOR","USA",1.31,"CAN","yes"
"eCDS",2012,"TOP","KOR","URY",112.48,"JPN","no"
"eCDS",2012,"TOP","KOR","USA",0.02,"FRA","yes"
"eCDS",2012,"TOP","KOR","URY",33.30,"CHN","no"
"eCDS",2012,"TOP","KOR","KOR",16.08,"USA","yes"
"eCDS",2012,"TOP","KOR","KOR",15.84,"THA","no"
"eCDS",2012,"TOP","KOR","KOR",20.83,"JPN","yes"
"eCDS",2012,"TOP","KOR","KOR",0.02,"JPN","no"
"eCDS",2013,"TOP","GBR","USA",0.56,"HKG","yes"
"eCDS",2012,"TOP","KOR","URY",915.41,"KOR","no"
"eCDS",2012,"TOP","NZL","NZL",7.14,"HKG","no"
"eCDS",2012,"TOP","UKR","CAN",0.45,"USA","yes"
"eCDS",2012,"TOP","PER","PER",83.74,"USA","no"
"eCDS",2012,"TOP","NZL","NZL",133.01,"VNM","no"
"eCDS",2012,"TOP","NZL","NZL",216.58,"USA","no"
"eCDS",2012,"TOP","NZL","NZL",72.61,"SGP","no"
"eCDS",2012,"TOP","NZL","NZL",9.17,"RUS","no"
"eCDS",2012,"TOP","KOR","USA",0.71,"ANT","yes"
"eCDS",2012,"TOP","NZL","NZL",32.07,"JPN","no"
"eCDS",2012,"TOP","KOR","KOR",22.08,"CHN","yes"
"eCDS",2012,"TOP","NZL","NZL",0.68,"GBR","no"
"eCDS",2012,"TOP","KOR","ZAF",18.16,"MYS","no"
"eCDS",2012,"TOP","KOR","ZAF",145.29,"KOR","no"
"eCDS",2012,"TOP","KOR","ZAF",16.63,"JPN","no"
"eCDS",2012,"TOP","KOR","ZAF",53.17,"CAN","no"
"eCDS",2012,"TOP","KOR","USA",8.0e-03,"GBR","yes"
"eCDS",2012,"TOP","NZL","NZL",1.98,"MYS","no"
"eCDS",2014,"TOP","FRA","MUS",49.24,"FRA","yes"
"eCDS",2014,"TOP","FRA","ZAF",8.26,"KOR","no"
"eCDS",2014,"TOP","FRA","USA",6.28,"VNM","yes"
"eCDS",2014,"TOP","FRA","USA",6.28,"HKG","yes"
"eCDS",2014,"TOP","FRA","USA",0.09,"GBR","yes"
"eCDS",2014,"TOP","FRA","USA",0.06,"ANT","yes"
"eCDS",2014,"TOP","CHL","CHL",158.36,"KOR","no"
"eCDS",2014,"TOP","FRA","NLD",8.13,"HKG","no"
"eCDS",2014,"TOP","GBR","GBR",31.92,"MYS","no"
"eCDS",2014,"TOP","FRA","FRA",1767.41,"VNM","no"
"eCDS",2014,"TOP","FRA","FRA",869.35,"USA","no"
"eCDS",2014,"TOP","FRA","FRA",68.84,"THA","no"
"eCDS",2014,"TOP","FRA","FRA",446.07,"SGP","no"
"eCDS",2014,"TOP","FRA","FRA",10.66,"NLD","no"
"eCDS",2014,"TOP","FRA","FRA",31.54,"MYS","no"
"eCDS",2014,"TOP","FRA","NOR",0.10,"ESP","yes"
"eCDS",2014,"TOP","GBR","URY",136.40,"VNM","no"
"eCDS",2014,"TOP","JPN","ZAF",36.31,"USA","no"
"eCDS",2014,"TOP","JPN","ZAF",10.72,"JPN","no"
"eCDS",2014,"TOP","JPN","ZAF",8.75,"HKG","no"
"eCDS",2014,"TOP","JPN","USA",0.06,"GBR","yes"
"eCDS",2014,"TOP","GBR","USA",28.06,"VNM","yes"
"eCDS",2014,"TOP","GBR","USA",15.04,"JPN","yes"
"eCDS",2014,"TOP","GBR","GBR",40.21,"JPN","no"
"eCDS",2014,"TOP","GBR","USA",17.56,"CAN","yes"
"eCDS",2014,"TOP","GBR","GBR",50.98,"KOR","no"
"eCDS",2014,"TOP","GBR","URY",92.46,"USA","no"
"eCDS",2014,"TOP","GBR","URY",36.23,"JPN","no"
"eCDS",2014,"TOP","GBR","GBR",103.80,"VNM","no"
"eCDS",2014,"TOP","GBR","GBR",550.98,"USA","no"
"eCDS",2014,"TOP","GBR","GBR",458.57,"SGP","no"
"eCDS",2014,"TOP","FRA","FRA",45.18,"JPN","no"
"eCDS",2014,"TOP","GBR","USA",19.08,"HKG","yes"
"eCDS",2014,"TOP","CHL","CHL",7.0e-03,"THA","no"
"eCDS",2014,"TOP","FRA","FRA",31.58,"MUS","no"
"eCDS",2014,"TOP","CHL","GBR",39.20,"USA","no"
"eCDS",2014,"TOP","CHL","GBR",12.08,"URY","no"
"eCDS",2014,"TOP","CHL","GBR",38.35,"JPN","no"
"eCDS",2014,"TOP","CHL","CHN",16.37,"USA","yes"
"eCDS",2014,"TOP","CHL","CHL",269.79,"VNM","no"
"eCDS",2014,"TOP","CHL","URY",10.56,"JPN","yes"
"eCDS",2014,"TOP","CHL","CHL",2.31,"URY","no"
"eCDS",2014,"TOP","CHL","URY",1.58,"USA","yes"
"eCDS",2014,"TOP","CHL","CHL",42.51,"T++","no"
"eCDS",2014,"TOP","CHL","CHL",73.96,"SGP","no"
"eCDS",2014,"TOP","CHL","CHL",19.00,"RUS","no"
"eCDS",2014,"TOP","CHL","CHL",2.95,"PHL","no"
"eCDS",2014,"TOP","CHL","CHL",11.67,"MYS","no"
"eCDS",2013,"TOP","GBR","URY",35.67,"VNM","yes"
"eCDS",2014,"TOP","CHL","CHL",1344.81,"USA","no"
"eCDS",2014,"TOP","ESP","ESP",0.83,"DOM","no"
"eCDS",2014,"TOP","KOR","CHL",294.71,"USA","no"
"eCDS",2014,"TOP","FRA","FRA",411.73,"HKG","no"
"eCDS",2014,"TOP","FRA","FRA",29.80,"GBR","no"
"eCDS",2014,"TOP","FRA","FRA",36.99,"FRA","no"
"eCDS",2014,"TOP","FRA","FRA",20.04,"DEU","no"
"eCDS",2014,"TOP","FRA","FRA",45.21,"BEL","no"
"eCDS",2014,"TOP","CHL","GBR",162.96,"VNM","no"
"eCDS",2014,"TOP","ESP","ESP",14.89,"JPN","no"
"eCDS",2014,"TOP","FRA","FRA",290.31,"KOR","no"
"eCDS",2014,"TOP","CHL","USA",0.66,"TTO","yes"
"eCDS",2014,"TOP","CHL","USA",1.47,"GBR","yes"
"eCDS",2014,"TOP","CHL","USA",5.03,"DOM","yes"
"eCDS",2014,"TOP","CHL","USA",26.02,"CAN","yes"
"eCDS",2014,"TOP","CHL","USA",1.09,"BHS","yes"
"eCDS",2014,"TOP","CHL","USA",0.25,"ANT","yes"
"eCDS",2014,"TOP","FRA","FRA",14.60,"ARE","no"
"eCDS",2014,"TOP","UKR","CHL",5.56,"CHL","no"
"eCDS",2014,"TOP","PER","PER",109.68,"USA","no"
"eCDS",2014,"TOP","URY","CHL",0.05,"HKG","yes"
"eCDS",2014,"TOP","UKR","URY",2.13,"USA","no"
"eCDS",2014,"TOP","UKR","URY",6.99,"MYS","no"
"eCDS",2014,"TOP","UKR","URY",4.47,"JPN","no"
"eCDS",2014,"TOP","UKR","CHL",92.42,"VNM","no"
"eCDS",2014,"TOP","URY","GBR",35.45,"HKG","no"
"eCDS",2014,"TOP","UKR","CHL",17.26,"MYS","no"
"eCDS",2014,"TOP","URY","GBR",6.99,"JPN","no"
"eCDS",2014,"TOP","RUS","USA",3.86,"CAN","yes"
"eCDS",2014,"TOP","RUS","URY",25.24,"USA","no"
"eCDS",2014,"TOP","RUS","URY",6.87,"KOR","no"
"eCDS",2014,"TOP","RUS","URY",26.72,"CHL","no"
"eCDS",2014,"TOP","RUS","CHL",24.17,"USA","yes"
"eCDS",2014,"TOP","KOR","CHL",234.08,"KOR","no"
"eCDS",2014,"TOP","UKR","CHL",62.29,"USA","no"
"eCDS",2014,"TOP","URY","URY",53.45,"USA","no"
"eCDS",2014,"TOP","ZAF","ZAF",103.08,"USA","no"
"eCDS",2014,"TOP","ZAF","ZAF",32.56,"SGP","no"
"eCDS",2014,"TOP","ZAF","ZAF",54.87,"KOR","no"
"eCDS",2014,"TOP","ZAF","ZAF",6.09,"JPN","no"
"eCDS",2014,"TOP","ZAF","ZAF",15.26,"HKG","no"
"eCDS",2014,"TOP","ZAF","USA",2.19,"JPN","yes"
"eCDS",2014,"TOP","URY","CHL",22.63,"USA","yes"
"eCDS",2014,"TOP","URY","URY",13.69,"VNM","no"
"eCDS",2014,"TOP","NZL","USA",11.25,"CAN","yes"
"eCDS",2014,"TOP","URY","URY",22.32,"MYS","no"
"eCDS",2014,"TOP","URY","URY",11.62,"JPN","no"
"eCDS",2014,"TOP","URY","URY",13.77,"HKG","no"
"eCDS",2014,"TOP","URY","URY",20.26,"CHL","no"
"eCDS",2014,"TOP","URY","GBR",21.73,"USA","no"
"eCDS",2014,"TOP","URY","GBR",21.74,"MYS","no"
"eCDS",2014,"TOP","URY","USA",1.92,"CAN","yes"
"eCDS",2014,"TOP","KOR","KOR",40.01,"SGP","no"
"eCDS",2014,"TOP","RUS","CHL",0.61,"HKG","yes"
"eCDS",2014,"TOP","KOR","URY",5.72,"RUS","no"
"eCDS",2014,"TOP","KOR","URY",5.52,"LTU","no"
"eCDS",2014,"TOP","KOR","URY",454.72,"KOR","no"
"eCDS",2014,"TOP","KOR","URY",36.49,"JPN","no"
"eCDS",2014,"TOP","KOR","URY",62.19,"HKG","no"
"eCDS",2014,"TOP","KOR","URY",294.24,"USA","no"
"eCDS",2014,"TOP","KOR","KOR",37.27,"USA","yes"
"eCDS",2014,"TOP","KOR","USA",0.28,"ANT","yes"
"eCDS",2014,"TOP","KOR","KOR",5.27,"JPN","yes"
"eCDS",2014,"TOP","KOR","KOR",11.55,"JPN","no"
"eCDS",2014,"TOP","KOR","KOR",9.01,"HKG","yes"
"eCDS",2014,"TOP","KOR","KOR",45.85,"HKG","no"
"eCDS",2014,"TOP","KOR","CHL",90.79,"VNM","no"
"eCDS",2014,"TOP","CHL","CHL",209.34,"JPN","no"
"eCDS",2014,"TOP","KOR","LTU",4.52,"UKR","yes"
"eCDS",2014,"TOP","NZL","GBR",173.11,"USA","no"
"eCDS",2014,"TOP","NZL","NZL",11.00,"VNM","no"
