ISSCAAP,TAXOCODE,speciesIDpresent,3A_CODE,Scientific_name,English_name
41,2281202341,41,BKH,Macrobrachium ohione,Ohio river prawn
41,2281202342,42,BKF,Macrobrachium olfersii,Buchura river prawn
41,2281202343,43,BKQ,Macrobrachium patsa,Patsa river prawn
41,2281202344,44,BJP,Macrobrachium pilimanus,Muff prawn
41,2281202345,45,BJD,Macrobrachium raridens,Volta river prawn
41,2281202346,46,BJE,Macrobrachium rude,Hairy river prawn
41,2281202347,47,BJM,Macrobrachium scabriculum,Goda river prawn
41,2281202348,48,BJG,Macrobrachium sintangense,Sunda river prawn
41,2281202349,49,BJL,Macrobrachium tenellum,Longarm river prawn
41,2281202350,50,BJJ,Macrobrachium trompii,Forest river prawn
41,2281202351,51,BJY,Macrobrachium villosimanus,Dimua river prawn
41,2281202352,52,BJH,Macrobrachium vollenhovenii,African river prawn
41,2281202353,53,BKO,Macrobrachium hancocki,Hancock's river prawn
41,2281202354,54,BIK,Macrobrachium occidentale,Western river prawn
41,2281202355,55,RQD,Macrobrachium rathbunae,Shortfinger river shrimp
41,2281202356,56,BJQ,Macrobrachium surinamicum,Suriname river prawn
41,22812023XX,XX,PPF,Macrobrachium spp,River prawns nei
41,2281202901,1,YFN,Cryphiops caementarius,Changallo shrimp
45,2281203001,1,NCK,Lipkebe holthuisi,
41,22812XXXXX045,45,PPZ,Palaemonidae,"Freshwater prawns, shrimps nei"
45,22812XXXXX046,46,PAL,Palaemonidae,Palaemonid shrimps nei
45,2281300101,1,YMP,Hymenocera picta,Painted harlequin shrimp
45,2281400101,1,BIQ,Benthesicymus tanneri,Tanner's deep-water shrimp
45,2281400201,1,BGQ,Bentheogennema borealis,Northern blunt-tail shrimp
45,2281500101,1,GFT,Glyphocrangon alata,Armoured shrimp
45,2281500102,2,GFS,Glyphocrangon spinulosa,Spiny armoured shrimp
45,2281500103,3,GFI,Glyphocrangon sicaria,Panama armoured shrimp
45,2281500104,4,GFC,Glyphocrangon vicaria,Vicary armoured shrimp
45,2281500105,5,GOQ,Glyphocrangon lowryi,Goblin prawn
45,2281500106,6,IER,Glyphocrangon dentata,
45,2282300101,1,GJL,Argis lar,Kuro shrimp
45,2282300301,1,CGF,Crangon affinis,Japanese sand shrimp
45,2282300302,2,GQA,Crangon alaskensis,Alaska shrimp
45,2282300303,3,CSH,Crangon crangon,Common shrimp
45,2282300304,4,GQC,Crangon communis,Gray shrimp
45,2282300305,5,GQF,Crangon franciscorum,California shrimp
45,2282300306,6,GQN,Crangon nigricauda,Blacktailed shrimp
45,2282300307,7,GQI,Crangon nigromaculata,Bay shrimp
45,2282300308,8,GQS,Crangon septemspinosa,Sand shrimp
45,22823003XX,XX,CNZ,Crangon spp,Crangon shrimps nei
45,2282300401,1,ONZ,Pontocaris lacazei,Hardshell shrimp
45,2282300402,2,PKQ,Pontocaris pennata,Feather shrimp
45,2282300501,1,OFI,Pontophilus spinosus,Spiny shrimp
45,2282300601,1,EGL,Sclerocrangon salebrosa,Bering shrimp
45,2282300602,2,SJX,Sclerocrangon atrox,Four-spines nutshell shrimp
45,22823006XX,XX,CVL,Sclerocrangon spp,Sculptured shrimps nei
45,2282300701,1,GNZ,Paracrangon areolata,Areolated horned shrimp
45,2282300801,1,MRX,Metacrangon procax,Nutshell shrimp
45,2282300901,1,NCM,Notocrangon antarcticus,
45,22823XXXXX,XX,CRN,Crangonidae,Crangonid shrimps nei
45,2282802801,1,RSH,Sicyonia brevirostris,Rock shrimp
45,2282802802,2,YIA,Sicyonia carinata,Mediterranean rock shrimp
45,2282802803,3,YIC,Sicyonia cristata,Ridgeback rock shrimp
45,2282802804,4,YID,Sicyonia dorsalis,Lesser rock shrimp
45,2282802805,5,YIG,Sicyonia galeata,Tufted rock shrimp
45,2282802806,6,YII,Sicyonia ingentis,Pacific rock shrimp
45,2282802807,7,YIL,Sicyonia lancifera,Knight rock shrimp
45,2282802808,8,YIS,Sicyonia stimpsoni,Eyespot rock shrimp
45,2282802809,9,YIT,Sicyonia typica,Kinglet rock shrimp
45,2282802810,10,YIB,Sicyonia burkenroadi,Burkenroad's rock shrimp
45,2282802811,11,YIF,Sicyonia affinis,Coloured rock shrimp
45,2282802812,12,YIN,Sicyonia aliaffinis,Hardhusk rock shrimp
45,2282802813,13,YIO,Sicyonia disdorsalis,Keeled rock shrimp
45,2282802814,14,YIW,Sicyonia disedwardsi,Target shrimp
45,2282802815,15,YIM,Sicyonia martini,Martin's rock shrimp
45,2282802816,16,YIX,Sicyonia mixta,Mixed rock shrimp
45,2282802817,17,YIP,Sicyonia penicillata,Peanut rock shrimp
45,2282802818,18,YIK,Sicyonia picta,Small peanut rock
45,2282802819,19,YIR,Sicyonia disparri,Notched rock shrimp
45,2282802820,20,YIV,Sicyonia laevigata,Notched tidal rock shrimp
45,2282900101,1,HDS,Hadropenaeus lucasii,Trident shrimp
45,2282900201,1,MPZ,Mesopaeneus tropicalis,Salmon shrimp
45,2282900301,1,YPJ,Cryptopenaeus catherinae,Catherine shrimp
45,2282900601,1,LAA,Pleoticus muelleri,Argentine red shrimp
45,2282900603,3,RRS,Pleoticus robustus,Royal red shrimp
45,22829006XX,XX,WPX,Pleoticus spp,Pleoticus shrimps nei
45,2282900701,1,HMQ,Hymenopenaeus aequalis,Veiled shrimp
45,2282900702,2,HUD,Hymenopenaeus doris,Doris veiled shrimp
45,22829007XX,XX,HZM,Hymenopenaeus spp,Hymenopenaeus shrimp nei
45,2282907201,1,SOK,Solenocera agassizii,Kolibri shrimp
45,2282907202,2,SKF,Solenocera africana,African mud shrimp
45,2282907203,3,SKK,Solenocera choprai,Ridgeback shrimp
45,2282907204,4,SOJ,Solenocera crassicornis,Coastal mud shrimp
45,2282907205,5,SJO,Solenocera florea,Flower shrimp
45,2282907206,6,SJK,Solenocera geijskesi,Guiana mud shrimp
45,2282907207,7,SXT,Solenocera hextii,Deep-sea mud shrimp
45,2282907208,8,SKO,Solenocera koelbeli,Chinese mud shrimp
45,2282907209,9,SKM,Solenocera membranacea,Atlantic mud shrimp
45,2282907210,10,SKE,Solenocera pectinata,Comb shrimp
45,2282907211,11,SMZ,Solenocera mutator,Blossom shrimp
45,2282907212,12,SQH,Solenocera melantho,Razor mud shrimp
45,2282907213,13,SAZ,Solenocera alfonso,Deep-water mud shrimp
45,2282907214,14,SJR,Solenocera alticarinata,High ridge mud shrimp
45,2282907215,15,SKQ,Solenocera australiana,Australia mus shrimp
45,2282907216,16,SKW,Solenocera halli,Malayan mud shrimp
45,2282907217,17,SJQ,Solenocera pectinulata,False comb shrimp
45,2282907218,18,ONJ,Solenocera acuminata,
45,2282907219,19,OAJ,Solenocera algoensis,Algoa shrimp
45,22829072XX,XX,SZK,Solenocera spp,Solenocera shrimps nei
45,2282907301,1,KNS,Haliporoides triarthrus,Knife shrimp
45,2282907302,2,JAQ,Haliporoides sibogae,Jack-knife shrimp
45,2282907303,3,HJD,Haliporoides diomedeae,Chilean knife shrimp
45,22829073XX,XX,KNI,Haliporoides spp,Knife shrimps nei
45,22829XXXXX,XX,SOZ,Solenoceridae,Solenocerid shrimps nei
45,2283000101,1,NCZ,Nematocarcinus agassizii,Spider shrimp
45,2283000102,2,NCF,Nematocarcinus africanus,African spider shrimp
45,22830001XX,XX,NYX,Nematocarcinus spp,Spider prawns nei
45,2283000301,1,LKH,Lipkius holthuisi,Wellington shrimp
45,2283100101,1,GFU,Glyphus marsupialis,Kangaroo shrimp
45,2283100201,1,LKG,Leptochela gracilis,Lesser glass shrimp
45,2283100301,1,FAJ,Pasiphaea japonica,Japanese glass shrimp
45,2283100302,2,FAM,Pasiphaea multidentata,Pink glass shrimp
45,2283100303,3,FAV,Pasiphaea sivado,White glass shrimp
45,2283100304,4,FAC,Pasiphaea tarda,Crimson pasiphaeid
45,2283200201,1,RYW,Rhynchocinetes typus,Rabbitnose shrimp
45,2283200202,2,RCY,Rhynchocinetes durbanensis,Striped hinge beak shrimp
45,2283300101,1,MYQ,Campylonotus rathbunae,Sabre prawn
45,2283400101,1,FEI,Alpheus bisincisus,Flathead snapping shrimp
45,2283400102,2,FEB,Alpheus brevicristatus,Teppo snapping shrimp
45,2283400103,3,FED,Alpheus digitalis,Forceps snapping shrimp
45,2283400104,4,FEU,Alpheus euphrosyne,Nymph snapping shrimp
45,2283400105,5,FEL,Alpheus glaber,Red snapping shrimp
45,2283400106,6,FEG,Alpheus gracilipes,Daisy snapping shrimp
45,2283400107,7,FEE,Alpheus heterochaelis,Bigclaw snapping shrimp
45,2283400108,8,FEH,Alpheus hoplocheles,Armed snapping shrimp
45,2283400109,9,FEJ,Alpheus japonicus,Japanese snapping shrimp
45,2283400110,10,FEP,Alpheus spongiarum,Bristle snapping shrimp
45,2283400111,11,FET,Alpheus stephensoni,Queensland snapping shrimp
45,2283400112,12,FES,Alpheus sublucanus,Coral snapping shrimp
45,2283500101,1,OGR,Ogyrides orientalis,Telescope shrimp
45,2283600101,1,UUL,Eualus leptognathus,Yamato shrimp
45,2283600102,2,UUM,Eualus macilentus,Greenland shrimp
45,2283600103,3,UUI,Eualus sinensis,Iso shrimp
45,2283600201,1,XHE,Exhippolysmata ensirostris,Hunter shrimp
45,2283600202,2,XHH,Exhippolysmata hastatoides,Companion shrimp
45,2283600203,3,XHO,Exhippolysmata oplophoroides,Cock shrimp
45,2283600301,1,HTB,Heptacarpus brevirostris,Shortspine shrimp
45,2283600302,2,HFU,Heptacarpus futilirostris,Toy shrimp
45,2283600303,3,HUG,Heptacarpus geniculatus,Flexed shrimp
45,2283600304,4,HSQ,Heptacarpus pandaloides,Tsuno shrimp
45,2283600401,1,LUQ,Latreutes acicularis,Hoso shrimp
45,2283600402,2,LYX,Latreutes anoplonyx,Medusa shrimp
45,2283600403,3,LSQ,Latreutes laminirostris,Platenose shrimp
45,2283600404,4,LTZ,Latreutes planirostris,Flatnose shrimp
45,2283600501,1,YSK,Lysmata californica,Lined shrimp
45,2283600502,2,YMS,Lysmata seticaudata,Monaco shrimp
45,2283600503,3,YMV,Lysmata vittata,Indian lined shrimp
45,2283600504,4,YSN,Lysmata amboinensis,Common cleaner shrimp
45,2283600505,5,YSD,Lysmata debelius,Cardinal shrimp
45,2283600601,1,IRI,Spirontocaris lilljeborgii,Friendly spine shrimp
45,2283600602,2,IRS,Spirontocaris spinus,Parrot shrimp
45,2283600701,1,RNQ,Saron neglectus,Spotted marbled shrimp
45,2283700101,1,RKU,Processa canaliculata,Processa shrimp
45,2283700102,2,RKD,Processa edulis,Nika shrimp
45,2283700103,3,RKJ,Processa peruviana,Peruvian one-handed shrimp
45,22837001XX,XX,RXK,Processa spp,Processa shrimps nei
45,228XXXXXXX,XX,DCP,Natantia,Natantian decapods nei
43,2290100101,1,LOJ,Panulirus longipes,Longlegged spiny lobster
43,2290100102,2,NUJ,Panulirus japonicus,Japanese spiny lobster
43,2290100103,3,NUT,Panulirus interruptus,Mexican spiny loster
43,2290100104,4,NUV,Panulirus versicolor,Painted spiny lobster
43,2290100105,5,LMS,Panulirus polyphagus,Mud spiny lobster
43,2290100106,6,NUR,Panulirus ornatus,Ornate spiny lobster
43,2290100107,7,LOY,Panulirus regius,Royal spiny lobster
43,2290100108,8,SLC,Panulirus argus,Caribbean spiny lobster
43,2290100109,9,NUE,Panulirus echinatus,Brown spiny loster
43,2290100111,11,NUP,Panulirus penicillatus,Pronghorn spiny lobster
43,2290100112,12,NUL,Panulirus laevicauda,Smoothtail spiny lobster
43,2290100113,13,LOK,Panulirus homarus,Scalloped spiny lobster
43,2290100114,14,NUU,Panulirus inflatus,Blue spiny lobster
43,2290100115,15,LOA,Panulirus cygnus,Australian spiny lobster
43,2290100116,16,NUG,Panulirus gracilis,Green spiny lobster
43,2290100120,20,NLG,Panulirus guttatus,Spotted spiny lobster
43,2290100121,21,NLI,Panulirus marginatus,Banded spiny lobster
43,2290100122,22,NLQ,Panulirus pascuensis,Easter Island spiny lobster
43,2290100123,23,NLJ,Panulirus stimpsoni,Chinese spiny lobster
43,2290100124,24,ULB,Panulirus albiflagellum,White whisker spiny lobster
43,22901001XX,XX,SLV,Panulirus spp,Tropical spiny lobsters nei
43,2290100201,1,LBC,Jasus lalandii,Cape rock lobster
43,2290100202,2,LOF,Jasus frontalis,Juan Fernandez rock lobster
43,2290100203,3,LOG,Jasus verreauxi,Green rock lobster
43,2290100205,5,LBT,Jasus tristani,Tristan da Cunha rock lobster
43,2290100206,6,LOR,Jasus edwardsii,Red rock lobster
43,2290100207,7,JSN,Jasus novaehollandiae,Southern rock lobster
43,2290100208,8,JSP,Jasus paulensis,St.Paul rock lobster
43,22901002XX,XX,JSX,Jasus spp,Rock lobsters nei
43,2290100301,1,JUJ,Justitia japonica,Japanese furrow lobster
43,2290100302,2,JUL,Justitia longimanus,West Indian furrow lobster
43,2290100303,3,JUT,Justitia mauritiana,Gibbon furrow lobster
43,2290100304,4,JUI,Justitia chani,Small furrow lobster
43,2290100305,5,JUV,Justitia vericeli,Polynesian furrow lobster
43,2290100401,1,INO,Palinustus mossambicus,Buffalo blunthorn lobster
43,2290100402,2,INR,Palinustus truncatus,American blunthorn lobster
43,2290100403,3,INC,Palinustus unicornutus,Unicorn blunthorn lobster
43,2290100404,4,INW,Palinustus waguensis,Japanese blunthorn lobster
43,2290100501,1,PJH,Projasus bahamondei,Chilean jagged lobster
43,2290100502,2,PJJ,Projasus parkeri,Cape jagged lobster
43,2290100802,2,PSL,Palinurus mauritanicus,Pink spiny lobster
43,2290100804,4,SLO,Palinurus elephas,Common spiny lobster
43,2290100805,5,SLN,Palinurus delagoae,Natal spiny lobster
43,2290100806,6,SLS,Palinurus gilchristi,Southern spiny lobster
43,2290100809,9,NRH,Palinurus charlestoni,Cape Verde spiny lobster
43,22901008XX,XX,CRW,Palinurus spp,Palinurid spiny lobsters nei
43,2290118001,1,INN,Linuparus somniosus,Spear lobster
43,2290118002,2,IND,Linuparus sordidus,Oriental spear lobster
43,2290118003,3,INJ,Linuparus trigonus,Japanese spear lobster
43,22901180XX,XX,INZ,Linuparus spp,Spear lobsters nei
43,2290119701,1,URW,Puerulus sewelli,Arabian whip lobster
43,2290119702,2,URL,Puerulus angulatus,Banded whip lobster
43,2290119703,3,URT,Puerulus carinatus,Red whip lobster
43,2290119704,4,URV,Puerulus velutinus,Velvet whip lobster
43,22901197XX,XX,URH,Puerulus spp,Whip lobsters nei
43,22901XXXXX,XX,VLO,Palinuridae,Spiny lobsters nei
43,2290200101,1,TJQ,Thaumastocheles japonicus,Pacific pincer lobster
43,2290200102,2,TCZ,Thaumastocheles zaleucus,Atlantic pincer lobster
43,2290200201,1,THW,Thaumastochelopsis wardi,Australian pincer lobster
41,2290302701,1,CRD,Astacus leptodactylus,Danube crayfish
41,2290302702,2,AAS,Astacus astacus,Noble crayfish
41,2290302703,3,AKC,Astacus pachypus,
41,2290307601,1,PCL,Pacifastacus leniusculus,Signal crayfish
41,2290307602,2,FTQ,Pacifastacus fortis,Shasta crayfish
41,2290307603,3,FSG,Pacifastacus nigrescens,Sooty crayfish
41,2290313901,1,AUP,Austropotamobius pallipes,White-clawed crayfish
41,2290313902,2,UTT,Austropotamobius torrentium,Stone crayfish
41,22903XXXXX,XX,EWA,Astacidae,European crayfishes nei
41,2290400101,1,RCW,Procambarus clarkii,Red swamp crawfish
41,2290400102,2,PCC,Procambarus acutus,White crawfish
41,2290400103,3,RQA,Procambarus alleni,Florida crayfish
41,2290400104,4,RKT,Procambarus bivitattus,Ribbon crayfish
41,2290400105,5,RKX,Procambarus fallax,
41,2290400106,6,RKY,Procambarus hayi,
41,2290400107,7,RKH,Procambarus hirsutus,
41,2290400108,8,RKO,Procambarus troglogytes,
41,22904001XX,XX,OBQ,Procambarus spp,Procambarus crayfishes nei
41,2290400201,1,OKI,Orconectes immunis,Calico crayfish
41,2290400202,2,ORL,Orconectes limosus,Spinycheek crayfish
41,2290400203,3,OKN,Orconectes nais,
41,2290400204,4,OKR,Orconectes rusticus,Rusty crayfish
41,2290400205,5,OKV,Orconectes virilis,Virile crayfish
41,2290400206,6,OKO,Orconectes propinquus,Northern clearwater crayfish
41,2290400301,1,BQC,Barbicambarus cornutus,Bottlebrush crayfish
41,2290400401,1,EBC,Cambarellus blacki,Cypress crayfish
41,2290400501,1,MBO,Cambarus bartonii,Appalachian brook grayfish
41,2290400601,1,DCS,Distocambarus carlsoni,Mimic crayfish
41,2290400701,1,FCB,Fallicambarus byersi,Lavender burrowing crayfish
41,2290400801,1,FXL,Faxonella clypeata,Ditch fencing crayfish
41,2290400901,1,HBT,Hobbseus attenuatus,Pearl riverlet crayfish
41,2290401001,1,TBM,Troglocambarus maclanei,Spider cave crayfish
41,22904XXXXX,XX,ACZ,Cambaridae,American crayfishes nei
41,2290500101,1,AIG,Astacopsis gouldi,Giant tasmanian crayfish
41,2290500102,2,AIQ,Astacopsis franklinii,
41,2290500201,1,NFF,Paranephrops planifrons,Koura crayfish
41,2290500301,1,TUQ,Parastacus nicoleti,
41,2290500302,2,TUY,Parastacus brasiliensis,
41,2290515801,1,AYA,Euastacus armatus,Australian crayfish
41,2290517301,1,CRT,Cherax tenuimanus,Marron crayfish
41,2290517302,2,CDT,Cherax destructor,Yabby crayfish
41,2290517303,3,CRP,Cherax quadricarinatus,Red claw crayfish
41,2290517304,4,CXJ,Cherax albidus,
41,22905XXXXX,XX,CJF,Parastacidae,Oceanian crayfishes nei
43,2291500101,1,IBA,Ibacus alticrenatus,Velvet fan lobster
43,2291500102,2,IBB,Ibacus brevipes,Serrate fan lobster
43,2291500103,3,IBR,Ibacus brucei,Glabrous fan lobster
43,2291500104,4,IBC,Ibacus ciliatus,Japanese fan lobster
43,2291500105,5,IBN,Ibacus novemdentatus,Smooth fan lobster
43,2291500106,6,IBE,Ibacus peronii,Butterfly fan lobster
43,2291500107,7,IBQ,Ibacus pubescens,Hairy fan lobster
43,2291500201,1,RRN,Parribacus antarcticus,Sculptured mitten lobster
43,2291500202,2,RRK,Parribacus caledonicus,Caledonian mitten lobster
43,2291500203,3,IBH,Parribacus holthuisi,Red-spotted mitten lobster
43,2291500204,4,IBJ,Parribacus japonicus,Japanese mitten lobster
43,2291500205,5,IBL,Parribacus perlatus,Easter Island mitten lobster
43,2291500207,7,IBS,Parribacus scarlatinus,Marbled mitten lobster
43,2291500501,1,THQ,Thenus orientalis,Flathead lobster
43,22915005XX,XX,TVX,Thenus spp,Flathead lobsters nei
43,2291500901,1,YLB,Scyllarus batei,Soft locust lobster
43,2291500902,2,YLE,Scyllarus bertholdii,Two-spotted locust lobster
43,2291500903,3,SCY,Scyllarus arctus,Lesser slipper lobster
43,2291500904,4,YLV,Scyllarus brevicornis,Blue-back locust lobster
43,2291500905,5,YLM,Scyllarus martensii,Striated locust lobster
43,2291500906,6,YLY,Scyllarus pygmaeus,Pygmy locust lobster
43,2291500909,9,YLR,Scyllarus rugosus,Hunchback locust lobster
43,22915009XX,XX,YLX,Scyllarus spp,Locust lobsters nei
43,2291504101,1,YLL,Scyllarides latus,Mediterranean slipper lobster
43,2291504102,2,YLA,Scyllarides aequinoctialis,Spanish slipper lobster
43,2291504103,3,YLT,Scyllarides astori,Galapagos slipper lobster
43,2291504104,4,YLI,Scyllarides brasiliensis,Brazilian slipper lobster
43,2291504105,5,YLD,Scyllarides deceptor,Hooded slipper lobster
43,2291504106,6,YLF,Scyllarides delfosi,Three-spot slipper lobster
43,2291504107,7,YLH,Scyllarides elisabethae,Cape slipper lobster
43,2291504108,8,YLJ,Scyllarides haanii,Aesop slipper lobster
43,2291504109,9,YLK,Scyllarides herklotsii,Red slipper lobster
43,2291504110,10,YLO,Scyllarides nodifer,Ridged slipper lobster
43,2291504111,11,YLG,Scyllarides roggeveeni,Easter Island slipper lobster
43,2291504112,12,YLU,Scyllarides squammosus,Blunt slipper lobster
43,2291504113,13,YLC,Scyllarides tridacnophaga,Clamkiller slipper lobster
43,2291516401,1,RSD,Arctides antipodarum,Rough spanish lobster
43,2291516402,2,RIJ,Arctides guineensis,Small spanish lobster
43,2291516403,3,RCK,Arctides regalis,Royal spanish lobster
43,2291520501,1,EVS,Evibacus princeps,Shield fan lobster
43,22915XXXXX,XX,LOS,Scyllaridae,Slipper lobsters nei
43,2294200101,1,NTK,Acanthacaris caeca,Atlantic deep-sea lobster
43,2294200102,2,NHI,Acanthacaris tenuimana,Prickly deep-sea lobster
43,2294200201,1,UFJ,Eunephrops bairdii,Red lobster
43,2294200202,2,UPC,Eunephrops cadenasi,Sculptured lobster
43,2294200203,3,UPA,Eunephrops manningi,Banded lobster
43,2294200301,1,NFR,Nephropides caribaeus,Mitten lobsterette
43,2294200401,1,NES,Nephropsis stewarti,Indian Ocean lobsterette
43,2294200402,2,NFK,Nephropsis acanthura,Spinetail lobsterette
43,2294200403,3,NFU,Nephropsis aculeata,Florida lobsterette
43,2294200404,4,NFZ,Nephropsis agassizii,Prickly lobsterette
43,2294200405,5,NFT,Nephropsis atlantica,Scarlet lobsterette
43,2294200406,6,NFP,Nephropsis carpenteri,Ridge-back lobsterette
43,2294200407,7,NFE,Nephropsis ensirostris,Gladiator lobsterette
43,2294200408,8,NFH,Nephropsis malhaensis,Saya de Malha lobsterette
43,2294200409,9,NFN,Nephropsis neglecta,Ruby lobsterette
43,2294200410,10,NFO,Nephropsis occidentalis,Pacific lobsterette
43,2294200411,11,NFI,Nephropsis rosea,Two-toned lobsterette
43,2294200412,12,NFM,Nephropsis suhmi,Red and white lobsterette
43,2294200413,13,NFL,Nephropsis sulcata,Grooved lobsterette
43,2294200502,2,NEM,Metanephrops mozambicus,Mozambique lobster
43,2294200503,3,NEA,Metanephrops andamanicus,Andaman lobster
43,2294200504,4,MEC,Metanephrops challengeri,New Zealand lobster
43,2294200505,5,MFU,Metanephrops arafurensis,Arafura lobster
43,2294200506,6,MFT,Metanephrops armatus,Armoured lobster
43,2294200507,7,MFL,Metanephrops australiensis,Northwest lobster
43,2294200508,8,MFI,Metanephrops binghami,Caribbean lobster
43,2294200509,9,MFO,Metanephrops boschmai,Bight lobster
43,2294200510,10,MFM,Metanephrops formosanus,Formosa lobster
43,2294200511,11,MFJ,Metanephrops japonicus,Japanese lobster
43,2294200512,12,MFN,Metanephrops neptunus,Neptune lobster
43,2294200513,13,MFS,Metanephrops rubellus,Urugayian lobster
43,2294200514,14,MFQ,Metanephrops sagamiensis,Okinawa sculptured lobster
43,2294200515,15,MFK,Metanephrops sibogae,Siboga lobster
43,2294200516,16,MFD,Metanephrops sinensis,China lobster
43,2294200517,17,MFH,Metanephrops thomsoni,Red-banded lobster
43,2294200518,18,MFV,Metanephrops velutinus,Velvet lobster
43,22942005XX,XX,MWF,Metanephrops spp,Metanephrops lobsters nei
43,2294200602,2,NEP,Nephrops norvegicus,Norway lobster
43,2294200701,1,LBA,Homarus americanus,American lobster
43,2294200702,2,HCW,Homarus capensis,Cape lobster
43,2294200718,18,LBE,Homarus gammarus,European lobster
43,22942007XX,XX,LBS,Homarus spp,Homarus lobsters nei
43,2294200801,1,THV,Thymopides grobovi,Bellator lobster
43,2294200901,1,TQB,Thymops birsteini,Southern lobsterette
43,2294201001,1,TQN,Thymopsis nilenta,Nilenta lobsterette
43,22942XXXXX,XX,NEX,Nephropidae,"True lobsters,lobsterettes nei"
43,2294400101,1,SJT,Stereomastis sculpta,
43,2294400102,2,UEB,Stereomastis suhmi,
43,2294400201,1,JLB,Polycheles typhlops,
43,2294500101,1,NFJ,Neoglyphea inopinata,Fenix lobster
43,2294700101,1,BSQ,Palibythus magnificus,Musical furry lobster
43,2294700201,1,LLQ,Palinurellus gundlachi,Caribbean furry lobster
43,2294700202,2,LLW,Palinurellus wieneckii,Indo-Pacific furry lobster
43,2294800101,1,TAQ,Thalassina anomala,Scorpion mud lobster
43,2294900101,1,UOC,Upogebia capensis,Cape mud shrimp
