iucn_sid,year,old_cat,cat_txt,cat_ts,cat_ts_score
22694086,1988,LR/lc,Lower Risk/least concern,LC,0.0
22694086,1994,LR/lc,Lower Risk/least concern,LC,0.0
22694086,2000,LR/lc,Lower Risk/least concern,LC,0.0
22694086,2004,LC,Least Concern,LC,0.0
22694086,2008,LC,Least Concern,LC,0.0
22694086,2009,LC,Least Concern,LC,0.0
22694086,2012,LC,Least Concern,LC,0.0
22694086,2016,LC,Least Concern,LC,0.0
22694127,1988,LR/lc,Lower Risk/least concern,LC,0.0
22694127,1994,LR/lc,Lower Risk/least concern,LC,0.0
22694127,2000,LR/lc,Lower Risk/least concern,LC,0.0
22694127,2004,LC,Least Concern,LC,0.0
22694127,2008,LC,Least Concern,LC,0.0
22694127,2009,LC,Least Concern,LC,0.0
22694127,2012,LC,Least Concern,LC,0.0
22694127,2016,LC,Least Concern,LC,0.0
22694132,1988,LR/lc,Lower Risk/least concern,LC,0.0
22694132,1994,LR/lc,Lower Risk/least concern,LC,0.0
22694132,2000,LR/lc,Lower Risk/least concern,LC,0.0
22694132,2004,LC,Least Concern,LC,0.0
22694132,2008,LC,Least Concern,LC,0.0
22694132,2009,LC,Least Concern,LC,0.0
22694132,2011,LC,Least Concern,LC,0.0
22694132,2012,LC,Least Concern,LC,0.0
22694132,2015,LC,Least Concern,LC,0.0
22694132,2016,LC,Least Concern,LC,0.0
22694140,1988,LR/lc,Lower Risk/least concern,LC,0.0
22694140,1994,LR/lc,Lower Risk/least concern,LC,0.0
22694140,2000,LR/lc,Lower Risk/least concern,LC,0.0
22694140,2004,VU,Vulnerable,VU,0.4
22694140,2006,VU,Vulnerable,VU,0.4
22694140,2007,VU,Vulnerable,VU,0.4
22694140,2008,VU,Vulnerable,VU,0.4
22694140,2012,VU,Vulnerable,VU,0.4
22694140,2016,VU,Vulnerable,VU,0.4
22694144,1988,LR/lc,Lower Risk/least concern,LC,0.0
22694144,1994,LR/lc,Lower Risk/least concern,LC,0.0
22694144,2000,LR/lc,Lower Risk/least concern,LC,0.0
22694144,2004,LC,Least Concern,LC,0.0
22694144,2008,LC,Least Concern,LC,0.0
22694144,2009,LC,Least Concern,LC,0.0
22694144,2012,LC,Least Concern,LC,0.0
22694144,2016,LC,Least Concern,LC,0.0
22694148,1988,LR/lc,Lower Risk/least concern,LC,0.0
22694148,1994,LR/lc,Lower Risk/least concern,LC,0.0
22694148,2000,LR/lc,Lower Risk/least concern,LC,0.0
22694148,2004,LC,Least Concern,LC,0.0
22694148,2008,LC,Least Concern,LC,0.0
22694148,2009,LC,Least Concern,LC,0.0
22694148,2012,LC,Least Concern,LC,0.0
22694148,2016,LC,Least Concern,LC,0.0
22694152,1988,LR/lc,Lower Risk/least concern,LC,0.0
22694152,1994,LR/lc,Lower Risk/least concern,LC,0.0
22694152,2000,LR/lc,Lower Risk/least concern,LC,0.0
22694152,2004,LC,Least Concern,LC,0.0
22694152,2008,LC,Least Concern,LC,0.0
22694152,2009,LC,Least Concern,LC,0.0
22694152,2012,LC,Least Concern,LC,0.0
22694152,2016,LC,Least Concern,LC,0.0
22694160,1988,LR/lc,Lower Risk/least concern,LC,0.0
22694160,1994,LR/lc,Lower Risk/least concern,LC,0.0
22694160,2000,LR/lc,Lower Risk/least concern,LC,0.0
22694160,2004,LC,Least Concern,LC,0.0
22694160,2008,LC,Least Concern,LC,0.0
22694160,2009,LC,Least Concern,LC,0.0
22694160,2012,LC,Least Concern,LC,0.0
22694160,2016,LC,Least Concern,LC,0.0
22694210,1988,LR/lc,Lower Risk/least concern,LC,0.0
22694210,1994,LR/lc,Lower Risk/least concern,LC,0.0
22694210,2000,LR/lc,Lower Risk/least concern,LC,0.0
22694210,2004,LC,Least Concern,LC,0.0
22694210,2008,LC,Least Concern,LC,0.0
22694210,2009,LC,Least Concern,LC,0.0
22694210,2012,LC,Least Concern,LC,0.0
22694210,2016,LC,Least Concern,LC,0.0
22694218,1988,LR/lc,Lower Risk/least concern,LC,0.0
22694218,1994,LR/lc,Lower Risk/least concern,LC,0.0
22694218,2000,LR/lc,Lower Risk/least concern,LC,0.0
22694218,2004,LC,Least Concern,LC,0.0
22694218,2008,LC,Least Concern,LC,0.0
22694218,2009,LC,Least Concern,LC,0.0
22694218,2012,LC,Least Concern,LC,0.0
22694218,2016,LC,Least Concern,LC,0.0
22694240,1988,LR/lc,Lower Risk/least concern,LC,0.0
22694240,1994,LR/lc,Lower Risk/least concern,LC,0.0
22694240,2000,LR/lc,Lower Risk/least concern,LC,0.0
22694240,2004,LC,Least Concern,LC,0.0
22694240,2008,LC,Least Concern,LC,0.0
22694240,2009,LC,Least Concern,LC,0.0
22694240,2012,LC,Least Concern,LC,0.0
22694240,2016,LC,Least Concern,LC,0.0
22694245,1988,LR/lc,Lower Risk/least concern,LC,0.0
22694245,1994,LR/lc,Lower Risk/least concern,LC,0.0
22694245,2000,LR/lc,Lower Risk/least concern,LC,0.0
22694245,2004,LC,Least Concern,LC,0.0
22694245,2008,LC,Least Concern,LC,0.0
22694245,2009,LC,Least Concern,LC,0.0
22694245,2012,LC,Least Concern,LC,0.0
22694245,2016,LC,Least Concern,LC,0.0
22694251,1988,LR/lc,Lower Risk/least concern,LC,0.0
22694251,1994,LR/lc,Lower Risk/least concern,LC,0.0
22694251,2000,LR/lc,Lower Risk/least concern,LC,0.0
22694251,2004,LC,Least Concern,LC,0.0
22694251,2008,LC,Least Concern,LC,0.0
22694251,2009,LC,Least Concern,LC,0.0
22694251,2012,LC,Least Concern,LC,0.0
22694251,2016,LC,Least Concern,LC,0.0
22694256,1988,LR/lc,Lower Risk/least concern,LC,0.0
22694256,1994,LR/lc,Lower Risk/least concern,LC,0.0
22694256,2000,LR/lc,Lower Risk/least concern,LC,0.0
22694256,2004,LC,Least Concern,LC,0.0
22694256,2008,LC,Least Concern,LC,0.0
22694256,2009,LC,Least Concern,LC,0.0
22694256,2012,LC,Least Concern,LC,0.0
22694256,2016,LC,Least Concern,LC,0.0
22694262,1988,LR/lc,Lower Risk/least concern,LC,0.0
22694262,1994,LR/lc,Lower Risk/least concern,LC,0.0
22694262,2000,LR/nt,Lower Risk/near threatened,NT,0.2
22694262,2004,NT,Near Threatened,NT,0.2
22694262,2006,NT,Near Threatened,NT,0.2
22694262,2008,NT,Near Threatened,NT,0.2
22694262,2012,NT,Near Threatened,NT,0.2
22694262,2016,NT,Near Threatened,NT,0.2
22694271,1988,LR/lc,Lower Risk/least concern,LC,0.0
22694271,1994,LR/lc,Lower Risk/least concern,LC,0.0
22694271,2000,LR/lc,Lower Risk/least concern,LC,0.0
22694271,2004,LC,Least Concern,LC,0.0
22694271,2008,LC,Least Concern,LC,0.0
22694271,2009,LC,Least Concern,LC,0.0
22694271,2012,LC,Least Concern,LC,0.0
22694271,2016,LC,Least Concern,LC,0.0
22694279,1988,NT,Near Threatened,NT,0.2
22694279,1994,LR/nt,Lower Risk/near threatened,NT,0.2
22694279,2000,LR/lc,Lower Risk/least concern,LC,0.0
22694279,2004,LC,Least Concern,LC,0.0
22694279,2008,LC,Least Concern,LC,0.0
22694279,2009,LC,Least Concern,LC,0.0
22694279,2012,LC,Least Concern,LC,0.0
22694279,2016,LC,Least Concern,LC,0.0
22694282,1988,LR/lc,Lower Risk/least concern,LC,0.0
22694282,1994,LR/lc,Lower Risk/least concern,LC,0.0
22694282,2000,LR/lc,Lower Risk/least concern,LC,0.0
22694282,2004,LC,Least Concern,LC,0.0
22694282,2008,LC,Least Concern,LC,0.0
22694282,2009,LC,Least Concern,LC,0.0
22694282,2012,LC,Least Concern,LC,0.0
22694282,2016,LC,Least Concern,LC,0.0
22694286,1988,T,Threatened,EN,0.6
22694286,1994,VU,Vulnerable,VU,0.4
22694286,1996,VU,Vulnerable,VU,0.4
22694286,2000,VU,Vulnerable,VU,0.4
22694286,2004,VU,Vulnerable,VU,0.4
22694286,2006,VU,Vulnerable,VU,0.4
22694286,2008,VU,Vulnerable,VU,0.4
22694286,2012,VU,Vulnerable,VU,0.4
22694286,2013,NT,Near Threatened,NT,0.2
22694286,2016,NT,Near Threatened,NT,0.2
22694289,1988,LR/lc,Lower Risk/least concern,LC,0.0
22694289,1994,LR/lc,Lower Risk/least concern,LC,0.0
22694289,2000,LR/lc,Lower Risk/least concern,LC,0.0
22694289,2004,LC,Least Concern,LC,0.0
22694289,2008,LC,Least Concern,LC,0.0
22694289,2009,LC,Least Concern,LC,0.0
22694289,2012,LC,Least Concern,LC,0.0
22694289,2016,LC,Least Concern,LC,0.0
22694292,1988,LR/lc,Lower Risk/least concern,LC,0.0
22694292,1994,LR/lc,Lower Risk/least concern,LC,0.0
22694292,2000,LR/lc,Lower Risk/least concern,LC,0.0
22694292,2004,LC,Least Concern,LC,0.0
22694292,2008,LC,Least Concern,LC,0.0
22694292,2009,LC,Least Concern,LC,0.0
22694292,2012,LC,Least Concern,LC,0.0
22694292,2016,LC,Least Concern,LC,0.0
22694296,1988,LR/lc,Lower Risk/least concern,LC,0.0
22694296,1994,LR/nt,Lower Risk/near threatened,NT,0.2
22694296,2000,LR/nt,Lower Risk/near threatened,NT,0.2
22694296,2004,NT,Near Threatened,NT,0.2
22694296,2006,NT,Near Threatened,NT,0.2
22694296,2008,NT,Near Threatened,NT,0.2
22694296,2010,NT,Near Threatened,NT,0.2
22694296,2012,NT,Near Threatened,NT,0.2
22694296,2016,NT,Near Threatened,NT,0.2
22694299,1988,T,Threatened,EN,0.6
22694299,1994,VU,Vulnerable,VU,0.4
22694299,1996,VU,Vulnerable,VU,0.4
22694299,2000,LR/nt,Lower Risk/near threatened,NT,0.2
22694299,2004,NT,Near Threatened,NT,0.2
22694299,2006,NT,Near Threatened,NT,0.2
22694299,2008,NT,Near Threatened,NT,0.2
22694299,2010,NT,Near Threatened,NT,0.2
22694299,2012,NT,Near Threatened,NT,0.2
22694299,2016,NT,Near Threatened,NT,0.2
22694303,1988,LR/lc,Lower Risk/least concern,LC,0.0
22694303,1994,LR/lc,Lower Risk/least concern,LC,0.0
22694303,2000,LR/lc,Lower Risk/least concern,LC,0.0
22694303,2004,LC,Least Concern,LC,0.0
22694303,2008,LC,Least Concern,LC,0.0
22694303,2009,LC,Least Concern,LC,0.0
22694303,2012,LC,Least Concern,LC,0.0
22694303,2016,LC,Least Concern,LC,0.0
22694308,1988,LR/lc,Lower Risk/least concern,LC,0.0
22694308,1994,LR/lc,Lower Risk/least concern,LC,0.0
22694308,2000,LR/lc,Lower Risk/least concern,LC,0.0
22694308,2004,LC,Least Concern,LC,0.0
22694308,2008,LC,Least Concern,LC,0.0
22694308,2009,LC,Least Concern,LC,0.0
22694308,2012,LC,Least Concern,LC,0.0
22694308,2016,LC,Least Concern,LC,0.0
22694313,1988,T,Threatened,EN,0.6
22694313,1994,LR/cd,Lower Risk/conservation dependent,VU,0.4
22694313,2000,LR/nt,Lower Risk/near threatened,NT,0.2
22694313,2004,NT,Near Threatened,NT,0.2
22694313,2006,NT,Near Threatened,NT,0.2
22694313,2008,NT,Near Threatened,NT,0.2
22694313,2010,NT,Near Threatened,NT,0.2
22694313,2012,NT,Near Threatened,NT,0.2
22694313,2015,LC,Least Concern,LC,0.0
22694313,2016,LC,Least Concern,LC,0.0
22694317,1988,LR/lc,Lower Risk/least concern,LC,0.0
22694317,1994,LR/lc,Lower Risk/least concern,LC,0.0
22694317,2000,LR/lc,Lower Risk/least concern,LC,0.0
22694317,2004,LC,Least Concern,LC,0.0
22694317,2008,LC,Least Concern,LC,0.0
22694317,2009,LC,Least Concern,LC,0.0
22694317,2012,LC,Least Concern,LC,0.0
22694317,2016,LC,Least Concern,LC,0.0
22694321,1988,LR/lc,Lower Risk/least concern,LC,0.0
22694321,1994,LR/lc,Lower Risk/least concern,LC,0.0
22694321,2000,LR/lc,Lower Risk/least concern,LC,0.0
22694321,2004,LC,Least Concern,LC,0.0
22694321,2008,LC,Least Concern,LC,0.0
22694321,2009,LC,Least Concern,LC,0.0
22694321,2012,LC,Least Concern,LC,0.0
22694321,2016,LC,Least Concern,LC,0.0
22694324,1988,LR/lc,Lower Risk/least concern,LC,0.0
22694324,1994,LR/lc,Lower Risk/least concern,LC,0.0
22694324,2000,LR/lc,Lower Risk/least concern,LC,0.0
22694324,2004,LC,Least Concern,LC,0.0
22694324,2008,LC,Least Concern,LC,0.0
22694324,2009,LC,Least Concern,LC,0.0
22694324,2012,LC,Least Concern,LC,0.0
22694324,2016,LC,Least Concern,LC,0.0
22694329,1988,LR/lc,Lower Risk/least concern,LC,0.0
22694329,1994,LR/lc,Lower Risk/least concern,LC,0.0
22694329,2000,LR/lc,Lower Risk/least concern,LC,0.0
22694329,2004,LC,Least Concern,LC,0.0
22694329,2008,LC,Least Concern,LC,0.0
22694329,2009,LC,Least Concern,LC,0.0
22694329,2012,LC,Least Concern,LC,0.0
22694329,2016,LC,Least Concern,LC,0.0
22694334,1988,LR/lc,Lower Risk/least concern,LC,0.0
22694334,1994,LR/lc,Lower Risk/least concern,LC,0.0
22694334,2000,LR/lc,Lower Risk/least concern,LC,0.0
22694334,2004,LC,Least Concern,LC,0.0
22694334,2008,LC,Least Concern,LC,0.0
22694334,2009,LC,Least Concern,LC,0.0
22694334,2012,LC,Least Concern,LC,0.0
22694334,2016,LC,Least Concern,LC,0.0
22694337,1988,LR/lc,Lower Risk/least concern,LC,0.0
22694337,1994,LR/lc,Lower Risk/least concern,LC,0.0
22694337,2000,LR/lc,Lower Risk/least concern,LC,0.0
22694337,2004,LC,Least Concern,LC,0.0
22694337,2008,LC,Least Concern,LC,0.0
22694337,2009,LC,Least Concern,LC,0.0
22694337,2012,LC,Least Concern,LC,0.0
22694337,2016,LC,Least Concern,LC,0.0
22694340,1988,LR/lc,Lower Risk/least concern,LC,0.0
22694340,1994,LR/lc,Lower Risk/least concern,LC,0.0
22694340,2000,LR/lc,Lower Risk/least concern,LC,0.0
22694340,2004,LC,Least Concern,LC,0.0
22694340,2008,LC,Least Concern,LC,0.0
22694340,2009,LC,Least Concern,LC,0.0
22694340,2012,LC,Least Concern,LC,0.0
22694340,2016,LC,Least Concern,LC,0.0
22694343,1988,LR/lc,Lower Risk/least concern,LC,0.0
22694343,1994,LR/lc,Lower Risk/least concern,LC,0.0
22694343,2000,LR/lc,Lower Risk/least concern,LC,0.0
22694343,2004,LC,Least Concern,LC,0.0
22694343,2008,LC,Least Concern,LC,0.0
22694343,2009,LC,Least Concern,LC,0.0
22694343,2012,LC,Least Concern,LC,0.0
22694343,2016,LC,Least Concern,LC,0.0
22694346,2000,LR/lc,Lower Risk/least concern,LC,0.0
22694346,2004,LC,Least Concern,LC,0.0
22694346,2008,LC,Least Concern,LC,0.0
22694346,2009,LC,Least Concern,LC,0.0
22694346,2012,LC,Least Concern,LC,0.0
22694346,2016,LC,Least Concern,LC,0.0
22694357,1988,LR/lc,Lower Risk/least concern,LC,0.0
22694357,1994,LR/lc,Lower Risk/least concern,LC,0.0
22694357,2000,LR/lc,Lower Risk/least concern,LC,0.0
22694357,2004,LC,Least Concern,LC,0.0
22694357,2008,LC,Least Concern,LC,0.0
22694357,2009,LC,Least Concern,LC,0.0
22694357,2014,LC,Least Concern,LC,0.0
22694357,2015,NT,Near Threatened,NT,0.2
22694357,2016,NT,Near Threatened,NT,0.2
22694362,1988,LR/lc,Lower Risk/least concern,LC,0.0
22694362,1994,LR/lc,Lower Risk/least concern,LC,0.0
22694362,2000,LR/lc,Lower Risk/least concern,LC,0.0
22694362,2004,LC,Least Concern,LC,0.0
22694362,2008,LC,Least Concern,LC,0.0
22694362,2009,LC,Least Concern,LC,0.0
22694362,2012,LC,Least Concern,LC,0.0
22694362,2016,LC,Least Concern,LC,0.0
22694373,1988,LR/lc,Lower Risk/least concern,LC,0.0
22694373,1994,LR/lc,Lower Risk/least concern,LC,0.0
22694373,2000,LR/lc,Lower Risk/least concern,LC,0.0
22694373,2004,LC,Least Concern,LC,0.0
22694373,2008,LC,Least Concern,LC,0.0
22694373,2009,LC,Least Concern,LC,0.0
22694373,2012,LC,Least Concern,LC,0.0
22694373,2016,LC,Least Concern,LC,0.0
22694379,1988,LR/lc,Lower Risk/least concern,LC,0.0
22694379,1994,LR/lc,Lower Risk/least concern,LC,0.0
22694379,2000,LR/lc,Lower Risk/least concern,LC,0.0
22694379,2004,LC,Least Concern,LC,0.0
22694379,2008,LC,Least Concern,LC,0.0
22694379,2009,LC,Least Concern,LC,0.0
22694379,2012,LC,Least Concern,LC,0.0
22694379,2016,LC,Least Concern,LC,0.0
22694384,1988,LR/lc,Lower Risk/least concern,LC,0.0
22694384,1994,LR/lc,Lower Risk/least concern,LC,0.0
22694384,2000,LR/lc,Lower Risk/least concern,LC,0.0
22694384,2004,LC,Least Concern,LC,0.0
22694384,2008,LC,Least Concern,LC,0.0
22694384,2009,LC,Least Concern,LC,0.0
22694384,2012,LC,Least Concern,LC,0.0
22694384,2013,LC,Least Concern,LC,0.0
22694384,2016,LC,Least Concern,LC,0.0
22694387,1988,LR/lc,Lower Risk/least concern,LC,0.0
22694387,1994,LR/lc,Lower Risk/least concern,LC,0.0
22694387,2000,LR/lc,Lower Risk/least concern,LC,0.0
22694387,2004,LC,Least Concern,LC,0.0
22694387,2008,LC,Least Concern,LC,0.0
22694387,2009,LC,Least Concern,LC,0.0
22694387,2012,LC,Least Concern,LC,0.0
22694387,2016,LC,Least Concern,LC,0.0
22694393,1988,LR/lc,Lower Risk/least concern,LC,0.0
22694393,1994,LR/lc,Lower Risk/least concern,LC,0.0
22694393,2000,LR/lc,Lower Risk/least concern,LC,0.0
22694393,2004,LC,Least Concern,LC,0.0
22694393,2008,LC,Least Concern,LC,0.0
22694393,2009,LC,Least Concern,LC,0.0
22694393,2012,LC,Least Concern,LC,0.0
22694393,2016,LC,Least Concern,LC,0.0
22694413,1988,LR/lc,Lower Risk/least concern,LC,0.0
22694413,1994,LR/lc,Lower Risk/least concern,LC,0.0
22694413,2000,VU,Vulnerable,VU,0.4
22694413,2004,VU,Vulnerable,VU,0.4
22694413,2005,EN,Endangered,EN,0.6
22694413,2006,EN,Endangered,EN,0.6
22694413,2008,EN,Endangered,EN,0.6
22694413,2012,EN,Endangered,EN,0.6
22694413,2015,EN,Endangered,EN,0.6
22694413,2016,EN,Endangered,EN,0.6
22694417,1988,LR/lc,Lower Risk/least concern,LC,0.0
22694417,1994,LR/lc,Lower Risk/least concern,LC,0.0
22694417,2000,LR/lc,Lower Risk/least concern,LC,0.0
22694417,2004,LC,Least Concern,LC,0.0
22694417,2008,LC,Least Concern,LC,0.0
22694417,2009,LC,Least Concern,LC,0.0
22694417,2012,LC,Least Concern,LC,0.0
22694417,2016,LC,Least Concern,LC,0.0
22694420,1988,LR/lc,Lower Risk/least concern,LC,0.0
22694420,1994,LR/lc,Lower Risk/least concern,LC,0.0
22694420,2000,LR/lc,Lower Risk/least concern,LC,0.0
22694420,2004,LC,Least Concern,LC,0.0
22694420,2008,LC,Least Concern,LC,0.0
22694420,2009,LC,Least Concern,LC,0.0
22694420,2012,LC,Least Concern,LC,0.0
22694420,2016,LC,Least Concern,LC,0.0
22694428,1988,LR/lc,Lower Risk/least concern,LC,0.0
22694428,1994,LR/lc,Lower Risk/least concern,LC,0.0
22694428,2000,LR/lc,Lower Risk/least concern,LC,0.0
22694428,2004,LC,Least Concern,LC,0.0
22694428,2008,LC,Least Concern,LC,0.0
22694428,2009,LC,Least Concern,LC,0.0
22694428,2012,LC,Least Concern,LC,0.0
22694428,2016,LC,Least Concern,LC,0.0
22694432,1988,LR/lc,Lower Risk/least concern,LC,0.0
22694432,1994,LR/lc,Lower Risk/least concern,LC,0.0
22694432,2000,LR/lc,Lower Risk/least concern,LC,0.0
22694432,2004,LC,Least Concern,LC,0.0
22694432,2008,LC,Least Concern,LC,0.0
22694432,2009,LC,Least Concern,LC,0.0
22694432,2012,LC,Least Concern,LC,0.0
22694432,2016,LC,Least Concern,LC,0.0
22694436,1988,T,Threatened,EN,0.6
22694436,1994,EN,Endangered,EN,0.6
22694436,1996,EN,Endangered,EN,0.6
22694436,2000,VU,Vulnerable,VU,0.4
22694436,2004,VU,Vulnerable,VU,0.4
22694436,2006,VU,Vulnerable,VU,0.4
22694436,2008,VU,Vulnerable,VU,0.4
22694436,2010,VU,Vulnerable,VU,0.4
22694436,2012,VU,Vulnerable,VU,0.4
22694436,2016,VU,Vulnerable,VU,0.4
22694443,1988,LR/lc,Lower Risk/least concern,LC,0.0
22694443,1994,LR/lc,Lower Risk/least concern,LC,0.0
22694443,2000,LR/lc,Lower Risk/least concern,LC,0.0
22694443,2004,LC,Least Concern,LC,0.0
22694443,2008,LC,Least Concern,LC,0.0
22694443,2009,LC,Least Concern,LC,0.0
22694443,2012,LC,Least Concern,LC,0.0
22694443,2016,LC,Least Concern,LC,0.0
22694447,1988,T,Threatened,EN,0.6
22694447,1994,LR/nt,Lower Risk/near threatened,NT,0.2
22694447,2000,VU,Vulnerable,VU,0.4
22694447,2004,VU,Vulnerable,VU,0.4
22694447,2006,VU,Vulnerable,VU,0.4
22694447,2007,VU,Vulnerable,VU,0.4
22694447,2008,VU,Vulnerable,VU,0.4
22694447,2012,VU,Vulnerable,VU,0.4
22694447,2016,VU,Vulnerable,VU,0.4
22694452,1988,NT,Near Threatened,NT,0.2
22694452,1994,VU,Vulnerable,VU,0.4
22694452,1996,VU,Vulnerable,VU,0.4
22694452,2000,VU,Vulnerable,VU,0.4
22694452,2004,VU,Vulnerable,VU,0.4
22694452,2006,VU,Vulnerable,VU,0.4
22694452,2008,VU,Vulnerable,VU,0.4
22694452,2010,VU,Vulnerable,VU,0.4
22694452,2012,VU,Vulnerable,VU,0.4
22694452,2016,VU,Vulnerable,VU,0.4
22694455,1988,LR/lc,Lower Risk/least concern,LC,0.0
22694455,1994,LR/lc,Lower Risk/least concern,LC,0.0
22694455,2000,LR/lc,Lower Risk/least concern,LC,0.0
22694455,2004,LC,Least Concern,LC,0.0
22694455,2008,LC,Least Concern,LC,0.0
22694455,2009,LC,Least Concern,LC,0.0
22694455,2012,LC,Least Concern,LC,0.0
22694455,2016,LC,Least Concern,LC,0.0
22694462,1988,LR/lc,Lower Risk/least concern,LC,0.0
22694462,1994,LR/lc,Lower Risk/least concern,LC,0.0
22694462,2000,LR/lc,Lower Risk/least concern,LC,0.0
22694462,2004,LC,Least Concern,LC,0.0
22694462,2008,LC,Least Concern,LC,0.0
22694462,2009,LC,Least Concern,LC,0.0
22694462,2012,LC,Least Concern,LC,0.0
22694462,2016,LC,Least Concern,LC,0.0
22694469,1988,LR/lc,Lower Risk/least concern,LC,0.0
22694469,1994,LR/lc,Lower Risk/least concern,LC,0.0
22694469,2000,LR/lc,Lower Risk/least concern,LC,0.0
22694469,2004,LC,Least Concern,LC,0.0
22694469,2008,LC,Least Concern,LC,0.0
22694469,2009,LC,Least Concern,LC,0.0
22694469,2012,LC,Least Concern,LC,0.0
22694469,2016,LC,Least Concern,LC,0.0
22694473,1988,LR/lc,Lower Risk/least concern,LC,0.0
22694473,1994,LR/lc,Lower Risk/least concern,LC,0.0
22694473,2000,LR/lc,Lower Risk/least concern,LC,0.0
22694473,2004,LC,Least Concern,LC,0.0
22694473,2005,NT,Near Threatened,NT,0.2
22694473,2006,NT,Near Threatened,NT,0.2
22694473,2008,NT,Near Threatened,NT,0.2
22694473,2010,NT,Near Threatened,NT,0.2
22694473,2012,NT,Near Threatened,NT,0.2
22694473,2016,NT,Near Threatened,NT,0.2
22694476,1988,LR/lc,Lower Risk/least concern,LC,0.0
22694476,1994,LR/lc,Lower Risk/least concern,LC,0.0
22694476,2000,LR/lc,Lower Risk/least concern,LC,0.0
22694476,2004,LC,Least Concern,LC,0.0
22694476,2008,LC,Least Concern,LC,0.0
22694476,2009,LC,Least Concern,LC,0.0
22694476,2012,LC,Least Concern,LC,0.0
22694476,2016,LC,Least Concern,LC,0.0
22694479,1988,LR/lc,Lower Risk/least concern,LC,0.0
22694479,1994,LR/lc,Lower Risk/least concern,LC,0.0
22694479,2000,LR/lc,Lower Risk/least concern,LC,0.0
22694479,2004,LC,Least Concern,LC,0.0
22694479,2008,LC,Least Concern,LC,0.0
22694479,2009,LC,Least Concern,LC,0.0
22694479,2012,LC,Least Concern,LC,0.0
22694479,2016,LC,Least Concern,LC,0.0
22694493,1988,LR/lc,Lower Risk/least concern,LC,0.0
22694493,1994,LR/lc,Lower Risk/least concern,LC,0.0
22694493,2000,LR/lc,Lower Risk/least concern,LC,0.0
22694493,2004,LC,Least Concern,LC,0.0
22694493,2008,LC,Least Concern,LC,0.0
22694493,2009,LC,Least Concern,LC,0.0
22694493,2012,LC,Least Concern,LC,0.0
22694493,2016,LC,Least Concern,LC,0.0
22694497,1988,LR/lc,Lower Risk/least concern,LC,0.0
22694497,1994,LR/lc,Lower Risk/least concern,LC,0.0
22694497,2000,LR/lc,Lower Risk/least concern,LC,0.0
22694497,2004,LC,Least Concern,LC,0.0
22694497,2008,LC,Least Concern,LC,0.0
22694497,2009,LC,Least Concern,LC,0.0
22694497,2010,LC,Least Concern,LC,0.0
22694497,2012,LC,Least Concern,LC,0.0
22694497,2016,LC,Least Concern,LC,0.0
22694502,1988,LR/lc,Lower Risk/least concern,LC,0.0
22694502,1994,VU,Vulnerable,VU,0.4
22694502,1996,VU,Vulnerable,VU,0.4
22694502,2000,VU,Vulnerable,VU,0.4
22694502,2004,VU,Vulnerable,VU,0.4
22694502,2006,VU,Vulnerable,VU,0.4
22694502,2008,VU,Vulnerable,VU,0.4
22694502,2010,VU,Vulnerable,VU,0.4
22694502,2012,VU,Vulnerable,VU,0.4
22694502,2013,VU,Vulnerable,VU,0.4
22694502,2015,VU,Vulnerable,VU,0.4
22694502,2016,VU,Vulnerable,VU,0.4
22694524,1988,LR/lc,Lower Risk/least concern,LC,0.0
22694524,1994,LR/lc,Lower Risk/least concern,LC,0.0
22694524,2000,LR/lc,Lower Risk/least concern,LC,0.0
22694524,2004,LC,Least Concern,LC,0.0
22694524,2008,LC,Least Concern,LC,0.0
22694524,2009,LC,Least Concern,LC,0.0
22694524,2012,LC,Least Concern,LC,0.0
22694524,2015,LC,Least Concern,LC,0.0
22694524,2016,LC,Least Concern,LC,0.0
22694537,1988,LR/lc,Lower Risk/least concern,LC,0.0
22694537,1994,LR/lc,Lower Risk/least concern,LC,0.0
22694537,2000,LR/lc,Lower Risk/least concern,LC,0.0
22694537,2004,LC,Least Concern,LC,0.0
22694537,2008,LC,Least Concern,LC,0.0
22694537,2009,LC,Least Concern,LC,0.0
