iucn_sid,presence,origin,distribution_code,value,species,sciname,rgn_id,rgn_name
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,151,American Samoa
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,16,Australia
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,124,Barbados
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,52,Bahrain
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,245,Bonaire
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,248,Saba
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,249,Sint Eustatius
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,171,Brazil
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,110,Bahamas
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,164,Belize
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,209,China
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,132,Colombia
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,130,Costa Rica
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,112,Cuba
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,244,Curacao
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,115,Dominican Republic
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,137,Ecuador
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,214,Egypt
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,45,Eritrea
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,18,Fiji
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,9,Micronesia
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,125,Grenada
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,140,Guadeloupe and Martinique
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,104,Equatorial Guinea
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,13,Northern Mariana Islands and Guam
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,133,Honduras
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,216,Indonesia
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,203,India
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,38,British Indian Ocean Territory
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,191,Iran
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,166,Jamaica
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,210,Japan
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,43,Kenya
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,24,Cambodia
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,28,Comoro Islands
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,119,Saint Kitts and Nevis
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,51,Kuwait
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,40,Sri Lanka
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,221,Northern Saint-Martin
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,42,Madagascar
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,205,Myanmar
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,140,Guadeloupe and Martinique
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,37,Mauritius
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,39,Maldives
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,135,Mexico
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,206,Malaysia
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,41,Mozambique
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,131,Nicaragua
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,48,Oman
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,129,Panama
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,17,Papua New Guinea
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,15,Philippines
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,116,Puerto Rico and Virgin Islands of the United States
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,8,Palau
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,190,Qatar
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,50,Saudi Arabia
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,7,Solomon Islands
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,31,Seychelles
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,49,Sudan
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,44,Somalia
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,103,Sao Tome and Principe
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,134,El Salvador
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,220,Sint Maarten
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,92,Amsterdam Island and Saint Paul Island
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,91,Crozet Islands
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,93,Kerguelen Islands
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,25,Thailand
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,126,Trinidad and Tobago
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,14,Taiwan
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,202,Tanzania
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,163,United States
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,139,Venezuela
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,117,British Virgin Islands
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,207,Vietnam
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,6,Vanuatu
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,152,Samoa
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,47,Yemen
8005,Extant,Native,Native,NA,NA,Eretmochelys imbricata,29,Mayotte
8097,Extant,Native,Native,NA,NA,Eschrichtius robustus,218,Canada
8097,Extant,Vagrant,Vagrant,NA,NA,Eschrichtius robustus,209,China
8097,Extinct Post-1500,Native,Regionally Extinct,NA,NA,Eschrichtius robustus,143,Iceland
8097,Extant,Vagrant,Vagrant,NA,NA,Eschrichtius robustus,210,Japan
8097,Extant,Vagrant,Vagrant,NA,NA,Eschrichtius robustus,21,North Korea
8097,Extant,Vagrant,Vagrant,NA,NA,Eschrichtius robustus,20,South Korea
8097,Extant,Native,Native,NA,NA,Eschrichtius robustus,135,Mexico
8097,Extant,Native,Native,NA,NA,Eschrichtius robustus,73,Russia
8097,Extant,Native,Native,NA,NA,Eschrichtius robustus,163,United States
8099,Extant,Native,Native,NA,NA,Eschrichtius robustus,209,China
8099,Extant,Native,Native,NA,NA,Eschrichtius robustus,210,Japan
8099,Extant,Native,Native,NA,NA,Eschrichtius robustus,21,North Korea
8099,Extant,Native,Native,NA,NA,Eschrichtius robustus,20,South Korea
8099,Extant,Native,Native,NA,NA,Eschrichtius robustus,73,Russia
133704,Extant,Native,Native,NA,NA,Eubalaena australis,224,Chile
133704,Extant,Native,Native,NA,NA,Eubalaena australis,138,Peru
8153,Extant,Native,Native,NA,NA,Eubalaena australis,213,Antarctica
8153,Extant,Native,Native,NA,NA,Eubalaena australis,172,Argentina
8153,Extant,Native,Native,NA,NA,Eubalaena australis,16,Australia
8153,Extant,Native,Native,NA,NA,Eubalaena australis,171,Brazil
8153,Extant,Native,Native,NA,NA,Eubalaena australis,105,Bouvet Island
8153,Extant,Native,Native,NA,NA,Eubalaena australis,224,Chile
8153,Extant,Native,Native,NA,NA,Eubalaena australis,95,Falkland Islands
8153,Extant,Native,Native,NA,NA,Eubalaena australis,198,Gabon
8153,Extant,Native,Native,NA,NA,Eubalaena australis,89,South Georgia and the South Sandwich Islands
8153,Extant,Native,Native,NA,NA,Eubalaena australis,42,Madagascar
8153,Extant,Native,Native,NA,NA,Eubalaena australis,37,Mauritius
8153,Extant,Native,Native,NA,NA,Eubalaena australis,41,Mozambique
8153,Extant,Native,Native,NA,NA,Eubalaena australis,101,Namibia
8153,Extant,Native,Native,NA,NA,Eubalaena australis,162,New Zealand
8153,Extant,Native,Native,NA,NA,Eubalaena australis,138,Peru
8153,Extant,Native,Native,NA,NA,Eubalaena australis,32,Reunion
8153,Extant,Native,Native,NA,NA,Eubalaena australis,85,Ascension
8153,Extant,Native,Native,NA,NA,Eubalaena australis,86,Saint Helena
8153,Extant,Native,Native,NA,NA,Eubalaena australis,88,Tristan da Cunha
8153,Extant,Native,Native,NA,NA,Eubalaena australis,92,Amsterdam Island and Saint Paul Island
8153,Extant,Native,Native,NA,NA,Eubalaena australis,91,Crozet Islands
8153,Extant,Native,Native,NA,NA,Eubalaena australis,93,Kerguelen Islands
8153,Extant,Native,Native,NA,NA,Eubalaena australis,173,Uruguay
8153,Extant,Native,Native,NA,NA,Eubalaena australis,102,South Africa
41712,Extant,Native,Native,NA,NA,Eubalaena glacialis,108,Bermuda
41712,Extant,Native,Native,NA,NA,Eubalaena glacialis,218,Canada
41712,Extant,Native,Native,NA,NA,Eubalaena glacialis,182,Spain
41712,Extant,Native,Native,NA,NA,Eubalaena glacialis,180,United Kingdom
41712,Extant,Native,Native,NA,NA,Eubalaena glacialis,145,Greenland
41712,Extant,Native,Native,NA,NA,Eubalaena glacialis,181,Ireland
41712,Extant,Native,Native,NA,NA,Eubalaena glacialis,143,Iceland
41712,Extant,Native,Native,NA,NA,Eubalaena glacialis,223,Norway
41712,Extant,Native,Native,NA,NA,Eubalaena glacialis,219,Saint Pierre and Miquelon
41712,Extant,Native,Native,NA,NA,Eubalaena glacialis,183,Portugal
41712,Extant,Native,Native,NA,NA,Eubalaena glacialis,163,United States
133706,Extant,Native,Native,NA,NA,Eubalaena japonica,218,Canada
133706,Extant,Native,Native,NA,NA,Eubalaena japonica,135,Mexico
133706,Extant,Native,Native,NA,NA,Eubalaena japonica,163,United States
41711,Extant,Vagrant,Vagrant,NA,NA,Eubalaena japonica,218,Canada
41711,Extant,Vagrant,Vagrant,NA,NA,Eubalaena japonica,209,China
41711,Extant,Native,Native,NA,NA,Eubalaena japonica,210,Japan
41711,Extant,Vagrant,Vagrant,NA,NA,Eubalaena japonica,21,North Korea
41711,Extant,Vagrant,Vagrant,NA,NA,Eubalaena japonica,20,South Korea
41711,Extant,Vagrant,Vagrant,NA,NA,Eubalaena japonica,135,Mexico
41711,Extant,Native,Native,NA,NA,Eubalaena japonica,73,Russia
41711,Extant,Vagrant,Vagrant,NA,NA,Eubalaena japonica,14,Taiwan
41711,Extant,Native,Native,NA,NA,Eubalaena japonica,163,United States
8551,Extant,Native,Native,NA,NA,Feresa attenuata,120,Antigua and Barbuda
8551,Extant,Native,Native,NA,NA,Feresa attenuata,118,Anguilla
8551,Extant,Native,Native,NA,NA,Feresa attenuata,16,Australia
8551,Extant,Native,Native,NA,NA,Feresa attenuata,250,Aruba
8551,Extant,Native,Native,NA,NA,Feresa attenuata,124,Barbados
8551,Extant,Native,Native,NA,NA,Feresa attenuata,204,Bangladesh
8551,Extant,Native,Native,NA,NA,Feresa attenuata,99,Benin
8551,Extant,Native,Native,NA,NA,Feresa attenuata,247,Brunei
8551,Extant,Native,Native,NA,NA,Feresa attenuata,245,Bonaire
8551,Extant,Native,Native,NA,NA,Feresa attenuata,248,Saba
8551,Extant,Native,Native,NA,NA,Feresa attenuata,249,Sint Eustatius
8551,Extant,Native,Native,NA,NA,Feresa attenuata,171,Brazil
8551,Extant,Native,Native,NA,NA,Feresa attenuata,110,Bahamas
8551,Extant,Native,Native,NA,NA,Feresa attenuata,164,Belize
8551,Extant,Native,Native,NA,NA,Feresa attenuata,1,Cocos Islands
8551,Extant,Native,Native,NA,NA,Feresa attenuata,199,Democratic Republic of the Congo
8551,Extant,Native,Native,NA,NA,Feresa attenuata,100,Republique du Congo
8551,Extant,Native,Native,NA,NA,Feresa attenuata,195,Ivory Coast
8551,Extant,Native,Native,NA,NA,Feresa attenuata,153,Cook Islands
8551,Extant,Native,Native,NA,NA,Feresa attenuata,197,Cameroon
8551,Extant,Native,Native,NA,NA,Feresa attenuata,209,China
8551,Extant,Native,Native,NA,NA,Feresa attenuata,132,Colombia
8551,Extant,Native,Native,NA,NA,Feresa attenuata,130,Costa Rica
8551,Extant,Native,Native,NA,NA,Feresa attenuata,112,Cuba
8551,Extant,Native,Native,NA,NA,Feresa attenuata,244,Curacao
8551,Extant,Native,Native,NA,NA,Feresa attenuata,46,Djibouti
8551,Extant,Native,Native,NA,NA,Feresa attenuata,123,Dominica
8551,Extant,Native,Native,NA,NA,Feresa attenuata,115,Dominican Republic
8551,Extant,Native,Native,NA,NA,Feresa attenuata,84,Algeria
8551,Extant,Native,Native,NA,NA,Feresa attenuata,137,Ecuador
8551,Extant,Native,Native,NA,NA,Feresa attenuata,63,Western Sahara
8551,Extant,Native,Native,NA,NA,Feresa attenuata,182,Spain
8551,Extant,Native,Native,NA,NA,Feresa attenuata,18,Fiji
8551,Extant,Native,Native,NA,NA,Feresa attenuata,9,Micronesia
8551,Extant,Native,Native,NA,NA,Feresa attenuata,179,France
8551,Extant,Native,Native,NA,NA,Feresa attenuata,198,Gabon
8551,Extant,Native,Native,NA,NA,Feresa attenuata,125,Grenada
8551,Extant,Native,Native,NA,NA,Feresa attenuata,169,French Guiana
8551,Extant,Native,Native,NA,NA,Feresa attenuata,106,Ghana
8551,Extant,Native,Native,NA,NA,Feresa attenuata,65,Gambia
8551,Extant,Native,Native,NA,NA,Feresa attenuata,194,Guinea
8551,Extant,Native,Native,NA,NA,Feresa attenuata,104,Equatorial Guinea
8551,Extant,Native,Native,NA,NA,Feresa attenuata,136,Guatemala
8551,Extant,Native,Native,NA,NA,Feresa attenuata,13,Northern Mariana Islands and Guam
8551,Extant,Native,Native,NA,NA,Feresa attenuata,193,Guinea Bissau
8551,Extant,Native,Native,NA,NA,Feresa attenuata,167,Guyana
8551,Extant,Native,Native,NA,NA,Feresa attenuata,133,Honduras
8551,Extant,Native,Native,NA,NA,Feresa attenuata,114,Haiti
8551,Extant,Native,Native,NA,NA,Feresa attenuata,216,Indonesia
8551,Extant,Native,Native,NA,NA,Feresa attenuata,203,India
8551,Extant,Native,Native,NA,NA,Feresa attenuata,191,Iran
8551,Extant,Native,Native,NA,NA,Feresa attenuata,184,Italy
8551,Extant,Native,Native,NA,NA,Feresa attenuata,166,Jamaica
8551,Extant,Native,Native,NA,NA,Feresa attenuata,210,Japan
8551,Extant,Native,Native,NA,NA,Feresa attenuata,43,Kenya
8551,Extant,Native,Native,NA,NA,Feresa attenuata,24,Cambodia
8551,Extant,Native,Native,NA,NA,Feresa attenuata,212,Kiribati
8551,Extant,Native,Native,NA,NA,Feresa attenuata,28,Comoro Islands
8551,Extant,Native,Native,NA,NA,Feresa attenuata,119,Saint Kitts and Nevis
8551,Extant,Native,Native,NA,NA,Feresa attenuata,20,South Korea
8551,Extant,Native,Native,NA,NA,Feresa attenuata,113,Cayman Islands
8551,Extant,Native,Native,NA,NA,Feresa attenuata,40,Sri Lanka
8551,Extant,Native,Native,NA,NA,Feresa attenuata,97,Liberia
8551,Extant,Native,Native,NA,NA,Feresa attenuata,62,Morocco
8551,Extant,Native,Native,NA,NA,Feresa attenuata,221,Northern Saint-Martin
8551,Extant,Native,Native,NA,NA,Feresa attenuata,42,Madagascar
8551,Extant,Native,Native,NA,NA,Feresa attenuata,11,Marshall Islands
8551,Extant,Native,Native,NA,NA,Feresa attenuata,205,Myanmar
8551,Extant,Native,Native,NA,NA,Feresa attenuata,13,Northern Mariana Islands and Guam
8551,Extant,Native,Native,NA,NA,Feresa attenuata,64,Mauritania
8551,Extant,Native,Native,NA,NA,Feresa attenuata,39,Maldives
8551,Extant,Native,Native,NA,NA,Feresa attenuata,135,Mexico
8551,Extant,Native,Native,NA,NA,Feresa attenuata,206,Malaysia
8551,Extant,Native,Native,NA,NA,Feresa attenuata,41,Mozambique
8551,Extant,Native,Native,NA,NA,Feresa attenuata,5,New Caledonia
8551,Extant,Native,Native,NA,NA,Feresa attenuata,196,Nigeria
8551,Extant,Native,Native,NA,NA,Feresa attenuata,131,Nicaragua
8551,Extant,Native,Native,NA,NA,Feresa attenuata,10,Nauru
8551,Extant,Native,Native,NA,NA,Feresa attenuata,154,Niue
8551,Extant,Native,Native,NA,NA,Feresa attenuata,48,Oman
8551,Extant,Native,Native,NA,NA,Feresa attenuata,129,Panama
8551,Extant,Native,Native,NA,NA,Feresa attenuata,138,Peru
8551,Extant,Native,Native,NA,NA,Feresa attenuata,147,French Polynesia
8551,Extant,Native,Native,NA,NA,Feresa attenuata,17,Papua New Guinea
8551,Extant,Native,Native,NA,NA,Feresa attenuata,15,Philippines
8551,Extant,Native,Native,NA,NA,Feresa attenuata,53,Pakistan
8551,Extant,Native,Native,NA,NA,Feresa attenuata,146,Pitcairn
8551,Extant,Native,Native,NA,NA,Feresa attenuata,116,Puerto Rico and Virgin Islands of the United States
8551,Extant,Native,Native,NA,NA,Feresa attenuata,183,Portugal
8551,Extant,Native,Native,NA,NA,Feresa attenuata,8,Palau
8551,Extant,Native,Native,NA,NA,Feresa attenuata,7,Solomon Islands
8551,Extant,Native,Native,NA,NA,Feresa attenuata,208,Singapore
8551,Extant,Native,Native,NA,NA,Feresa attenuata,96,Sierra Leone
8551,Extant,Native,Native,NA,NA,Feresa attenuata,66,Senegal
8551,Extant,Native,Native,NA,NA,Feresa attenuata,44,Somalia
8551,Extant,Native,Native,NA,NA,Feresa attenuata,168,Suriname
8551,Extant,Native,Native,NA,NA,Feresa attenuata,134,El Salvador
8551,Extant,Native,Native,NA,NA,Feresa attenuata,220,Sint Maarten
8551,Extant,Native,Native,NA,NA,Feresa attenuata,98,Togo
8551,Extant,Native,Native,NA,NA,Feresa attenuata,25,Thailand
8551,Extant,Native,Native,NA,NA,Feresa attenuata,156,Tokelau
8551,Extant,Native,Native,NA,NA,Feresa attenuata,231,East Timor
8551,Extant,Native,Native,NA,NA,Feresa attenuata,155,Tonga
8551,Extant,Native,Native,NA,NA,Feresa attenuata,126,Trinidad and Tobago
8551,Extant,Native,Native,NA,NA,Feresa attenuata,14,Taiwan
8551,Extant,Native,Native,NA,NA,Feresa attenuata,202,Tanzania
8551,Extant,Native,Native,NA,NA,Feresa attenuata,163,United States
8551,Extant,Native,Native,NA,NA,Feresa attenuata,127,Saint Vincent and the Grenadines
8551,Extant,Native,Native,NA,NA,Feresa attenuata,139,Venezuela
8551,Extant,Native,Native,NA,NA,Feresa attenuata,117,British Virgin Islands
8551,Extant,Native,Native,NA,NA,Feresa attenuata,116,Puerto Rico and Virgin Islands of the United States
8551,Extant,Native,Native,NA,NA,Feresa attenuata,207,Vietnam
8551,Extant,Native,Native,NA,NA,Feresa attenuata,161,Wallis and Futuna
8551,Extant,Native,Native,NA,NA,Feresa attenuata,152,Samoa
8551,Extant,Native,Native,NA,NA,Feresa attenuata,47,Yemen
8551,Extant,Native,Native,NA,NA,Feresa attenuata,29,Mayotte
8551,Extant,Native,Native,NA,NA,Feresa attenuata,102,South Africa
39378,Extant,Native,Native,NA,NA,Galeocerdo cuvier,120,Antigua and Barbuda
39378,Extant,Native,Native,NA,NA,Galeocerdo cuvier,118,Anguilla
39378,Extant,Native,Native,NA,NA,Galeocerdo cuvier,200,Angola
39378,Extant,Native,Native,NA,NA,Galeocerdo cuvier,151,American Samoa
39378,Extant,Native,Native,NA,NA,Galeocerdo cuvier,16,Australia
39378,Extant,Native,Native,NA,NA,Galeocerdo cuvier,250,Aruba
39378,Extant,Native,Native,NA,NA,Galeocerdo cuvier,124,Barbados
39378,Extant,Native,Native,NA,NA,Galeocerdo cuvier,99,Benin
39378,Extant,Native,Native,NA,NA,Galeocerdo cuvier,108,Bermuda
39378,Extant,Native,Native,NA,NA,Galeocerdo cuvier,171,Brazil
39378,Extant,Native,Native,NA,NA,Galeocerdo cuvier,164,Belize
39378,Extant,Native,Native,NA,NA,Galeocerdo cuvier,100,Republique du Congo
39378,Extant,Native,Native,NA,NA,Galeocerdo cuvier,195,Ivory Coast
39378,Extant,Native,Native,NA,NA,Galeocerdo cuvier,153,Cook Islands
39378,Extant,Native,Native,NA,NA,Galeocerdo cuvier,197,Cameroon
39378,Extant,Native,Native,NA,NA,Galeocerdo cuvier,132,Colombia
39378,Extant,Native,Native,NA,NA,Galeocerdo cuvier,130,Costa Rica
39378,Extant,Native,Native,NA,NA,Galeocerdo cuvier,112,Cuba
39378,Extant,Native,Native,NA,NA,Galeocerdo cuvier,46,Djibouti
39378,Extant,Native,Native,NA,NA,Galeocerdo cuvier,123,Dominica
39378,Extant,Native,Native,NA,NA,Galeocerdo cuvier,115,Dominican Republic
39378,Extant,Native,Native,NA,NA,Galeocerdo cuvier,137,Ecuador
39378,Extant,Native,Native,NA,NA,Galeocerdo cuvier,214,Egypt
39378,Extant,Native,Native,NA,NA,Galeocerdo cuvier,63,Western Sahara
39378,Extant,Native,Native,NA,NA,Galeocerdo cuvier,45,Eritrea
39378,Extant,Native,Native,NA,NA,Galeocerdo cuvier,18,Fiji
39378,Extant,Native,Native,NA,NA,Galeocerdo cuvier,9,Micronesia
39378,Extant,Native,Native,NA,NA,Galeocerdo cuvier,198,Gabon
39378,Extant,Native,Native,NA,NA,Galeocerdo cuvier,180,United Kingdom
39378,Extant,Native,Native,NA,NA,Galeocerdo cuvier,125,Grenada
39378,Extant,Native,Native,NA,NA,Galeocerdo cuvier,169,French Guiana
39378,Extant,Native,Native,NA,NA,Galeocerdo cuvier,106,Ghana
39378,Extant,Native,Native,NA,NA,Galeocerdo cuvier,65,Gambia
39378,Extant,Native,Native,NA,NA,Galeocerdo cuvier,194,Guinea
39378,Extant,Native,Native,NA,NA,Galeocerdo cuvier,140,Guadeloupe and Martinique
39378,Extant,Native,Native,NA,NA,Galeocerdo cuvier,104,Equatorial Guinea
39378,Extant,Native,Native,NA,NA,Galeocerdo cuvier,136,Guatemala
39378,Extant,Native,Native,NA,NA,Galeocerdo cuvier,13,Northern Mariana Islands and Guam
39378,Extant,Native,Native,NA,NA,Galeocerdo cuvier,193,Guinea Bissau
