"cntry_key","sector","year","USD"
"BHR","tour",1990,4.85e+08
"BHR","tour",1991,1.628e+09
"BHR","tour",1992,2.007e+09
"BHR","tour",1993,3.027e+09
"BHR","tour",1994,2.744e+09
"BHR","tour",1995,2.321e+09
"BHR","tour",1996,2.076e+09
"BHR","tour",1997,1.962e+09
"BHR","tour",1998,2.317e+09
"BHR","tour",1999,3.137e+09
"BHR","tour",2000,2.872e+09
"BHR","tour",2001,3.215e+09
"BHR","tour",2002,3.035e+09
"BHR","tour",2003,2.908e+09
"BHR","tour",2004,3.572e+09
"BHR","tour",2005,3.356e+09
"BHR","tour",2006,3.513e+09
"BHR","tour",2007,3.506e+09
"BHR","tour",2008,3.621e+09
"BHR","tour",2009,4.183e+09
"BHR","tour",2010,4.525e+09
"BHR","tour",2011,3.2e+09
"BHR","tour",2012,3.144e+09
"BHR","tour",2013,3.267e+09
"BHS","cf",1997,47969432.6
"BHS","cf",2002,33328484.85
"BHS","cf",2007,34674432.13
"BHS","mar",2004,55.34
"BHS","mar",2005,55.34
"BHS","mar",2006,48.18
"BHS","mar",2007,0
"BHS","mar",2008,0
"BHS","mar",2009,37.4
"BHS","mar",2010,0
"BHS","mar",2011,0
"BHS","mmw",1991,239547.0383
"BHS","mmw",1994,359320.5571
"BHS","mmw",1998,431184.6686
"BHS","mmw",2008,578297.0386
"BHS","tour",1988,2.688e+09
"BHS","tour",1989,3.06e+09
"BHS","tour",1990,3.046e+09
"BHS","tour",1991,2.708e+09
"BHS","tour",1992,2.7e+09
"BHS","tour",1993,2.826e+09
"BHS","tour",1994,2.875e+09
"BHS","tour",1995,2.994e+09
"BHS","tour",1996,3.116e+09
"BHS","tour",1997,3.444e+09
"BHS","tour",1998,3.129e+09
"BHS","tour",1999,3.256e+09
"BHS","tour",2000,3.328e+09
"BHS","tour",2001,3.177e+09
"BHS","tour",2002,3.302e+09
"BHS","tour",2003,3.226e+09
"BHS","tour",2004,3.544e+09
"BHS","tour",2005,3.723e+09
"BHS","tour",2006,3.671e+09
"BHS","tour",2007,3.693e+09
"BHS","tour",2008,3.554e+09
"BHS","tour",2009,3.399e+09
"BHS","tour",2010,3.655e+09
"BHS","tour",2011,3.644e+09
"BHS","tour",2012,3.874e+09
"BHS","tour",2013,3.898e+09
"BIH","cf",1997,6902.608696
"BIH","cf",2002,9408
"BIH","cf",2007,12420.89029
"BIH","mar",2002,1238
"BIH","mar",2003,1323
"BIH","mar",2005,1706.2
"BIH","mar",2006,1815.7
"BIH","mar",2007,2017.7
"BIH","mar",2008,2073.6
"BIH","mar",2009,1771
"BIH","mar",2010,1771
"BIH","mar",2011,2039.7
"BIH","tour",1988,1.23e+08
"BIH","tour",1989,1.34e+08
"BIH","tour",1990,1.21e+08
"BIH","tour",1991,1.33e+08
"BIH","tour",1992,1.3e+08
"BIH","tour",1993,1.52e+08
"BIH","tour",1994,1.78e+08
"BIH","tour",1995,1.91e+08
"BIH","tour",1996,3.15e+08
"BIH","tour",1997,2.45e+08
"BIH","tour",1998,9.22e+08
"BIH","tour",1999,9e+08
"BIH","tour",2000,8.82e+08
"BIH","tour",2001,9.57e+08
"BIH","tour",2002,1.185e+09
"BIH","tour",2003,1.227e+09
"BIH","tour",2004,1.498e+09
"BIH","tour",2005,1.642e+09
"BIH","tour",2006,1.757e+09
"BIH","tour",2007,1.909e+09
"BIH","tour",2008,1.884e+09
"BIH","tour",2009,1.751e+09
"BIH","tour",2010,1.647e+09
"BIH","tour",2011,1.63e+09
"BIH","tour",2012,1.654e+09
"BIH","tour",2013,1.667e+09
"BLZ","aqf",1976,0
"BLZ","aqf",1977,6
"BLZ","aqf",1978,0
"BLZ","aqf",1979,39
"BLZ","aqf",1980,65
"BLZ","aqf",1981,0
"BLZ","aqf",1982,9
"BLZ","aqf",1983,7
"BLZ","aqf",1984,8
"BLZ","aqf",1985,18
"BLZ","aqf",1986,20
"BLZ","aqf",1987,7
"BLZ","aqf",1988,17
"BLZ","aqf",1989,42
"BLZ","aqf",1990,16
"BLZ","aqf",1991,28
"BLZ","aqf",1992,30
"BLZ","aqf",1993,27
"BLZ","aqf",1994,36
"BLZ","aqf",1995,32
"BLZ","aqf",1996,36
"BLZ","aqf",1997,47
"BLZ","aqf",1998,0
"BLZ","aqf",1999,0
"BLZ","aqf",2000,43
"BLZ","aqf",2001,20
"BLZ","aqf",2002,23
"BLZ","aqf",2003,44
"BLZ","aqf",2004,90
"BLZ","aqf",2005,95
"BLZ","aqf",2006,51
"BLZ","aqf",2007,116
"BLZ","aqf",2008,125
"BLZ","aqf",2009,119
"BLZ","cf",1997,57819902.6
"BLZ","cf",2002,6866048
"BLZ","cf",2007,13298500.78
"BLZ","mmw",1991,0
"BLZ","mmw",1994,72590.01143
"BLZ","mmw",1998,70267.13143
"BLZ","mmw",2006,28164.92429
"BLZ","tour",1988,9e+07
"BLZ","tour",1989,8e+07
"BLZ","tour",1990,1.02e+08
"BLZ","tour",1991,1.04e+08
"BLZ","tour",1992,1.02e+08
"BLZ","tour",1993,1.25e+08
"BLZ","tour",1994,1.27e+08
"BLZ","tour",1995,1.41e+08
"BLZ","tour",1996,1.68e+08
"BLZ","tour",1997,1.75e+08
"BLZ","tour",1998,1.86e+08
"BLZ","tour",1999,1.96e+08
"BLZ","tour",2000,2.18e+08
"BLZ","tour",2001,2.21e+08
"BLZ","tour",2002,2.26e+08
"BLZ","tour",2003,2.87e+08
"BLZ","tour",2004,3.34e+08
"BLZ","tour",2005,4.09e+08
"BLZ","tour",2006,4.77e+08
"BLZ","tour",2007,5.21e+08
"BLZ","tour",2008,5.15e+08
"BLZ","tour",2009,5.06e+08
"BLZ","tour",2010,5.08e+08
"BLZ","tour",2011,4.84e+08
"BLZ","tour",2012,5.54e+08
"BLZ","tour",2013,5.87e+08
"BMU","aqf",1976,0
"BMU","aqf",1977,0
"BMU","aqf",1978,0
"BMU","aqf",1979,0
"BMU","aqf",1980,0
"BMU","aqf",1981,0
"BMU","aqf",1982,0
"BMU","aqf",1983,0
"BMU","aqf",1984,0
"BMU","aqf",1985,0
"BMU","aqf",1986,0
"BMU","aqf",1987,0
"BMU","aqf",1988,0
"BMU","aqf",1989,0
"BMU","aqf",1990,0
"BMU","aqf",1991,0
"BMU","aqf",1992,0
"BMU","aqf",1993,0
"BMU","aqf",1994,0
"BMU","aqf",1995,0
"BMU","aqf",1996,0
"BMU","aqf",1997,0
"BMU","aqf",1998,0
"BMU","aqf",1999,0
"BMU","aqf",2000,0
"BMU","aqf",2001,0
"BMU","aqf",2002,0
"BMU","aqf",2003,0
"BMU","aqf",2004,0
"BMU","aqf",2005,0
"BMU","aqf",2006,0
"BMU","aqf",2007,1
"BMU","aqf",2008,0
"BMU","aqf",2009,0
"BMU","cf",1997,327376.8115
"BMU","cf",2007,807907.4659
"BMU","mmw",1991,0
"BMU","mmw",1994,4403.793333
"BMU","mmw",1998,3387.533333
"BMU","mmw",2008,5403.116667
"BMU","tour",1988,1.299e+09
"BMU","tour",1989,1.367e+09
"BMU","tour",1990,1.354e+09
"BMU","tour",1991,1.244e+09
"BMU","tour",1992,1.166e+09
"BMU","tour",1993,1.2e+09
"BMU","tour",1994,1.302e+09
"BMU","tour",1995,1.164e+09
"BMU","tour",1996,1.067e+09
"BMU","tour",1997,1.043e+09
"BMU","tour",1998,1.053e+09
"BMU","tour",1999,9.8e+08
"BMU","tour",2000,8.63e+08
"BMU","tour",2001,7.45e+08
"BMU","tour",2002,8.24e+08
"BMU","tour",2003,6.24e+08
"BMU","tour",2004,8.57e+08
"BMU","tour",2005,8.21e+08
"BMU","tour",2006,9.07e+08
"BMU","tour",2007,1.05e+09
"BMU","tour",2008,8.79e+08
"BMU","tour",2009,8.19e+08
"BMU","tour",2010,9.28e+08
"BMU","tour",2011,9.41e+08
"BMU","tour",2012,9.02e+08
"BMU","tour",2013,8.58e+08
"Bonaire","mar",2010,0
"Bonaire","mar",2011,3.85
"Bonaire","tour",1988,8.65e+08
"Bonaire","tour",1989,9.45e+08
"Bonaire","tour",1990,1.106e+09
"Bonaire","tour",1991,1.103e+09
"Bonaire","tour",1992,1.213e+09
"Bonaire","tour",1993,1.362e+09
"Bonaire","tour",1994,1.383e+09
"Bonaire","tour",1995,1.442e+09
"Bonaire","tour",1996,1.196e+09
"Bonaire","tour",1997,1.589e+09
"Bonaire","tour",1998,1.55e+09
"Bonaire","tour",1999,1.299e+09
"Bonaire","tour",2000,1.143e+09
"Bonaire","tour",2001,1.131e+09
"Bonaire","tour",2002,1.355e+09
"Bonaire","tour",2003,1.546e+09
"Bonaire","tour",2004,1.614e+09
"Bonaire","tour",2005,1.654e+09
"Bonaire","tour",2006,1.606e+09
"Bonaire","tour",2007,1.566e+09
"Bonaire","tour",2008,1.657e+09
"Bonaire","tour",2009,1.583e+09
"Bonaire","tour",2010,1.498e+09
"Bonaire","tour",2011,1.731e+09
"Bonaire","tour",2012,1.978e+09
"Bonaire","tour",2013,2.053e+09
"BRA","aqf",1976,625
"BRA","aqf",1977,665
"BRA","aqf",1978,884
"BRA","aqf",1979,1035
"BRA","aqf",1980,843
"BRA","aqf",1981,743
"BRA","aqf",1982,622
"BRA","aqf",1983,515
"BRA","aqf",1984,711
"BRA","aqf",1985,833
"BRA","aqf",1986,859
"BRA","aqf",1987,1023
"BRA","aqf",1988,1078
"BRA","aqf",1989,1110
"BRA","aqf",1990,1393
"BRA","aqf",1991,1848
"BRA","aqf",1992,2396
"BRA","aqf",1993,3277
"BRA","aqf",1994,3833
"BRA","aqf",1995,4252
"BRA","aqf",1996,4249
"BRA","aqf",1997,3921
"BRA","aqf",1998,3345
"BRA","aqf",1999,3371
"BRA","aqf",2000,3235
"BRA","aqf",2001,3226
"BRA","aqf",2002,3250
"BRA","aqf",2003,2379
"BRA","aqf",2004,2664
"BRA","aqf",2005,4350
"BRA","aqf",2006,4136
"BRA","aqf",2007,5052
"BRA","aqf",2008,5629
"BRA","aqf",2009,7107
"BRA","cf",1997,452305800.4
"BRA","cf",2002,389658170.9
"BRA","cf",2007,464332320.5
"BRA","mmw",1991,0
"BRA","mmw",1994,1143292.683
"BRA","mmw",1998,1478310.104
"BRA","mmw",2006,4116747.126
"BRA","tour",1988,1.37129e+11
"BRA","tour",1989,1.88803e+11
"BRA","tour",1990,1.30756e+11
"BRA","tour",1991,1.32997e+11
"BRA","tour",1992,1.34098e+11
"BRA","tour",1993,1.19175e+11
"BRA","tour",1994,1.39577e+11
"BRA","tour",1995,1.31516e+11
"BRA","tour",1996,1.28182e+11
"BRA","tour",1997,1.30662e+11
"BRA","tour",1998,1.29851e+11
"BRA","tour",1999,1.38765e+11
"BRA","tour",2000,1.40947e+11
"BRA","tour",2001,1.48219e+11
"BRA","tour",2002,1.68197e+11
"BRA","tour",2003,1.75716e+11
"BRA","tour",2004,1.8064e+11
"BRA","tour",2005,1.75637e+11
"BRA","tour",2006,1.80472e+11
"BRA","tour",2007,1.72402e+11
"BRA","tour",2008,1.73899e+11
"BRA","tour",2009,1.80019e+11
"BRA","tour",2010,1.82875e+11
"BRA","tour",2011,1.89198e+11
"BRA","tour",2012,1.9891e+11
"BRA","tour",2013,2.0563e+11
"BRB","aqf",1976,7
"BRB","aqf",1977,0
"BRB","aqf",1978,0
"BRB","aqf",1979,0
"BRB","aqf",1980,0
"BRB","aqf",1981,0
"BRB","aqf",1982,0
"BRB","aqf",1983,0
"BRB","aqf",1984,0
"BRB","aqf",1985,0
"BRB","aqf",1986,0
"BRB","aqf",1987,0
"BRB","aqf",1988,0
"BRB","aqf",1989,0
"BRB","aqf",1990,0
"BRB","aqf",1991,0
"BRB","aqf",1992,1
"BRB","aqf",1993,0
"BRB","aqf",1994,0
"BRB","aqf",1995,0
"BRB","aqf",1996,0
"BRB","aqf",1997,0
"BRB","aqf",1998,1
"BRB","aqf",1999,2
"BRB","aqf",2000,89
"BRB","aqf",2001,26
"BRB","aqf",2002,22
"BRB","aqf",2003,24
"BRB","aqf",2004,20
"BRB","aqf",2005,9
"BRB","aqf",2006,0
"BRB","aqf",2007,0
"BRB","aqf",2008,0
"BRB","aqf",2009,5
"BRB","cf",1997,6124027.103
"BRB","cf",2002,7056570.182
"BRB","cf",2007,5048113.621
"BRB","tour",1988,1.305e+09
"BRB","tour",1989,1.402e+09
"BRB","tour",1990,1.302e+09
"BRB","tour",1991,1.171e+09
"BRB","tour",1992,1.738e+09
"BRB","tour",1993,1.291e+09
"BRB","tour",1994,1.432e+09
"BRB","tour",1995,1.369e+09
"BRB","tour",1996,1.56e+09
"BRB","tour",1997,1.602e+09
"BRB","tour",1998,1.568e+09
"BRB","tour",1999,1.438e+09
"BRB","tour",2000,1.471e+09
"BRB","tour",2001,1.409e+09
"BRB","tour",2002,1.396e+09
"BRB","tour",2003,1.558e+09
"BRB","tour",2004,1.506e+09
"BRB","tour",2005,1.828e+09
"BRB","tour",2006,2.045e+09
"BRB","tour",2007,1.984e+09
"BRB","tour",2008,2.122e+09
"BRB","tour",2009,1.895e+09
"BRB","tour",2010,1.823e+09
"BRB","tour",2011,1.863e+09
"BRB","tour",2012,1.761e+09
"BRB","tour",2013,1.698e+09
"Brunei","aqf",1976,0
"Brunei","aqf",1977,0
"Brunei","aqf",1978,0
"Brunei","aqf",1979,0
"Brunei","aqf",1980,0
"Brunei","aqf",1981,0
"Brunei","aqf",1982,0
"Brunei","aqf",1983,0
"Brunei","aqf",1984,0
"Brunei","aqf",1985,0
"Brunei","aqf",1986,0
"Brunei","aqf",1987,0
"Brunei","aqf",1988,0
"Brunei","aqf",1989,0
"Brunei","aqf",1990,0
"Brunei","aqf",1991,0
"Brunei","aqf",1992,0
"Brunei","aqf",1993,0
"Brunei","aqf",1994,0
"Brunei","aqf",1995,4
"Brunei","aqf",1996,14
"Brunei","aqf",1997,0
"Brunei","aqf",1998,0
"Brunei","aqf",1999,3
"Brunei","aqf",2000,0
"Brunei","aqf",2001,19
"Brunei","aqf",2002,8
"Brunei","aqf",2003,35
"Brunei","aqf",2004,0
"Brunei","aqf",2005,0
"Brunei","aqf",2006,88
"Brunei","aqf",2007,0
"Brunei","aqf",2008,0
"Brunei","aqf",2009,0
"Brunei","mar",2005,2098.38
"Brunei","mar",2006,2504.41
"Brunei","mar",2007,3137.14
"Brunei","mar",2008,2620.7
"Brunei","mar",2009,2322.99
"Brunei","mar",2010,2661.72
"Brunei","mar",2011,2960.79
"Brunei","tour",1988,7.78e+08
"Brunei","tour",1989,6.4e+08
"Brunei","tour",1990,6.06e+08
"Brunei","tour",1991,5.84e+08
"Brunei","tour",1992,5.46e+08
"Brunei","tour",1993,7.95e+08
"Brunei","tour",1994,9.74e+08
"Brunei","tour",1995,1.037e+09
"Brunei","tour",1996,8.1e+08
"Brunei","tour",1997,7.19e+08
"Brunei","tour",1998,6.63e+08
"Brunei","tour",1999,7.14e+08
"Brunei","tour",2000,8.52e+08
"Brunei","tour",2001,1.157e+09
"Brunei","tour",2002,1.036e+09
"Brunei","tour",2003,1.04e+09
"Brunei","tour",2004,1.196e+09
"Brunei","tour",2005,1.125e+09
"Brunei","tour",2006,1.02e+09
"Brunei","tour",2007,1.066e+09
"Brunei","tour",2008,9.92e+08
"Brunei","tour",2009,1.104e+09
"Brunei","tour",2010,1.204e+09
"Brunei","tour",2011,1.111e+09
"Brunei","tour",2012,1.123e+09
"Brunei","tour",2013,1.128e+09
"CAN","aqf",1976,0
"CAN","aqf",1977,0
"CAN","aqf",1978,0
"CAN","aqf",1979,0
"CAN","aqf",1980,0
"CAN","aqf",1981,0
"CAN","aqf",1982,0
"CAN","aqf",1983,0
"CAN","aqf",1984,0
"CAN","aqf",1985,0
"CAN","aqf",1986,0
"CAN","aqf",1987,0
"CAN","aqf",1988,7
"CAN","aqf",1989,0
"CAN","aqf",1990,9
"CAN","aqf",1991,36
"CAN","aqf",1992,9
"CAN","aqf",1993,23
"CAN","aqf",1994,4
"CAN","aqf",1995,28
"CAN","aqf",1996,9
"CAN","aqf",1997,11
"CAN","aqf",1998,24
"CAN","aqf",1999,26
"CAN","aqf",2000,24
"CAN","aqf",2001,10
"CAN","aqf",2002,13
"CAN","aqf",2003,4
"CAN","aqf",2004,49
"CAN","aqf",2005,87
"CAN","aqf",2006,72
"CAN","aqf",2007,301
"CAN","aqf",2008,36
"CAN","aqf",2009,15
"CAN","cf",1997,692510618.5
"CAN","cf",2002,741886926.4
"CAN","cf",2007,758574247.7
"CAN","mmw",1991,2278377.111
"CAN","mmw",1994,5021810.507
"CAN","mmw",1998,15284161.98
"CAN","mmw",2008,11754690.43
"CAN","tour",1988,4.9798e+10
"CAN","tour",1989,4.9654e+10
"CAN","tour",1990,5.0334e+10
"CAN","tour",1991,4.8853e+10
"CAN","tour",1992,4.826e+10
"CAN","tour",1993,5.0292e+10
"CAN","tour",1994,5.5798e+10
"CAN","tour",1995,5.8145e+10
"CAN","tour",1996,6.1849e+10
"CAN","tour",1997,6.3934e+10
"CAN","tour",1998,7.2242e+10
"CAN","tour",1999,7.5539e+10
"CAN","tour",2000,9.1697e+10
"CAN","tour",2001,9.4913e+10
"CAN","tour",2002,9.7005e+10
"CAN","tour",2003,9.3655e+10
"CAN","tour",2004,1.02179e+11
"CAN","tour",2005,9.4782e+10
"CAN","tour",2006,9.2218e+10
"CAN","tour",2007,8.7403e+10
"CAN","tour",2008,8.254e+10
"CAN","tour",2009,7.8551e+10
"CAN","tour",2010,7.8363e+10
"CAN","tour",2011,7.7875e+10
"CAN","tour",2012,7.9738e+10
"CAN","tour",2013,8.1846e+10
"CAN","wte",2001,208204.5835
"CAN","wte",2002,180236.2036
"CAN","wte",2003,215643.9675
"CAN","wte",2004,190879.957
"CAN","wte",2005,215628.69
"CAN","wte",2006,162692.5319
"Canary Islands","mmw",1991,1017276.423
"Canary Islands","mmw",1994,6357977.643
"Canary Islands","mmw",1998,15801575.2
"Canary Islands","mmw",2008,14361661.59
"CHL","aqf",1976,0
"CHL","aqf",1977,0
"CHL","aqf",1978,0
"CHL","aqf",1979,0
"CHL","aqf",1980,0
"CHL","aqf",1981,0
"CHL","aqf",1982,0
"CHL","aqf",1983,0
"CHL","aqf",1984,0
"CHL","aqf",1985,0
"CHL","aqf",1986,0
"CHL","aqf",1987,0
"CHL","aqf",1988,0
"CHL","aqf",1989,0
"CHL","aqf",1990,0
"CHL","aqf",1991,0
"CHL","aqf",1992,0
"CHL","aqf",1993,19
"CHL","aqf",1994,0
"CHL","aqf",1995,0
"CHL","aqf",1996,0
"CHL","aqf",1997,5
"CHL","aqf",1998,30
"CHL","aqf",1999,2
"CHL","aqf",2000,2
"CHL","aqf",2001,2
"CHL","aqf",2002,2
"CHL","aqf",2003,0
"CHL","aqf",2004,1
"CHL","aqf",2005,2
"CHL","aqf",2006,2
"CHL","aqf",2007,0
"CHL","aqf",2008,0
"CHL","aqf",2009,0
"CHL","cf",1997,7493474228
"CHL","cf",2002,4352333942
"CHL","cf",2007,6072339769
"CHL","mmw",1991,0
"CHL","mmw",1994,7694.541429
"CHL","mmw",1998,98577.23571
"CHL","mmw",2006,356246.5157
"CHL","tour",1988,3.371e+09
"CHL","tour",1989,3.943e+09
"CHL","tour",1990,4.826e+09
"CHL","tour",1991,5.926e+09
"CHL","tour",1992,6.77e+09
"CHL","tour",1993,8.325e+09
"CHL","tour",1994,8.68e+09
"CHL","tour",1995,9.707e+09
"CHL","tour",1996,1.1038e+10
"CHL","tour",1997,1.3441e+10
"CHL","tour",1998,1.3955e+10
"CHL","tour",1999,1.3343e+10
"CHL","tour",2000,1.2652e+10
"CHL","tour",2001,1.4137e+10
"CHL","tour",2002,1.448e+10
"CHL","tour",2003,1.3815e+10
"CHL","tour",2004,1.5073e+10
"CHL","tour",2005,1.6117e+10
"CHL","tour",2006,1.547e+10
"CHL","tour",2007,1.7476e+10
"CHL","tour",2008,1.8481e+10
"CHL","tour",2009,2.0256e+10
"CHL","tour",2010,1.9433e+10
"CHL","tour",2011,2.164e+10
"CHL","tour",2012,2.2322e+10
"CHL","tour",2013,2.4294e+10
"CHN","aqf",1976,5001
"CHN","aqf",1977,5028
"CHN","aqf",1978,5143
"CHN","aqf",1979,5530
"CHN","aqf",1980,5760
"CHN","aqf",1981,5503
"CHN","aqf",1982,4663
"CHN","aqf",1983,4875
"CHN","aqf",1984,6102
"CHN","aqf",1985,6405
"CHN","aqf",1986,8368
"CHN","aqf",1987,10560
"CHN","aqf",1988,12987
"CHN","aqf",1989,13560
"CHN","aqf",1990,14139
"CHN","aqf",1991,13725
"CHN","aqf",1992,17594
"CHN","aqf",1993,17491
"CHN","aqf",1994,18195
"CHN","aqf",1995,19362
"CHN","aqf",1996,17889
"CHN","aqf",1997,16104
"CHN","aqf",1998,12840
"CHN","aqf",1999,11027
"CHN","aqf",2000,16929
"CHN","aqf",2001,7232
"CHN","aqf",2002,6951
"CHN","aqf",2003,7896
"CHN","aqf",2004,7965
"CHN","aqf",2005,7988
"CHN","aqf",2006,5700
"CHN","aqf",2007,6696
"CHN","aqf",2008,5908
"CHN","aqf",2009,6846
"CHN","cf",1997,13105670896.5
"CHN","cf",2002,7082650388.4
"CHN","cf",2007,6546845223.1
"CHN","mar",1996,37023.76
"CHN","mar",2007,13714179.51
"CHN","mar",2008,15871542.8
"CHN","mar",2009,16858813.07
"CHN","mar",2010,18281390.02
"CHN","mmw",1991,0
"CHN","mmw",1994,15116.87
"CHN","mmw",1998,96417.6825
"CHN","mmw",2004,318851.6263
"CHN","mmw",2008,2114963.7063
"CHN","tour",1988,1.04555e+11
"CHN","tour",1989,1.09105e+11
"CHN","tour",1990,1.23054e+11
"CHN","tour",1991,1.37519e+11
"CHN","tour",1992,1.43285e+11
"CHN","tour",1993,1.61285e+11
"CHN","tour",1994,1.81131e+11
"CHN","tour",1995,2.07522e+11
"CHN","tour",1996,2.47806e+11
"CHN","tour",1997,2.74832e+11
"CHN","tour",1998,2.92781e+11
"CHN","tour",1999,3.25514e+11
"CHN","tour",2000,3.45254e+11
"CHN","tour",2001,3.43929e+11
"CHN","tour",2002,3.67289e+11
"CHN","tour",2003,3.88323e+11
"CHN","tour",2004,4.44139e+11
"CHN","tour",2005,5.05564e+11
"CHN","tour",2006,5.81104e+11
"CHN","tour",2007,6.44385e+11
"CHN","tour",2008,6.52737e+11
"CHN","tour",2009,6.89573e+11
"CHN","tour",2010,6.89792e+11
"CHN","tour",2011,7.42302e+11
"CHN","tour",2012,8.02321e+11
"CHN","tour",2013,8.50133e+11
"CIV","aqf",1976,0
"CIV","aqf",1977,0
"CIV","aqf",1978,0
"CIV","aqf",1979,0
"CIV","aqf",1980,0
"CIV","aqf",1981,0
"CIV","aqf",1982,0
"CIV","aqf",1983,0
"CIV","aqf",1984,0
"CIV","aqf",1985,0
"CIV","aqf",1986,0
"CIV","aqf",1987,0
"CIV","aqf",1988,0
"CIV","aqf",1989,0
"CIV","aqf",1990,0
"CIV","aqf",1991,0
"CIV","aqf",1992,0
"CIV","aqf",1993,0
"CIV","aqf",1994,0
"CIV","aqf",1995,0
"CIV","aqf",1996,3
"CIV","aqf",1997,57
"CIV","aqf",1998,83
"CIV","aqf",1999,0
"CIV","aqf",2000,0
"CIV","aqf",2001,0
"CIV","aqf",2002,0
"CIV","aqf",2003,0
"CIV","aqf",2004,0
"CIV","aqf",2005,0
"CIV","aqf",2006,1
"CIV","aqf",2007,2
"CIV","aqf",2008,0
"CIV","aqf",2009,1
"CIV","cf",1997,130773827.5
"CIV","cf",2002,68843055.84
"CIV","cf",2007,111276607.2
"CIV","mar",1990,94.44
"CIV","mar",1991,551.49
"CIV","mar",1992,817.99
"CIV","mar",1993,1128.87
"CIV","tour",1988,3.03e+08
"CIV","tour",1989,4.47e+08
"CIV","tour",1990,4.49e+08
"CIV","tour",1991,4.07e+08
"CIV","tour",1992,4.62e+08
"CIV","tour",1993,5.91e+08
"CIV","tour",1994,8.62e+08
"CIV","tour",1995,6.38e+08
"CIV","tour",1996,8.34e+08
"CIV","tour",1997,1.025e+09
"CIV","tour",1998,1.053e+09
"CIV","tour",1999,1.077e+09
"CIV","tour",2000,1.163e+09
"CIV","tour",2001,1.342e+09
"CIV","tour",2002,1.211e+09
"CIV","tour",2003,1.05e+09
"CIV","tour",2004,1.076e+09
"CIV","tour",2005,1.157e+09
"CIV","tour",2006,1.263e+09
"CIV","tour",2007,1.42e+09
"CIV","tour",2008,1.362e+09
"CIV","tour",2009,1.391e+09
"CIV","tour",2010,1.461e+09
"CIV","tour",2011,1.345e+09
"CIV","tour",2012,1.247e+09
"CIV","tour",2013,1.266e+09
"CMR","cf",1997,67364347.84
"CMR","cf",2002,148967824.2
"CMR","cf",2007,97079699.98
"CMR","tour",1988,4.48e+08
"CMR","tour",1989,5.26e+08
"CMR","tour",1990,4.61e+08
"CMR","tour",1991,4.67e+08
"CMR","tour",1992,4.22e+08
"CMR","tour",1993,4.06e+08
"CMR","tour",1994,3.97e+08
"CMR","tour",1995,4.44e+08
"CMR","tour",1996,6.34e+08
"CMR","tour",1997,6.63e+08
"CMR","tour",1998,5.97e+08
"CMR","tour",1999,6.5e+08
"CMR","tour",2000,9.33e+08
"CMR","tour",2001,1.035e+09
"CMR","tour",2002,1.073e+09
"CMR","tour",2003,1.376e+09
"CMR","tour",2004,1.295e+09
"CMR","tour",2005,1.452e+09
"CMR","tour",2006,1.429e+09
"CMR","tour",2007,1.409e+09
"CMR","tour",2008,1.289e+09
"CMR","tour",2009,1.505e+09
"CMR","tour",2010,1.457e+09
"CMR","tour",2011,1.56e+09
"CMR","tour",2012,1.556e+09
"CMR","tour",2013,1.6e+09
"COD","aqf",1976,0
"COD","aqf",1977,0
"COD","aqf",1978,0
"COD","aqf",1979,0
"COD","aqf",1980,0
"COD","aqf",1981,0
"COD","aqf",1982,0
"COD","aqf",1983,0
"COD","aqf",1984,0
"COD","aqf",1985,0
"COD","aqf",1986,0
"COD","aqf",1987,0
"COD","aqf",1988,0
"COD","aqf",1989,0
"COD","aqf",1990,0
"COD","aqf",1991,0
"COD","aqf",1992,0
"COD","aqf",1993,0
"COD","aqf",1994,0
"COD","aqf",1995,816
"COD","aqf",1996,834
"COD","aqf",1997,534
"COD","aqf",1998,540
"COD","aqf",1999,408
"COD","aqf",2000,500
"COD","aqf",2001,318
"COD","aqf",2002,306
"COD","aqf",2003,395
"COD","aqf",2004,404
"COD","aqf",2005,346
"COD","aqf",2006,358
"COD","aqf",2007,401
"COD","aqf",2008,365
"COD","aqf",2009,391
"COD","cf",1997,8189391.304
"COD","cf",2002,21413494.95
"COD","cf",2007,27184822.15
"COD","tour",1988,1.59e+08
"COD","tour",1989,4e+07
"COD","tour",1990,8e+07
"COD","tour",1991,8e+07
"COD","tour",1992,1e+08
"COD","tour",1993,1.02e+08
"COD","tour",1994,3e+07
"COD","tour",1995,8e+07
"COD","tour",1996,2.19e+08
"COD","tour",1997,8e+07
"COD","tour",1998,8e+07
"COD","tour",1999,2.14e+08
"COD","tour",2000,2.3e+08
"COD","tour",2001,2.04e+08
"COD","tour",2002,1.86e+08
"COD","tour",2003,2.7e+08
"COD","tour",2004,2.8e+08
"COD","tour",2005,3.27e+08
"COD","tour",2006,3.04e+08
"COD","tour",2007,3.26e+08
"COD","tour",2008,4.21e+08
"COD","tour",2009,5.71e+08
"COD","tour",2010,4.32e+08
"COD","tour",2011,4.15e+08
"COD","tour",2012,4.47e+08
"COD","tour",2013,4.72e+08
"COG","aqf",1976,0
"COG","aqf",1977,0
"COG","aqf",1978,0
"COG","aqf",1979,0
"COG","aqf",1980,0
"COG","aqf",1981,0
"COG","aqf",1982,0
"COG","aqf",1983,0
"COG","aqf",1984,0
"COG","aqf",1985,0
"COG","aqf",1986,0
"COG","aqf",1987,0
"COG","aqf",1988,0
